n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
2848256,1192,456345618,54761474160,0.000238006,86,10320
2848384,1192.06,456367634,54764116080,0.000240537,86,10320
2848512,1192.12,456389650,54766758000,0.000239849,86,10320
2848640,1192.18,456411666,54769399920,0.000239424,86,10320
2848768,1192.25,456433682,54772041840,0.000238685,86,10320
2848896,1192.31,456455698,54774683760,0.000239045,86,10320
2849024,1192.37,456477714,54777325680,0.000240025,86,10320
2849152,1192.43,456499730,54779967600,0.000239535,86,10320
2849280,1192.49,456521746,54782609520,0.000239563,86,10320
2849408,1192.55,456543762,54785251440,0.000239286,86,10320
2849536,1192.61,456565778,54787893360,0.000240167,86,10320
2849664,1192.68,456587794,54790535280,0.000239171,86,10320
2849792,1192.74,456609810,54793177200,0.000240305,86,10320
2849920,1192.8,456631826,54795819120,0.000240461,86,10320
2850048,1192.86,456653842,54798461040,0.00023947,86,10320
2850176,1192.92,456675858,54801102960,0.000239195,86,10320
2850304,1192.98,456697874,54803744880,0.00023938,86,10320
2850432,1193.04,456719890,54806386800,0.000239735,86,10320
2850560,1193.11,456741906,54809028720,0.000238954,86,10320
2850688,1193.17,456763922,54811670640,0.000240723,86,10320
2850816,1193.23,456785938,54814312560,0.000238559,86,10320
2850944,1193.29,456807954,54816954480,0.000240407,86,10320
2851072,1193.35,456829970,54819596400,0.000239929,86,10320
2851200,1193.41,456851986,54822238320,0.000239715,86,10320
2851328,1193.47,456874002,54824880240,0.000239121,86,10320
2851456,1193.54,456896018,54827522160,0.000238303,86,10320
2851584,1193.6,456918034,54830164080,0.000240054,86,10320
2851712,1193.66,456940050,54832806000,0.000240341,86,10320
2851840,1193.72,456962066,54835447920,0.000241625,86,10320
2851968,1193.78,456984082,54838089840,0.000239918,86,10320
2852096,1193.84,457006098,54840731760,0.000238744,86,10320
2852224,1193.9,457028114,54843373680,0.000239574,86,10320
2852352,1193.97,457050130,54846015600,0.000239731,86,10320
2852480,1194.03,457072146,54848657520,0.000239197,86,10320
2852608,1194.09,457094162,54851299440,0.000238351,86,10320
2852736,1194.15,457116178,54853941360,0.000238774,86,10320
2852864,1194.21,457138194,54856583280,0.000239051,86,10320
2852992,1194.27,457160210,54859225200,0.000240596,86,10320
2853120,1194.33,457182226,54861867120,0.000238908,86,10320
2853248,1194.39,457204242,54864509040,0.00024058,86,10320
2853376,1194.46,457226258,54867150960,0.000239602,86,10320
2853504,1194.52,457248274,54869792880,0.000239726,86,10320
2853632,1194.58,457270290,54872434800,0.000239012,86,10320
2853760,1194.64,457292306,54875076720,0.000238908,86,10320
2853888,1194.7,457314322,54877718640,0.000240952,86,10320
2854016,1194.76,457336338,54880360560,0.000238951,86,10320
2854144,1194.82,457358354,54883002480,0.000239075,86,10320
2854272,1194.89,457380370,54885644400,0.000240094,86,10320
2854400,1194.95,457402386,54888286320,0.000240127,86,10320
2854528,1195.01,457424402,54890928240,0.000238203,86,10320
2854656,1195.07,457446418,54893570160,0.000240923,86,10320
2854784,1195.13,457468434,54896212080,0.000239949,86,10320
2854912,1195.19,457490450,54898854000,0.000238782,86,10320
2855040,1195.25,457512466,54901495920,0.000240357,86,10320
2855168,1195.32,457534482,54904137840,0.000239293,86,10320
2855296,1195.38,457556498,54906779760,0.000240988,86,10320
2855424,1195.44,457578514,54909421680,0.00023847,86,10320
2855552,1195.5,457600530,54912063600,0.000239848,86,10320
2855680,1195.56,457622546,54914705520,0.000238631,86,10320
2855808,1195.62,457644562,54917347440,0.000240716,86,10320
2855936,1195.68,457666578,54919989360,0.000240778,86,10320
2856064,1195.75,457688594,54922631280,0.000240825,86,10320
2856192,1195.81,457710610,54925273200,0.000240002,86,10320
2856320,1195.87,457732626,54927915120,0.000238942,86,10320
2856448,1195.93,457754642,54930557040,0.000239544,86,10320
2856576,1195.99,457776658,54933198960,0.000238355,86,10320
2856704,1196.05,457798674,54935840880,0.000240461,86,10320
2856832,1196.11,457820690,54938482800,0.000240064,86,10320
2856960,1196.18,457842706,54941124720,0.000240614,86,10320
2857088,1196.24,457864722,54943766640,0.000239138,86,10320
2857216,1196.3,457886738,54946408560,0.000240349,86,10320
2857344,1196.36,457908754,54949050480,0.000239974,86,10320
2857472,1196.42,457930770,54951692400,0.000238412,86,10320
2857600,1196.48,457952786,54954334320,0.000241126,86,10320
2857728,1196.54,457974802,54956976240,0.000240139,86,10320
2857856,1196.61,457996818,54959618160,0.00024043,86,10320
2857984,1196.67,458018834,54962260080,0.000240207,86,10320
2858112,1196.73,458040850,54964902000,0.000239197,86,10320
2858240,1196.79,458062866,54967543920,0.000239817,86,10320
2858368,1196.85,458084882,54970185840,0.000239219,86,10320
2858496,1196.91,458106898,54972827760,0.000241076,86,10320
2858624,1196.97,458128914,54975469680,0.00023956,86,10320
2858752,1197.04,458150930,54978111600,0.000241926,86,10320
2858880,1197.1,458172946,54980753520,0.000239979,86,10320
2859008,1197.16,458194962,54983395440,0.000239571,86,10320
2859136,1197.22,458216978,54986037360,0.000240355,86,10320
2859264,1197.28,458238994,54988679280,0.00023957,86,10320
2859392,1197.34,458261010,54991321200,0.000242605,86,10320
2859520,1197.4,458283026,54993963120,0.000239928,86,10320
2859648,1197.47,458305042,54996605040,0.000239562,86,10320
2859776,1197.53,458327058,54999246960,0.000239507,86,10320
2859904,1197.59,458349074,55001888880,0.000239247,86,10320
2860032,1197.65,458371090,55004530800,0.000241691,86,10320
2860160,1197.71,458393106,55007172720,0.000238643,86,10320
2860288,1197.77,458415122,55009814640,0.000241202,86,10320
2860416,1197.84,458437138,55012456560,0.000239497,86,10320
2860544,1197.9,458459154,55015098480,0.000239195,86,10320
2860672,1197.96,458481170,55017740400,0.000243507,86,10320
2860800,1198.02,458503186,55020382320,0.000240156,86,10320
2860928,1198.08,458525202,55023024240,0.000241081,86,10320
2861056,1198.14,458547218,55025666160,0.000239666,86,10320
2861184,1198.2,458569234,55028308080,0.000239292,86,10320
2861312,1198.27,458591250,55030950000,0.000239805,86,10320
2861440,1198.33,458613266,55033591920,0.000240145,86,10320
2861568,1198.39,458635282,55036233840,0.000239837,86,10320
2861696,1198.45,458657298,55038875760,0.000239628,86,10320
2861824,1198.51,458679314,55041517680,0.000240474,86,10320
2861952,1198.57,458701330,55044159600,0.000239566,86,10320
2862080,1198.63,458723346,55046801520,0.000238909,86,10320
2862208,1198.7,458745362,55049443440,0.000240011,86,10320
2862336,1198.76,458767378,55052085360,0.000239661,86,10320
2862464,1198.82,458789394,55054727280,0.000241061,86,10320
2862592,1198.88,458811410,55057369200,0.000238268,86,10320
2862720,1198.94,458833426,55060011120,0.00024149,86,10320
2862848,1199,458855442,55062653040,0.000240089,86,10320
2862976,1199.06,458877458,55065294960,0.000240899,86,10320
2863104,1199.13,458899474,55067936880,0.000239525,86,10320
2863232,1199.19,458921490,55070578800,0.000239344,86,10320
2863360,1199.25,458943506,55073220720,0.000239647,86,10320
2863488,1199.31,458965522,55075862640,0.000240285,86,10320
2863616,1199.37,458987538,55078504560,0.000240786,86,10320
2863744,1199.43,459009554,55081146480,0.000239477,86,10320
2863872,1199.49,459031570,55083788400,0.000240836,86,10320
2864000,1199.56,459053586,55086430320,0.000239378,86,10320
2864128,1199.62,459075602,55089072240,0.000239017,86,10320
2864256,1199.68,459097618,55091714160,0.000242803,86,10320
2864384,1199.74,459119634,55094356080,0.000239016,86,10320
2864512,1199.8,459141650,55096998000,0.000240343,86,10320
2864640,1199.86,459163666,55099639920,0.000238847,86,10320
2864768,1199.92,459185682,55102281840,0.000239662,86,10320
2864896,1199.99,459207698,55104923760,0.000239556,86,10320
2865024,1200.05,459229714,55107565680,0.000240203,86,10320
2865152,1200.11,459251730,55110207600,0.000239422,86,10320
2865280,1200.17,459273746,55112849520,0.000239077,86,10320
2865408,1200.23,459295762,55115491440,0.000239629,86,10320
2865536,1200.29,459317778,55118133360,0.00023944,86,10320
2865664,1200.35,459339794,55120775280,0.00024023,86,10320
2865792,1200.42,459361810,55123417200,0.000238756,86,10320
2865920,1200.48,459383826,55126059120,0.000240692,86,10320
2866048,1200.54,459405842,55128701040,0.000241099,86,10320
2866176,1200.6,459427858,55131342960,0.000238783,86,10320
2866304,1200.66,459449874,55133984880,0.00023981,86,10320
2866432,1200.72,459471890,55136626800,0.000239715,86,10320
2866560,1200.78,459493906,55139268720,0.000240755,86,10320
2866688,1200.85,459515922,55141910640,0.000238679,86,10320
2866816,1200.91,459537938,55144552560,0.000240538,86,10320
2866944,1200.97,459559954,55147194480,0.000239597,86,10320
2867072,1201.03,459581970,55149836400,0.00023915,86,10320
2867200,1201.09,459603986,55152478320,0.000239731,86,10320
2867328,1201.15,459626002,55155120240,0.000239123,86,10320
2867456,1201.21,459648018,55157762160,0.000240326,86,10320
2867584,1201.28,459670034,55160404080,0.00023984,86,10320
2867712,1201.34,459692050,55163046000,0.000240368,86,10320
2867840,1201.4,459714066,55165687920,0.000237793,86,10320
2867968,1201.46,459736082,55168329840,0.000240067,86,10320
2868096,1201.52,459758098,55170971760,0.000239,86,10320
2868224,1201.58,459780114,55173613680,0.000239415,86,10320
2868352,1201.64,459802130,55176255600,0.000238897,86,10320
2868480,1201.71,459824146,55178897520,0.000239198,86,10320
2868608,1201.77,459846162,55181539440,0.000239742,86,10320
2868736,1201.83,459868178,55184181360,0.000239649,86,10320
2868864,1201.89,459890194,55186823280,0.000240374,86,10320
2868992,1201.95,459912210,55189465200,0.000239161,86,10320
2869120,1202.01,459934226,55192107120,0.000240639,86,10320
2869248,1202.07,459956242,55194749040,0.000239584,86,10320
2869376,1202.14,459978258,55197390960,0.000240148,86,10320
2869504,1202.2,460000274,55200032880,0.00024003,86,10320
2869632,1202.26,460022290,55202674800,0.000239281,86,10320
2869760,1202.32,460044306,55205316720,0.000240477,86,10320
2869888,1202.38,460066322,55207958640,0.000238773,86,10320
2870016,1202.44,460088338,55210600560,0.000240144,86,10320
2870144,1202.5,460110354,55213242480,0.000238781,86,10320
2870272,1202.57,460132370,55215884400,0.00024019,86,10320
2870400,1202.63,460154386,55218526320,0.000239435,86,10320
2870528,1202.69,460176402,55221168240,0.000240641,86,10320
2870656,1202.75,460198418,55223810160,0.000239397,86,10320
2870784,1202.81,460220434,55226452080,0.000240406,86,10320
2870912,1202.87,460242450,55229094000,0.00024223,86,10320
2871040,1202.93,460264466,55231735920,0.000239735,86,10320
2871168,1203,460286482,55234377840,0.000240501,86,10320
2871296,1203.06,460308498,55237019760,0.000238941,86,10320
2871424,1203.12,460330514,55239661680,0.00023904,86,10320
2871552,1203.18,460352530,55242303600,0.000238529,86,10320
2871680,1203.24,460374546,55244945520,0.000238798,86,10320
2871808,1203.3,460396562,55247587440,0.000239906,86,10320
2871936,1203.36,460418578,55250229360,0.000238937,86,10320
2872064,1203.43,460440594,55252871280,0.000239737,86,10320
2872192,1203.49,460462610,55255513200,0.000238555,86,10320
2872320,1203.55,460484626,55258155120,0.000240668,86,10320
2872448,1203.61,460506642,55260797040,0.00023942,86,10320
2872576,1203.67,460528658,55263438960,0.000240307,86,10320
2872704,1203.73,460550674,55266080880,0.000239945,86,10320
2872832,1203.79,460572690,55268722800,0.00023908,86,10320
2872960,1203.85,460594706,55271364720,0.000240822,86,10320
2873088,1203.92,460616722,55274006640,0.000239499,86,10320
2873216,1203.98,460638738,55276648560,0.000240856,86,10320
2873344,1204.04,460660754,55279290480,0.000238747,86,10320
2873472,1204.1,460682770,55281932400,0.000240558,86,10320
2873600,1204.16,460704786,55284574320,0.000239758,86,10320
2873728,1204.22,460726802,55287216240,0.00023963,86,10320
2873856,1204.28,460748818,55289858160,0.000239533,86,10320
2873984,1204.35,460770834,55292500080,0.000239499,86,10320
2874112,1204.41,460792850,55295142000,0.000239879,86,10320
2874240,1204.47,460814866,55297783920,0.000239227,86,10320
2874368,1204.53,460836882,55300425840,0.000239789,86,10320
2874496,1204.59,460858898,55303067760,0.000238756,86,10320
2874624,1204.65,460880914,55305709680,0.000240046,86,10320
2874752,1204.71,460902930,55308351600,0.000240083,86,10320
2874880,1204.78,460924946,55310993520,0.000238919,86,10320
2875008,1204.84,460946962,55313635440,0.000240231,86,10320
2875136,1204.9,460968978,55316277360,0.00023968,86,10320
2875264,1204.96,460990994,55318919280,0.000240947,86,10320
2875392,1205.02,461013010,55321561200,0.000239325,86,10320
2875520,1205.08,461035026,55324203120,0.000240421,86,10320
2875648,1205.14,461057042,55326845040,0.000240421,86,10320
2875776,1205.21,461079058,55329486960,0.000243152,86,10320
2875904,1205.27,461101074,55332128880,0.000239735,86,10320
2876032,1205.33,461123090,55334770800,0.000239421,86,10320
2876160,1205.39,461145106,55337412720,0.000240369,86,10320
2876288,1205.45,461167122,55340054640,0.000239804,86,10320
2876416,1205.51,461189138,55342696560,0.000240758,86,10320
2876544,1205.57,461211154,55345338480,0.000238622,86,10320
2876672,1205.64,461233170,55347980400,0.000240728,86,10320
2876800,1205.7,461255186,55350622320,0.000239665,86,10320
2876928,1205.76,461277202,55353264240,0.000239479,86,10320
2877056,1205.82,461299218,55355906160,0.00024021,86,10320
2877184,1205.88,461321234,55358548080,0.000239833,86,10320
2877312,1205.94,461343250,55361190000,0.000239773,86,10320
2877440,1206,461365266,55363831920,0.000240003,86,10320
2877568,1206.07,461387282,55366473840,0.000242191,86,10320
2877696,1206.13,461409298,55369115760,0.00024006,86,10320
2877824,1206.19,461431314,55371757680,0.000239284,86,10320
2877952,1206.25,461453330,55374399600,0.000240335,86,10320
2878080,1206.31,461475346,55377041520,0.000239656,86,10320
2878208,1206.37,461497362,55379683440,0.000240866,86,10320
2878336,1206.44,461519378,55382325360,0.000239273,86,10320
2878464,1206.5,461541394,55384967280,0.000239684,86,10320
2878592,1206.56,461563410,55387609200,0.000239491,86,10320
2878720,1206.62,461585426,55390251120,0.000239263,86,10320
2878848,1206.68,461607442,55392893040,0.000240699,86,10320
2878976,1206.74,461629458,55395534960,0.000239697,86,10320
2879104,1206.8,461651474,55398176880,0.000240242,86,10320
2879232,1206.87,461673490,55400818800,0.000239747,86,10320
2879360,1206.93,461695506,55403460720,0.00023921,86,10320
2879488,1206.99,461717522,55406102640,0.000240598,86,10320
2879616,1207.05,461739538,55408744560,0.00023845,86,10320
2879744,1207.11,461761554,55411386480,0.000240436,86,10320
2879872,1207.17,461783570,55414028400,0.000239224,86,10320
2880000,1207.23,461805586,55416670320,0.000240658,86,10320
2880128,1207.3,461827602,55419312240,0.000238618,86,10320
2880256,1207.36,461849618,55421954160,0.000240214,86,10320
2880384,1207.42,461871634,55424596080,0.000239484,86,10320
2880512,1207.48,461893650,55427238000,0.000239422,86,10320
2880640,1207.54,461915666,55429879920,0.000239845,86,10320
2880768,1207.6,461937682,55432521840,0.000239198,86,10320
2880896,1207.66,461959698,55435163760,0.000239724,86,10320
2881024,1207.73,461981714,55437805680,0.000239348,86,10320
2881152,1207.79,462003730,55440447600,0.000240515,86,10320
2881280,1207.85,462025746,55443089520,0.000238439,86,10320
2881408,1207.91,462047762,55445731440,0.00024043,86,10320
2881536,1207.97,462069778,55448373360,0.000239714,86,10320
2881664,1208.03,462091794,55451015280,0.000239179,86,10320
2881792,1208.09,462113810,55453657200,0.000240318,86,10320
2881920,1208.16,462135826,55456299120,0.000239452,86,10320
2882048,1208.22,462157842,55458941040,0.000239448,86,10320
2882176,1208.28,462179858,55461582960,0.000238894,86,10320
2882304,1208.34,462201874,55464224880,0.000240544,86,10320
2882432,1208.4,462223890,55466866800,0.000238164,86,10320
2882560,1208.46,462245906,55469508720,0.000240796,86,10320
2882688,1208.52,462267922,55472150640,0.000240387,86,10320
2882816,1208.59,462289938,55474792560,0.000238345,86,10320
2882944,1208.65,462311954,55477434480,0.000239258,86,10320
2883072,1208.71,462333970,55480076400,0.00023998,86,10320
2883200,1208.77,462355986,55482718320,0.000241095,86,10320
2883328,1208.83,462378002,55485360240,0.00023929,86,10320
2883456,1208.89,462400018,55488002160,0.000240675,86,10320
2883584,1208.95,462422034,55490644080,0.000239821,86,10320
2883712,1209.02,462444050,55493286000,0.000239175,86,10320
2883840,1209.08,462466066,55495927920,0.000240216,86,10320
2883968,1209.14,462488082,55498569840,0.00023957,86,10320
2884096,1209.2,462510098,55501211760,0.000241064,86,10320
2884224,1209.26,462532114,55503853680,0.000238618,86,10320
2884352,1209.32,462554130,55506495600,0.000241171,86,10320
2884480,1209.38,462576146,55509137520,0.000240318,86,10320
2884608,1209.45,462598162,55511779440,0.000239824,86,10320
2884736,1209.51,462620178,55514421360,0.00024015,86,10320
2884864,1209.57,462642194,55517063280,0.000239901,86,10320
2884992,1209.63,462664210,55519705200,0.000240948,86,10320
2885120,1209.69,462686226,55522347120,0.000239178,86,10320
2885248,1209.75,462708242,55524989040,0.000238365,86,10320
2885376,1209.81,462730258,55527630960,0.000239601,86,10320
2885504,1209.88,462752274,55530272880,0.000238333,86,10320
2885632,1209.94,462774290,55532914800,0.000239425,86,10320
2885760,1210,462796306,55535556720,0.000238292,86,10320
2885888,1210.06,462818322,55538198640,0.000240375,86,10320
2886016,1210.12,462840338,55540840560,0.000238977,86,10320
2886144,1210.18,462862354,55543482480,0.00023982,86,10320
2886272,1210.24,462884370,55546124400,0.000237843,86,10320
2886400,1210.31,462906386,55548766320,0.000239614,86,10320
2886528,1210.37,462928402,55551408240,0.000238382,86,10320
2886656,1210.43,462950418,55554050160,0.000239812,86,10320
2886784,1210.49,462972434,55556692080,0.000239895,86,10320
2886912,1210.55,462994450,55559334000,0.000239535,86,10320
2887040,1210.61,463016466,55561975920,0.000238698,86,10320
2887168,1210.67,463038482,55564617840,0.000238103,86,10320
2887296,1210.73,463060498,55567259760,0.000239874,86,10320
2887424,1210.8,463082514,55569901680,0.000238956,86,10320
2887552,1210.86,463104530,55572543600,0.000240281,86,10320
2887680,1210.92,463126546,55575185520,0.000238965,86,10320
2887808,1210.98,463148562,55577827440,0.00024021,86,10320
2887936,1211.04,463170578,55580469360,0.000238412,86,10320
2888064,1211.1,463192594,55583111280,0.000240075,86,10320
2888192,1211.16,463214610,55585753200,0.000239333,86,10320
2888320,1211.23,463236626,55588395120,0.000239018,86,10320
2888448,1211.29,463258642,55591037040,0.000238942,86,10320
2888576,1211.35,463280658,55593678960,0.000239162,86,10320
2888704,1211.41,463302674,55596320880,0.000239331,86,10320
2888832,1211.47,463324690,55598962800,0.000239117,86,10320
2888960,1211.53,463346706,55601604720,0.000240283,86,10320
2889088,1211.59,463368722,55604246640,0.000238815,86,10320
2889216,1211.65,463390738,55606888560,0.000240039,86,10320
2889344,1211.72,463412754,55609530480,0.000240169,86,10320
2889472,1211.78,463434770,55612172400,0.000240487,86,10320
2889600,1211.84,463456786,55614814320,0.00023974,86,10320
2889728,1211.9,463478802,55617456240,0.000239128,86,10320
2889856,1211.96,463500818,55620098160,0.000239063,86,10320
2889984,1212.02,463522834,55622740080,0.000238443,86,10320
2890112,1212.08,463544850,55625382000,0.000239352,86,10320
2890240,1212.15,463566866,55628023920,0.000238555,86,10320
2890368,1212.21,463588882,55630665840,0.000239071,86,10320
2890496,1212.27,463610898,55633307760,0.000239492,86,10320
2890624,1212.33,463632914,55635949680,0.000239958,86,10320
2890752,1212.39,463654930,55638591600,0.000239597,86,10320
2890880,1212.45,463676946,55641233520,0.00023955,86,10320
2891008,1212.51,463698962,55643875440,0.000239729,86,10320
2891136,1212.58,463720978,55646517360,0.000240101,86,10320
2891264,1212.64,463742994,55649159280,0.000239947,86,10320
2891392,1212.7,463765010,55651801200,0.000239486,86,10320
2891520,1212.76,463787026,55654443120,0.000239553,86,10320
2891648,1212.82,463809042,55657085040,0.000239039,86,10320
2891776,1212.88,463831058,55659726960,0.000239535,86,10320
2891904,1212.94,463853074,55662368880,0.00023963,86,10320
2892032,1213.01,463875090,55665010800,0.000240369,86,10320
2892160,1213.07,463897106,55667652720,0.000241032,86,10320
2892288,1213.13,463919122,55670294640,0.000239641,86,10320
2892416,1213.19,463941138,55672936560,0.000239724,86,10320
2892544,1213.25,463963154,55675578480,0.000239813,86,10320
2892672,1213.31,463985170,55678220400,0.000240764,86,10320
2892800,1213.37,464007186,55680862320,0.000239517,86,10320
2892928,1213.44,464029202,55683504240,0.000240705,86,10320
2893056,1213.5,464051218,55686146160,0.000240427,86,10320
2893184,1213.56,464073234,55688788080,0.000239814,86,10320
2893312,1213.62,464095250,55691430000,0.000239648,86,10320
2893440,1213.68,464117266,55694071920,0.000239304,86,10320
2893568,1213.74,464139282,55696713840,0.000240243,86,10320
2893696,1213.8,464161298,55699355760,0.000238829,86,10320
2893824,1213.87,464183314,55701997680,0.000241309,86,10320
2893952,1213.93,464205330,55704639600,0.000239603,86,10320
2894080,1213.99,464227346,55707281520,0.000239169,86,10320
2894208,1214.05,464249362,55709923440,0.000240535,86,10320
2894336,1214.11,464271378,55712565360,0.000239861,86,10320
2894464,1214.17,464293394,55715207280,0.000240066,86,10320
2894592,1214.23,464315410,55717849200,0.000239111,86,10320
2894720,1214.3,464337426,55720491120,0.000240168,86,10320
2894848,1214.36,464359442,55723133040,0.000239419,86,10320
2894976,1214.42,464381458,55725774960,0.000240316,86,10320
2895104,1214.48,464403474,55728416880,0.000240231,86,10320
2895232,1214.54,464425490,55731058800,0.000239332,86,10320
2895360,1214.6,464447506,55733700720,0.000240132,86,10320
2895488,1214.66,464469522,55736342640,0.000238547,86,10320
2895616,1214.73,464491538,55738984560,0.000240353,86,10320
2895744,1214.79,464513554,55741626480,0.000238868,86,10320
2895872,1214.85,464535570,55744268400,0.000240718,86,10320
2896000,1214.91,464557586,55746910320,0.000240246,86,10320
2896128,1214.97,464579602,55749552240,0.000238855,86,10320
2896256,1215.03,464601618,55752194160,0.000240571,86,10320
2896384,1215.09,464623634,55754836080,0.000239359,86,10320
2896512,1215.16,464645650,55757478000,0.00024069,86,10320
2896640,1215.22,464667666,55760119920,0.000240406,86,10320
2896768,1215.28,464689682,55762761840,0.000240174,86,10320
2896896,1215.34,464711698,55765403760,0.000240047,86,10320
2897024,1215.4,464733714,55768045680,0.000239446,86,10320
2897152,1215.46,464755730,55770687600,0.000243022,86,10320
2897280,1215.53,464777746,55773329520,0.000242021,86,10320
2897408,1215.59,464799762,55775971440,0.00024069,86,10320
2897536,1215.65,464821778,55778613360,0.000242341,86,10320
2897664,1215.71,464843794,55781255280,0.000240257,86,10320
2897792,1215.77,464865810,55783897200,0.000239386,86,10320
2897920,1215.83,464887826,55786539120,0.000241132,86,10320
2898048,1215.9,464909842,55789181040,0.000240852,86,10320
2898176,1215.96,464931858,55791822960,0.000240024,86,10320
2898304,1216.02,464953874,55794464880,0.000240338,86,10320
2898432,1216.08,464975890,55797106800,0.000239736,86,10320
2898560,1216.14,464997906,55799748720,0.000241784,86,10320
2898688,1216.2,465019922,55802390640,0.00024043,86,10320
2898816,1216.27,465041938,55805032560,0.00024136,86,10320
2898944,1216.33,465063954,55807674480,0.000241347,86,10320
2899072,1216.39,465085970,55810316400,0.000240235,86,10320
2899200,1216.45,465107986,55812958320,0.000239435,86,10320
2899328,1216.51,465130002,55815600240,0.000239177,86,10320
2899456,1216.57,465152018,55818242160,0.000239319,86,10320
2899584,1216.64,465174034,55820884080,0.000240441,86,10320
2899712,1216.7,465196050,55823526000,0.000240316,86,10320
2899840,1216.76,465218066,55826167920,0.000240589,86,10320
2899968,1216.82,465240082,55828809840,0.000239975,86,10320
2900096,1216.88,465262098,55831451760,0.000239405,86,10320
2900224,1216.94,465284114,55834093680,0.000241758,86,10320
2900352,1217,465306130,55836735600,0.000238733,86,10320
2900480,1217.07,465328146,55839377520,0.000240955,86,10320
2900608,1217.13,465350162,55842019440,0.00023893,86,10320
2900736,1217.19,465372178,55844661360,0.000240146,86,10320
2900864,1217.25,465394194,55847303280,0.000242036,86,10320
2900992,1217.31,465416210,55849945200,0.000239651,86,10320
2901120,1217.37,465438226,55852587120,0.000241517,86,10320
2901248,1217.43,465460242,55855229040,0.000239037,86,10320
2901376,1217.5,465482258,55857870960,0.000240812,86,10320
2901504,1217.56,465504274,55860512880,0.000240451,86,10320
2901632,1217.62,465526290,55863154800,0.000240991,86,10320
2901760,1217.68,465548306,55865796720,0.000241908,86,10320
2901888,1217.74,465570322,55868438640,0.000237898,86,10320
2902016,1217.8,465592338,55871080560,0.000240109,86,10320
2902144,1217.87,465614354,55873722480,0.000240047,86,10320
2902272,1217.93,465636370,55876364400,0.000239528,86,10320
2902400,1217.99,465658386,55879006320,0.000239717,86,10320
2902528,1218.05,465680402,55881648240,0.000241334,86,10320
2902656,1218.11,465702418,55884290160,0.000240604,86,10320
2902784,1218.17,465724434,55886932080,0.000240135,86,10320
2902912,1218.23,465746450,55889574000,0.000238444,86,10320
2903040,1218.3,465768466,55892215920,0.00023957,86,10320
2903168,1218.36,465790482,55894857840,0.000239204,86,10320
2903296,1218.42,465812498,55897499760,0.000239461,86,10320
2903424,1218.48,465834514,55900141680,0.000239035,86,10320
2903552,1218.54,465856530,55902783600,0.000240041,86,10320
2903680,1218.6,465878546,55905425520,0.000238495,86,10320
2903808,1218.66,465900562,55908067440,0.000240575,86,10320
2903936,1218.73,465922578,55910709360,0.000239243,86,10320
2904064,1218.79,465944594,55913351280,0.000240688,86,10320
2904192,1218.85,465966610,55915993200,0.000239074,86,10320
2904320,1218.91,465988626,55918635120,0.000238966,86,10320
2904448,1218.97,466010642,55921277040,0.000239754,86,10320
2904576,1219.03,466032658,55923918960,0.000238989,86,10320
2904704,1219.09,466054674,55926560880,0.00024114,86,10320
2904832,1219.16,466076690,55929202800,0.000238846,86,10320
2904960,1219.22,466098706,55931844720,0.000240358,86,10320
2905088,1219.28,466120722,55934486640,0.000238349,86,10320
2905216,1219.34,466142738,55937128560,0.000240277,86,10320
2905344,1219.4,466164754,55939770480,0.000239023,86,10320
2905472,1219.46,466186770,55942412400,0.000240617,86,10320
2905600,1219.52,466208786,55945054320,0.000238876,86,10320
2905728,1219.58,466230802,55947696240,0.000239149,86,10320
2905856,1219.65,466252818,55950338160,0.000241291,86,10320
2905984,1219.71,466274834,55952980080,0.000239753,86,10320
2906112,1219.77,466296850,55955622000,0.000241939,86,10320
2906240,1219.83,466318866,55958263920,0.000241038,86,10320
2906368,1219.89,466340882,55960905840,0.000239192,86,10320
2906496,1219.95,466362898,55963547760,0.000239656,86,10320
2906624,1220.02,466384914,55966189680,0.000239177,86,10320
2906752,1220.08,466406930,55968831600,0.000239009,86,10320
2906880,1220.14,466428946,55971473520,0.000239819,86,10320
2907008,1220.2,466450962,55974115440,0.000240448,86,10320
2907136,1220.26,466472978,55976757360,0.000239153,86,10320
2907264,1220.32,466494994,55979399280,0.000240917,86,10320
2907392,1220.38,466517010,55982041200,0.000239273,86,10320
2907520,1220.45,466539026,55984683120,0.000240138,86,10320
2907648,1220.51,466561042,55987325040,0.000239639,86,10320
2907776,1220.57,466583058,55989966960,0.000238808,86,10320
2907904,1220.63,466605074,55992608880,0.000239996,86,10320
2908032,1220.69,466627090,55995250800,0.000238708,86,10320
2908160,1220.75,466649106,55997892720,0.000240835,86,10320
2908288,1220.81,466671122,56000534640,0.000239007,86,10320
2908416,1220.88,466693138,56003176560,0.00024156,86,10320
2908544,1220.94,466715154,56005818480,0.000239787,86,10320
2908672,1221,466737170,56008460400,0.000239234,86,10320
2908800,1221.06,466759186,56011102320,0.000239947,86,10320
2908928,1221.12,466781202,56013744240,0.000239368,86,10320
2909056,1221.18,466803218,56016386160,0.000240139,86,10320
2909184,1221.24,466825234,56019028080,0.000238826,86,10320
2909312,1221.31,466847250,56021670000,0.000240889,86,10320
2909440,1221.37,466869266,56024311920,0.000240427,86,10320
2909568,1221.43,466891282,56026953840,0.000240196,86,10320
2909696,1221.49,466913298,56029595760,0.000239752,86,10320
2909824,1221.55,466935314,56032237680,0.000238588,86,10320
