n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
1780864,75016.5,46561168252,10057212342432,0.0219522,14604,3154464,0.0218611,14604,3154464
1780992,75022.1,46564906876,10058019885216,0.021982,14604,3154464,0.021889,14604,3154464
1781120,75027.8,46568645500,10058827428000,0.0219204,14604,3154464,0.0218538,14604,3154464
1781248,75033.4,46572384124,10059634970784,0.0218806,14604,3154464,0.0218381,14604,3154464
1781376,75039,46576122748,10060442513568,0.022016,14604,3154464,0.021953,14604,3154464
1781504,75044.7,46579861372,10061250056352,0.0219831,14604,3154464,0.0219201,14604,3154464
1781632,75050.3,46583599996,10062057599136,0.0219186,14604,3154464,0.0218364,14604,3154464
1781760,75055.9,46587338620,10062865141920,0.0219173,14604,3154464,0.0218603,14604,3154464
1781888,75061.6,46591077244,10063672684704,0.0219212,14604,3154464,0.021887,14604,3154464
1782016,75067.2,46594815868,10064480227488,0.0224355,14604,3154464,0.0219039,14604,3154464
1782144,75072.8,46598554492,10065287770272,0.0219283,14604,3154464,0.0219468,14604,3154464
1782272,75078.5,46602293116,10066095313056,0.0219791,14604,3154464,0.0218853,14604,3154464
1782400,75084.1,46606031740,10066902855840,0.021909,14604,3154464,0.0218906,14604,3154464
1782528,75089.7,46609770364,10067710398624,0.0219436,14604,3154464,0.021823,14604,3154464
1782656,75095.4,46613508988,10068517941408,0.0218829,14604,3154464,0.0218936,14604,3154464
1782784,75101,46617247612,10069325484192,0.0219747,14604,3154464,0.0219331,14604,3154464
1782912,75106.6,46620986236,10070133026976,0.0218878,14604,3154464,0.021964,14604,3154464
1783040,75112.2,46624724860,10070940569760,0.0223966,14604,3154464,0.0218889,14604,3154464
1783168,75117.9,46628463484,10071748112544,0.0219881,14604,3154464,0.0218816,14604,3154464
1783296,75123.5,46632202108,10072555655328,0.0219067,14604,3154464,0.0218826,14604,3154464
1783424,75129.1,46635940732,10073363198112,0.0220336,14604,3154464,0.0219338,14604,3154464
1783552,75134.8,46639679356,10074170740896,0.0219803,14604,3154464,0.0220181,14604,3154464
1783680,75140.4,46643417980,10074978283680,0.0220697,14604,3154464,0.0219816,14604,3154464
1783808,75146.1,46647156604,10075785826464,0.0219656,14604,3154464,0.0218857,14604,3154464
1783936,75151.7,46650895228,10076593369248,0.021909,14604,3154464,0.0224737,14604,3154464
1784064,75157.3,46654633852,10077400912032,0.0220482,14604,3154464,0.0219371,14604,3154464
1784192,75163,46658372476,10078208454816,0.0218935,14604,3154464,0.0218919,14604,3154464
1784320,75168.6,46662111100,10079015997600,0.0219868,14604,3154464,0.02185,14604,3154464
1784448,75174.2,46665849724,10079823540384,0.0218479,14604,3154464,0.0218246,14604,3154464
1784576,75179.9,46669588348,10080631083168,0.0219546,14604,3154464,0.02185,14604,3154464
1784704,75185.5,46673326972,10081438625952,0.0219894,14604,3154464,0.0219066,14604,3154464
1784832,75191.1,46677065596,10082246168736,0.0219208,14604,3154464,0.0218877,14604,3154464
1784960,75196.7,46680804220,10083053711520,0.0220154,14604,3154464,0.0219703,14604,3154464
1785088,75202.4,46684542844,10083861254304,0.0224215,14604,3154464,0.0218725,14604,3154464
1785216,75208,46688281468,10084668797088,0.0219044,14604,3154464,0.0218525,14604,3154464
1785344,75213.6,46692020092,10085476339872,0.0219055,14604,3154464,0.021853,14604,3154464
1785472,75219.3,46695758716,10086283882656,0.0219236,14604,3154464,0.0219204,14604,3154464
1785600,75224.9,46699497340,10087091425440,0.0219469,14604,3154464,0.0219388,14604,3154464
1785728,75230.5,46703235964,10087898968224,0.021992,14604,3154464,0.0219518,14604,3154464
1785856,75236.2,46706974588,10088706511008,0.0220388,14604,3154464,0.0219764,14604,3154464
1785984,75241.8,46710713212,10089514053792,0.021908,14604,3154464,0.0219375,14604,3154464
1786112,75247.5,46714451836,10090321596576,0.0220545,14604,3154464,0.021965,14604,3154464
1786240,75253.1,46718190460,10091129139360,0.021968,14604,3154464,0.0219232,14604,3154464
1786368,75258.7,46721929084,10091936682144,0.0219652,14604,3154464,0.0219649,14604,3154464
1786496,75264.4,46725667708,10092744224928,0.0220497,14604,3154464,0.0219929,14604,3154464
1786624,75270,46729406332,10093551767712,0.021967,14604,3154464,0.0219599,14604,3154464
1786752,75275.7,46733144956,10094359310496,0.0220245,14604,3154464,0.0219974,14604,3154464
1786880,75281.3,46736883580,10095166853280,0.0220406,14604,3154464,0.0219706,14604,3154464
1787008,75286.9,46740622204,10095974396064,0.0220731,14604,3154464,0.0219438,14604,3154464
1787136,75292.6,46744360828,10096781938848,0.0219866,14604,3154464,0.0219869,14604,3154464
1787264,75298.2,46748099452,10097589481632,0.022016,14604,3154464,0.0218852,14604,3154464
1787392,75303.9,46751838076,10098397024416,0.0219874,14604,3154464,0.0219548,14604,3154464
1787520,75309.5,46755576700,10099204567200,0.0219558,14604,3154464,0.0218938,14604,3154464
1787648,75315.1,46759315324,10100012109984,0.0220396,14604,3154464,0.0219488,14604,3154464
1787776,75320.8,46763053948,10100819652768,0.022025,14604,3154464,0.0219249,14604,3154464
1787904,75326.4,46766792572,10101627195552,0.0219857,14604,3154464,0.0219597,14604,3154464
1788032,75332.1,46770531196,10102434738336,0.0225088,14604,3154464,0.0219269,14604,3154464
1788160,75337.7,46774269820,10103242281120,0.0220704,14604,3154464,0.0220114,14604,3154464
1788288,75343.4,46778008444,10104049823904,0.0219991,14604,3154464,0.0219541,14604,3154464
1788416,75349,46781747068,10104857366688,0.0219252,14604,3154464,0.0219082,14604,3154464
1788544,75354.6,46785485692,10105664909472,0.0219557,14604,3154464,0.0218284,14604,3154464
1788672,75360.3,46789224316,10106472452256,0.0219776,14604,3154464,0.0219138,14604,3154464
1788800,75365.9,46792962940,10107279995040,0.0219477,14604,3154464,0.0218999,14604,3154464
1788928,75371.5,46796701564,10108087537824,0.021991,14604,3154464,0.021952,14604,3154464
1789056,75377.1,46800440188,10108895080608,0.0219516,14604,3154464,0.0218234,14604,3154464
1789184,75382.8,46804178812,10109702623392,0.0219011,14604,3154464,0.0218406,14604,3154464
1789312,75388.4,46807917436,10110510166176,0.021949,14604,3154464,0.0219474,14604,3154464
1789440,75394,46811656060,10111317708960,0.0219229,14604,3154464,0.0219608,14604,3154464
1789568,75399.7,46815394684,10112125251744,0.0219953,14604,3154464,0.0219061,14604,3154464
1789696,75405.3,46819133308,10112932794528,0.0219473,14604,3154464,0.021932,14604,3154464
1789824,75410.9,46822871932,10113740337312,0.0219754,14604,3154464,0.0219625,14604,3154464
1789952,75416.6,46826610556,10114547880096,0.0218483,14604,3154464,0.0219566,14604,3154464
1790080,75422.2,46830349180,10115355422880,0.0220238,14604,3154464,0.0219491,14604,3154464
1790208,75427.8,46834087804,10116162965664,0.021899,14604,3154464,0.0218563,14604,3154464
1790336,75433.5,46837826428,10116970508448,0.0220022,14604,3154464,0.0219656,14604,3154464
1790464,75439.1,46841565052,10117778051232,0.0218929,14604,3154464,0.0218643,14604,3154464
1790592,75444.7,46845303676,10118585594016,0.0219943,14604,3154464,0.0218978,14604,3154464
1790720,75450.4,46849042300,10119393136800,0.0219636,14604,3154464,0.0219034,14604,3154464
1790848,75456,46852780924,10120200679584,0.0219159,14604,3154464,0.0218819,14604,3154464
1790976,75461.6,46856519548,10121008222368,0.0218339,14604,3154464,0.0219661,14604,3154464
1791104,75467.3,46860258172,10121815765152,0.0224163,14604,3154464,0.021842,14604,3154464
1791232,75472.9,46863996796,10122623307936,0.0219356,14604,3154464,0.0218318,14604,3154464
1791360,75478.5,46867735420,10123430850720,0.0219282,14604,3154464,0.0219348,14604,3154464
1791488,75484.1,46871474044,10124238393504,0.0218736,14604,3154464,0.0219126,14604,3154464
1791616,75489.7,46875212668,10125045936288,0.0218855,14604,3154464,0.0218264,14604,3154464
1791744,75495.3,46878951292,10125853479072,0.0218536,14604,3154464,0.0218256,14604,3154464
1791872,75500.9,46882689916,10126661021856,0.0218797,14604,3154464,0.0219069,14604,3154464
1792000,75506.6,46886428540,10127468564640,0.0219847,14604,3154464,0.0219878,14604,3154464
1792128,75512.2,46890167164,10128276107424,0.0220087,14604,3154464,0.02196,14604,3154464
1792256,75517.8,46893905788,10129083650208,0.0219721,14604,3154464,0.0218469,14604,3154464
1792384,75523.5,46897644412,10129891192992,0.0219268,14604,3154464,0.0219043,14604,3154464
1792512,75529.1,46901383036,10130698735776,0.0219876,14604,3154464,0.0219213,14604,3154464
1792640,75534.7,46905121660,10131506278560,0.0219553,14604,3154464,0.0218448,14604,3154464
1792768,75540.3,46908860284,10132313821344,0.0219801,14604,3154464,0.021982,14604,3154464
1792896,75545.9,46912598908,10133121364128,0.0219063,14604,3154464,0.0219456,14604,3154464
1793024,75551.6,46916337532,10133928906912,0.0218433,14604,3154464,0.0218414,14604,3154464
1793152,75557.2,46920076156,10134736449696,0.0220572,14604,3154464,0.0219582,14604,3154464
1793280,75562.8,46923814780,10135543992480,0.0219422,14604,3154464,0.0218947,14604,3154464
1793408,75568.4,46927553404,10136351535264,0.0219037,14604,3154464,0.0218552,14604,3154464
1793536,75574.1,46931292028,10137159078048,0.0220129,14604,3154464,0.0219611,14604,3154464
1793664,75579.7,46935030652,10137966620832,0.0219618,14604,3154464,0.021847,14604,3154464
1793792,75585.3,46938769276,10138774163616,0.0218739,14604,3154464,0.0218002,14604,3154464
1793920,75590.9,46942507900,10139581706400,0.0219196,14604,3154464,0.0218479,14604,3154464
1794048,75596.6,46946246524,10140389249184,0.021908,14604,3154464,0.0218779,14604,3154464
1794176,75602.2,46949985148,10141196791968,0.021815,14604,3154464,0.0219188,14604,3154464
1794304,75607.8,46953723772,10142004334752,0.0218575,14604,3154464,0.0217926,14604,3154464
1794432,75613.4,46957462396,10142811877536,0.0220231,14604,3154464,0.0220486,14604,3154464
1794560,75619.1,46961201020,10143619420320,0.021882,14604,3154464,0.0218109,14604,3154464
1794688,75624.7,46964939644,10144426963104,0.0219538,14604,3154464,0.0218753,14604,3154464
1794816,75630.3,46968678268,10145234505888,0.0219225,14604,3154464,0.0219149,14604,3154464
1794944,75636,46972416892,10146042048672,0.0219684,14604,3154464,0.0219448,14604,3154464
1795072,75641.6,46976155516,10146849591456,0.0219496,14604,3154464,0.0220894,14604,3154464
1795200,75647.3,46979894140,10147657134240,0.0220374,14604,3154464,0.0218941,14604,3154464
1795328,75652.9,46983632764,10148464677024,0.0219075,14604,3154464,0.0220048,14604,3154464
1795456,75658.5,46987371388,10149272219808,0.0219465,14604,3154464,0.0219999,14604,3154464
1795584,75664.2,46991110012,10150079762592,0.0219569,14604,3154464,0.0218615,14604,3154464
1795712,75669.8,46994848636,10150887305376,0.0219855,14604,3154464,0.0218885,14604,3154464
1795840,75675.5,46998587260,10151694848160,0.0220201,14604,3154464,0.0219223,14604,3154464
1795968,75681.1,47002325884,10152502390944,0.0220618,14604,3154464,0.0219671,14604,3154464
1796096,75686.8,47006064508,10153309933728,0.0219005,14604,3154464,0.0218965,14604,3154464
1796224,75692.4,47009803132,10154117476512,0.0224893,14604,3154464,0.0219269,14604,3154464
1796352,75698,47013541756,10154925019296,0.0219521,14604,3154464,0.0219101,14604,3154464
1796480,75703.7,47017280380,10155732562080,0.0219527,14604,3154464,0.0218921,14604,3154464
1796608,75709.3,47021019004,10156540104864,0.0219769,14604,3154464,0.0218357,14604,3154464
1796736,75714.9,47024757628,10157347647648,0.0219286,14604,3154464,0.0218608,14604,3154464
1796864,75720.5,47028496252,10158155190432,0.0219752,14604,3154464,0.0218794,14604,3154464
1796992,75726.1,47032234876,10158962733216,0.0219009,14604,3154464,0.0218568,14604,3154464
1797120,75731.7,47035973500,10159770276000,0.0218926,14604,3154464,0.0219264,14604,3154464
1797248,75737.4,47039712124,10160577818784,0.0220086,14604,3154464,0.0219475,14604,3154464
1797376,75743,47043450748,10161385361568,0.0219487,14604,3154464,0.0219529,14604,3154464
1797504,75748.6,47047189372,10162192904352,0.0219303,14604,3154464,0.0218483,14604,3154464
1797632,75754.2,47050927996,10163000447136,0.0219584,14604,3154464,0.0219576,14604,3154464
1797760,75759.9,47054666620,10163807989920,0.0219484,14604,3154464,0.0219008,14604,3154464
1797888,75765.5,47058405244,10164615532704,0.0218299,14604,3154464,0.0218273,14604,3154464
1798016,75771.1,47062143868,10165423075488,0.0218938,14604,3154464,0.0218927,14604,3154464
1798144,75776.7,47065882492,10166230618272,0.0220513,14604,3154464,0.0220379,14604,3154464
1798272,75782.3,47069621116,10167038161056,0.0219267,14604,3154464,0.0218367,14604,3154464
1798400,75787.9,47073359740,10167845703840,0.0219193,14604,3154464,0.0218555,14604,3154464
1798528,75793.6,47077098364,10168653246624,0.0220016,14604,3154464,0.0218595,14604,3154464
1798656,75799.2,47080836988,10169460789408,0.0219297,14604,3154464,0.0218103,14604,3154464
1798784,75804.8,47084575612,10170268332192,0.0218896,14604,3154464,0.0218596,14604,3154464
1798912,75810.4,47088314236,10171075874976,0.021946,14604,3154464,0.0218897,14604,3154464
1799040,75816.1,47092052860,10171883417760,0.0219078,14604,3154464,0.0218189,14604,3154464
1799168,75821.7,47095791484,10172690960544,0.021926,14604,3154464,0.0218921,14604,3154464
1799296,75827.3,47099530108,10173498503328,0.0220414,14604,3154464,0.022517,14604,3154464
1799424,75832.9,47103268732,10174306046112,0.0218954,14604,3154464,0.0218301,14604,3154464
1799552,75838.6,47107007356,10175113588896,0.0218684,14604,3154464,0.0218569,14604,3154464
1799680,75844.2,47110745980,10175921131680,0.0219607,14604,3154464,0.0218909,14604,3154464
1799808,75849.8,47114484604,10176728674464,0.0219407,14604,3154464,0.022005,14604,3154464
1799936,75855.4,47118223228,10177536217248,0.0219408,14604,3154464,0.0219374,14604,3154464
1800064,75861.1,47121961852,10178343760032,0.0218907,14604,3154464,0.0218495,14604,3154464
1800192,75866.7,47125700476,10179151302816,0.021976,14604,3154464,0.0219644,14604,3154464
1800320,75872.3,47129439100,10179958845600,0.0219734,14604,3154464,0.0220447,14604,3154464
1800448,75878,47133177724,10180766388384,0.0220174,14604,3154464,0.0219634,14604,3154464
1800576,75883.6,47136916348,10181573931168,0.0220118,14604,3154464,0.0219604,14604,3154464
1800704,75889.3,47140654972,10182381473952,0.0219757,14604,3154464,0.0219807,14604,3154464
1800832,75894.9,47144393596,10183189016736,0.0220159,14604,3154464,0.0218838,14604,3154464
1800960,75900.5,47148132220,10183996559520,0.0220451,14604,3154464,0.0219365,14604,3154464
1801088,75906.2,47151870844,10184804102304,0.0220227,14604,3154464,0.0219374,14604,3154464
1801216,75911.8,47155609468,10185611645088,0.0219707,14604,3154464,0.0219194,14604,3154464
1801344,75917.5,47159348092,10186419187872,0.0219383,14604,3154464,0.0219009,14604,3154464
1801472,75923.1,47163086716,10187226730656,0.0219287,14604,3154464,0.0218306,14604,3154464
1801600,75928.7,47166825340,10188034273440,0.0219757,14604,3154464,0.0219106,14604,3154464
1801728,75934.3,47170563964,10188841816224,0.0220433,14604,3154464,0.0220138,14604,3154464
1801856,75940,47174302588,10189649359008,0.0219165,14604,3154464,0.0218866,14604,3154464
1801984,75945.6,47178041212,10190456901792,0.0218588,14604,3154464,0.0218823,14604,3154464
1802112,75951.2,47181779836,10191264444576,0.0220063,14604,3154464,0.0219634,14604,3154464
1802240,75956.9,47185518460,10192071987360,0.0219296,14604,3154464,0.0219492,14604,3154464
1802368,75962.5,47189257084,10192879530144,0.0220169,14604,3154464,0.0219261,14604,3154464
1802496,75968.1,47192995708,10193687072928,0.0219805,14604,3154464,0.0218643,14604,3154464
1802624,75973.8,47196734332,10194494615712,0.0219309,14604,3154464,0.021786,14604,3154464
1802752,75979.4,47200472956,10195302158496,0.0219185,14604,3154464,0.0218783,14604,3154464
1802880,75985,47204211580,10196109701280,0.0219569,14604,3154464,0.0218729,14604,3154464
1803008,75990.6,47207950204,10196917244064,0.0219855,14604,3154464,0.0219763,14604,3154464
1803136,75996.3,47211688828,10197724786848,0.0219021,14604,3154464,0.021879,14604,3154464
1803264,76001.9,47215427452,10198532329632,0.0219841,14604,3154464,0.0218765,14604,3154464
1803392,76007.6,47219166076,10199339872416,0.0220564,14604,3154464,0.021893,14604,3154464
1803520,76013.2,47222904700,10200147415200,0.0218818,14604,3154464,0.0218492,14604,3154464
1803648,76018.8,47226643324,10200954957984,0.0220256,14604,3154464,0.0218853,14604,3154464
1803776,76024.4,47230381948,10201762500768,0.0219997,14604,3154464,0.0219116,14604,3154464
1803904,76030.1,47234120572,10202570043552,0.0219521,14604,3154464,0.0218517,14604,3154464
1804032,76035.7,47237859196,10203377586336,0.021923,14604,3154464,0.0219361,14604,3154464
1804160,76041.3,47241597820,10204185129120,0.0220169,14604,3154464,0.0219205,14604,3154464
1804288,76046.9,47245336444,10204992671904,0.0220221,14604,3154464,0.0219965,14604,3154464
1804416,76052.6,47249075068,10205800214688,0.0219716,14604,3154464,0.021911,14604,3154464
1804544,76058.2,47252813692,10206607757472,0.0219253,14604,3154464,0.0219087,14604,3154464
1804672,76063.8,47256552316,10207415300256,0.0219365,14604,3154464,0.0218376,14604,3154464
1804800,76069.5,47260290940,10208222843040,0.021961,14604,3154464,0.0219157,14604,3154464
1804928,76075.1,47264029564,10209030385824,0.0219094,14604,3154464,0.0218407,14604,3154464
1805056,76080.7,47267768188,10209837928608,0.0219084,14604,3154464,0.0218063,14604,3154464
1805184,76086.3,47271506812,10210645471392,0.0218813,14604,3154464,0.0218878,14604,3154464
1805312,76091.9,47275245436,10211453014176,0.0219957,14604,3154464,0.0218945,14604,3154464
1805440,76097.6,47278984060,10212260556960,0.022063,14604,3154464,0.0219599,14604,3154464
1805568,76103.2,47282722684,10213068099744,0.0218531,14604,3154464,0.02187,14604,3154464
1805696,76108.9,47286461308,10213875642528,0.0219304,14604,3154464,0.0219655,14604,3154464
1805824,76114.5,47290199932,10214683185312,0.0219647,14604,3154464,0.0219261,14604,3154464
1805952,76120.1,47293938556,10215490728096,0.0219626,14604,3154464,0.0219864,14604,3154464
1806080,76125.8,47297677180,10216298270880,0.0219223,14604,3154464,0.0219343,14604,3154464
1806208,76131.4,47301415804,10217105813664,0.0219042,14604,3154464,0.0219132,14604,3154464
1806336,76137,47305154428,10217913356448,0.0219006,14604,3154464,0.0218908,14604,3154464
1806464,76142.6,47308893052,10218720899232,0.0220031,14604,3154464,0.0218849,14604,3154464
1806592,76148.3,47312631676,10219528442016,0.0219987,14604,3154464,0.021964,14604,3154464
1806720,76153.9,47316370300,10220335984800,0.0219762,14604,3154464,0.0219668,14604,3154464
1806848,76159.5,47320108924,10221143527584,0.021925,14604,3154464,0.0218953,14604,3154464
1806976,76165.2,47323847548,10221951070368,0.0219901,14604,3154464,0.0218933,14604,3154464
1807104,76170.8,47327586172,10222758613152,0.0219719,14604,3154464,0.0218388,14604,3154464
1807232,76176.4,47331324796,10223566155936,0.0219076,14604,3154464,0.021876,14604,3154464
1807360,76182.1,47335063420,10224373698720,0.021963,14604,3154464,0.0219695,14604,3154464
1807488,76187.7,47338802044,10225181241504,0.0219269,14604,3154464,0.0218783,14604,3154464
1807616,76193.3,47342540668,10225988784288,0.0219515,14604,3154464,0.0218759,14604,3154464
1807744,76199,47346279292,10226796327072,0.0219188,14604,3154464,0.0219077,14604,3154464
1807872,76204.6,47350017916,10227603869856,0.0219701,14604,3154464,0.0219765,14604,3154464
1808000,76210.2,47353756540,10228411412640,0.0221626,14604,3154464,0.0220647,14604,3154464
1808128,76215.9,47357495164,10229218955424,0.0220141,14604,3154464,0.0219512,14604,3154464
1808256,76221.5,47361233788,10230026498208,0.0219525,14604,3154464,0.0219942,14604,3154464
1808384,76227.2,47364972412,10230834040992,0.0220321,14604,3154464,0.0220312,14604,3154464
1808512,76232.8,47368711036,10231641583776,0.0219519,14604,3154464,0.0219868,14604,3154464
1808640,76238.5,47372449660,10232449126560,0.0220046,14604,3154464,0.0218899,14604,3154464
1808768,76244.1,47376188284,10233256669344,0.0219925,14604,3154464,0.0218956,14604,3154464
1808896,76249.7,47379926908,10234064212128,0.0219141,14604,3154464,0.0219046,14604,3154464
1809024,76255.3,47383665532,10234871754912,0.0219786,14604,3154464,0.0218766,14604,3154464
1809152,76261,47387404156,10235679297696,0.0219118,14604,3154464,0.0218415,14604,3154464
1809280,76266.6,47391142780,10236486840480,0.0219076,14604,3154464,0.0218425,14604,3154464
1809408,76272.2,47394881404,10237294383264,0.0219797,14604,3154464,0.0219599,14604,3154464
1809536,76277.8,47398620028,10238101926048,0.021995,14604,3154464,0.0219179,14604,3154464
1809664,76283.4,47402358652,10238909468832,0.021944,14604,3154464,0.0218549,14604,3154464
1809792,76289.1,47406097276,10239717011616,0.022071,14604,3154464,0.0219442,14604,3154464
1809920,76294.7,47409835900,10240524554400,0.0219233,14604,3154464,0.0218699,14604,3154464
1810048,76300.3,47413574524,10241332097184,0.0219245,14604,3154464,0.0219155,14604,3154464
1810176,76306,47417313148,10242139639968,0.0220206,14604,3154464,0.0219053,14604,3154464
1810304,76311.6,47421051772,10242947182752,0.0219684,14604,3154464,0.0219716,14604,3154464
1810432,76317.2,47424790396,10243754725536,0.02192,14604,3154464,0.0219021,14604,3154464
1810560,76322.9,47428529020,10244562268320,0.0220567,14604,3154464,0.0219197,14604,3154464
1810688,76328.5,47432267644,10245369811104,0.02194,14604,3154464,0.0218866,14604,3154464
1810816,76334.1,47436006268,10246177353888,0.0218821,14604,3154464,0.0218385,14604,3154464
1810944,76339.7,47439744892,10246984896672,0.0219634,14604,3154464,0.0218283,14604,3154464
1811072,76345.3,47443483516,10247792439456,0.0220762,14604,3154464,0.0219771,14604,3154464
1811200,76351,47447222140,10248599982240,0.0219486,14604,3154464,0.0218911,14604,3154464
1811328,76356.6,47450960764,10249407525024,0.0219271,14604,3154464,0.0219036,14604,3154464
1811456,76362.2,47454699388,10250215067808,0.0218852,14604,3154464,0.0219257,14604,3154464
1811584,76367.9,47458438012,10251022610592,0.0219535,14604,3154464,0.0218779,14604,3154464
1811712,76373.5,47462176636,10251830153376,0.0218807,14604,3154464,0.0219159,14604,3154464
1811840,76379.1,47465915260,10252637696160,0.0219014,14604,3154464,0.0218333,14604,3154464
1811968,76384.7,47469653884,10253445238944,0.0218048,14604,3154464,0.0218572,14604,3154464
1812096,76390.4,47473392508,10254252781728,0.021934,14604,3154464,0.0218743,14604,3154464
1812224,76396,47477131132,10255060324512,0.021872,14604,3154464,0.0218688,14604,3154464
1812352,76401.6,47480869756,10255867867296,0.0219244,14604,3154464,0.0218275,14604,3154464
1812480,76407.2,47484608380,10256675410080,0.0220193,14604,3154464,0.0219994,14604,3154464
1812608,76412.8,47488347004,10257482952864,0.0220521,14604,3154464,0.0218569,14604,3154464
1812736,76418.5,47492085628,10258290495648,0.0220314,14604,3154464,0.0220299,14604,3154464
1812864,76424.1,47495824252,10259098038432,0.0219244,14604,3154464,0.0219298,14604,3154464
1812992,76429.7,47499562876,10259905581216,0.0219592,14604,3154464,0.0220045,14604,3154464
1813120,76435.4,47503301500,10260713124000,0.0219972,14604,3154464,0.021866,14604,3154464
1813248,76441,47507040124,10261520666784,0.0219612,14604,3154464,0.0218704,14604,3154464
1813376,76446.6,47510778748,10262328209568,0.0219462,14604,3154464,0.02194,14604,3154464
1813504,76452.3,47514517372,10263135752352,0.0219521,14604,3154464,0.0219242,14604,3154464
1813632,76457.9,47518255996,10263943295136,0.0221234,14604,3154464,0.0219663,14604,3154464
1813760,76463.6,47521994620,10264750837920,0.0219738,14604,3154464,0.0219599,14604,3154464
1813888,76469.2,47525733244,10265558380704,0.0220002,14604,3154464,0.0219145,14604,3154464
1814016,76474.9,47529471868,10266365923488,0.0219425,14604,3154464,0.0219194,14604,3154464
1814144,76480.5,47533210492,10267173466272,0.0219295,14604,3154464,0.0218631,14604,3154464
1814272,76486.1,47536949116,10267981009056,0.021959,14604,3154464,0.02188,14604,3154464
1814400,76491.7,47540687740,10268788551840,0.0219906,14604,3154464,0.0219393,14604,3154464
1814528,76497.4,47544426364,10269596094624,0.0219686,14604,3154464,0.0219182,14604,3154464
1814656,76503,47548164988,10270403637408,0.0219083,14604,3154464,0.0218935,14604,3154464
1814784,76508.6,47551903612,10271211180192,0.0219568,14604,3154464,0.0218593,14604,3154464
1814912,76514.2,47555642236,10272018722976,0.0219397,14604,3154464,0.0219041,14604,3154464
1815040,76519.9,47559380860,10272826265760,0.0219374,14604,3154464,0.0218816,14604,3154464
1815168,76525.5,47563119484,10273633808544,0.0220648,14604,3154464,0.0219863,14604,3154464
1815296,76531.1,47566858108,10274441351328,0.0218951,14604,3154464,0.0218697,14604,3154464
1815424,76536.8,47570596732,10275248894112,0.0219034,14604,3154464,0.0217703,14604,3154464
1815552,76542.4,47574335356,10276056436896,0.021979,14604,3154464,0.0219242,14604,3154464
1815680,76548,47578073980,10276863979680,0.0218736,14604,3154464,0.0218696,14604,3154464
1815808,76553.6,47581812604,10277671522464,0.0219916,14604,3154464,0.0245089,14604,3154464
1815936,76559.2,47585551228,10278479065248,0.0218486,14604,3154464,0.0218293,14604,3154464
1816064,76564.8,47589289852,10279286608032,0.0219142,14604,3154464,0.0217835,14604,3154464
1816192,76570.4,47593028476,10280094150816,0.0219013,14604,3154464,0.0218382,14604,3154464
1816320,76576.1,47596767100,10280901693600,0.0218869,14604,3154464,0.0218351,14604,3154464
1816448,76581.7,47600505724,10281709236384,0.0219912,14604,3154464,0.0220004,14604,3154464
1816576,76587.3,47604244348,10282516779168,0.0218565,14604,3154464,0.0217985,14604,3154464
1816704,76593,47607982972,10283324321952,0.0219089,14604,3154464,0.0219662,14604,3154464
1816832,76598.6,47611721596,10284131864736,0.022372,14604,3154464,0.0218874,14604,3154464
1816960,76604.2,47615460220,10284939407520,0.0219074,14604,3154464,0.0218333,14604,3154464
1817088,76609.8,47619198844,10285746950304,0.0218844,14604,3154464,0.0218446,14604,3154464
1817216,76615.4,47622937468,10286554493088,0.0219114,14604,3154464,0.0218879,14604,3154464
1817344,76621,47626676092,10287362035872,0.0219209,14604,3154464,0.02187,14604,3154464
1817472,76626.7,47630414716,10288169578656,0.0219939,14604,3154464,0.0219502,14604,3154464
1817600,76632.3,47634153340,10288977121440,0.0219744,14604,3154464,0.0219869,14604,3154464
1817728,76637.9,47637891964,10289784664224,0.0220113,14604,3154464,0.0219815,14604,3154464
1817856,76643.6,47641630588,10290592207008,0.0220183,14604,3154464,0.0219749,14604,3154464
1817984,76649.2,47645369212,10291399749792,0.0220329,14604,3154464,0.021956,14604,3154464
1818112,76654.9,47649107836,10292207292576,0.0219484,14604,3154464,0.0219421,14604,3154464
1818240,76660.5,47652846460,10293014835360,0.0219857,14604,3154464,0.0219136,14604,3154464
1818368,76666.1,47656585084,10293822378144,0.0219702,14604,3154464,0.021891,14604,3154464
1818496,76671.8,47660323708,10294629920928,0.0219448,14604,3154464,0.0219514,14604,3154464
1818624,76677.4,47664062332,10295437463712,0.0219532,14604,3154464,0.0218678,14604,3154464
1818752,76683,47667800956,10296245006496,0.0220142,14604,3154464,0.022415,14604,3154464
1818880,76688.6,47671539580,10297052549280,0.02205,14604,3154464,0.0218979,14604,3154464
1819008,76694.3,47675278204,10297860092064,0.021971,14604,3154464,0.0219306,14604,3154464
1819136,76699.9,47679016828,10298667634848,0.0219558,14604,3154464,0.0219091,14604,3154464
1819264,76705.5,47682755452,10299475177632,0.0219414,14604,3154464,0.0218735,14604,3154464
1819392,76711.2,47686494076,10300282720416,0.0219332,14604,3154464,0.0218429,14604,3154464
1819520,76716.8,47690232700,10301090263200,0.0219307,14604,3154464,0.0219137,14604,3154464
1819648,76722.4,47693971324,10301897805984,0.0218757,14604,3154464,0.0218194,14604,3154464
1819776,76728,47697709948,10302705348768,0.0218622,14604,3154464,0.0219238,14604,3154464
