n,rar,rar_accesses,rar_bytes
16268160,0.000336759,234,35568
16268032,0.000331207,234,35568
16267904,0.000328624,234,35568
16267776,0.000329347,234,35568
16267648,0.000331542,234,35568
16267520,0.000337254,234,35568
16267392,0.0003279,234,35568
16267264,0.000328688,234,35568
16267136,0.000330353,234,35568
16267008,0.000329473,234,35568
16266880,0.00033912,234,35568
16266752,0.000327657,234,35568
16266624,0.00033142,234,35568
16266496,0.000337501,234,35568
16266368,0.000330866,234,35568
16266240,0.000328911,234,35568
16266112,0.000329106,234,35568
16265984,0.000329166,234,35568
16265856,0.00032929,234,35568
16265728,0.00032924,234,35568
16265600,0.000327273,234,35568
16265472,0.000326673,234,35568
16265344,0.00032609,234,35568
16265216,0.000341488,234,35568
16265088,0.000328124,234,35568
16264960,0.000327957,234,35568
16264832,0.000327671,234,35568
16264704,0.000327682,234,35568
16264576,0.000327568,234,35568
16264448,0.00032848,234,35568
16264320,0.000328945,234,35568
16264192,0.000330439,234,35568
16264064,0.000327473,234,35568
16263936,0.000326974,234,35568
16263808,0.000328461,234,35568
16263680,0.000337513,234,35568
16263552,0.00032763,234,35568
16263424,0.000329676,234,35568
16263296,0.000327322,234,35568
16263168,0.00032891,234,35568
16263040,0.000330283,234,35568
16262912,0.00032955,234,35568
16262784,0.000329456,234,35568
16262656,0.000329414,234,35568
16262528,0.000329197,234,35568
16262400,0.000328299,234,35568
16262272,0.000328396,234,35568
16262144,0.000328531,234,35568
16262016,0.000329192,234,35568
16261888,0.000338863,234,35568
16261760,0.000327419,234,35568
16261632,0.000327996,234,35568
16261504,0.000326718,234,35568
16261376,0.000328248,234,35568
16261248,0.000329484,234,35568
16261120,0.000328147,234,35568
16260992,0.000329549,234,35568
16260864,0.000329423,234,35568
16260736,0.000328962,234,35568
16260608,0.000327923,234,35568
16260480,0.000330326,234,35568
16260352,0.000339405,234,35568
16260224,0.000329623,234,35568
16260096,0.000328027,234,35568
16259968,0.000325953,234,35568
16259840,0.00032805,234,35568
16259712,0.000330213,234,35568
16259584,0.000329346,234,35568
16259456,0.000328755,234,35568
16259328,0.000328563,234,35568
16259200,0.000330574,234,35568
16259072,0.000329374,234,35568
16258944,0.000328992,234,35568
16258816,0.000338025,234,35568
16258688,0.00032816,234,35568
16258560,0.000338061,234,35568
16258432,0.000327972,234,35568
16258304,0.000331344,234,35568
16258176,0.000328901,234,35568
16258048,0.000329476,234,35568
16257920,0.000342679,234,35568
16257792,0.000330016,234,35568
16257664,0.000329787,234,35568
16257536,0.000328323,234,35568
16257408,0.000326861,234,35568
16257280,0.000328615,234,35568
16257152,0.000327824,234,35568
16257024,0.000327791,234,35568
16256896,0.000327687,234,35568
16256768,0.000332291,234,35568
16256640,0.00033017,234,35568
16256512,0.000329704,234,35568
16256384,0.000335527,234,35568
16256256,0.0003284,234,35568
16256128,0.000338098,234,35568
16256000,0.000330942,234,35568
16255872,0.000327651,234,35568
16255744,0.000327831,234,35568
16255616,0.000327031,234,35568
16255488,0.000338491,234,35568
16255360,0.000331211,234,35568
16255232,0.000329973,234,35568
16255104,0.000330615,234,35568
16254976,0.000332774,234,35568
16254848,0.000329349,234,35568
16254720,0.000327594,234,35568
16254592,0.000328965,234,35568
16254464,0.000329701,234,35568
16254336,0.00032865,234,35568
16254208,0.000342529,234,35568
16254080,0.000329813,234,35568
16253952,0.000336899,234,35568
16253824,0.000329487,234,35568
16253696,0.000330309,234,35568
16253568,0.000330276,234,35568
16253440,0.000327945,234,35568
16253312,0.000338093,234,35568
16253184,0.000338454,234,35568
16253056,0.000330341,234,35568
16252928,0.000932694,234,35568
16252800,0.000331694,234,35568
16252672,0.000329059,234,35568
16252544,0.000329814,234,35568
16252416,0.000329003,234,35568
16252288,0.000337827,234,35568
16252160,0.000330075,234,35568
16252032,0.000338749,234,35568
16251904,0.000330669,234,35568
16251776,0.000329326,234,35568
16251648,0.000329891,234,35568
16251520,0.000328527,234,35568
16251392,0.000338949,234,35568
16251264,0.000327373,234,35568
16251136,0.000330235,234,35568
16251008,0.000329208,234,35568
16250880,0.000329603,234,35568
16250752,0.000328298,234,35568
16250624,0.000330078,234,35568
16250496,0.000328509,234,35568
16250368,0.000329554,234,35568
16250240,0.000328781,234,35568
16250112,0.000339086,234,35568
16249984,0.000328148,234,35568
16249856,0.000336765,234,35568
16249728,0.000326947,234,35568
16249600,0.000330306,234,35568
16249472,0.000326756,234,35568
16249344,0.000331223,234,35568
16249216,0.000335127,234,35568
16249088,0.000326229,234,35568
16248960,0.000329951,234,35568
16248832,0.000330737,234,35568
16248704,0.000330466,234,35568
16248576,0.000329386,234,35568
16248448,0.000329305,234,35568
16248320,0.000330719,234,35568
16248192,0.000342895,234,35568
16248064,0.000328548,234,35568
16247936,0.00032897,234,35568
16247808,0.000327006,234,35568
16247680,0.00032904,234,35568
16247552,0.000338675,234,35568
16247424,0.000328305,234,35568
16247296,0.000336137,234,35568
16247168,0.00032734,234,35568
16247040,0.000330874,234,35568
16246912,0.000341867,234,35568
16246784,0.000328126,234,35568
16246656,0.000335806,234,35568
16246528,0.000327136,234,35568
16246400,0.000327173,234,35568
16246272,0.000329224,234,35568
16246144,0.000327201,234,35568
16246016,0.000332603,234,35568
16245888,0.000329699,234,35568
16245760,0.000329702,234,35568
16245632,0.000329004,234,35568
16245504,0.000330066,234,35568
16245376,0.000342023,234,35568
16245248,0.000328279,234,35568
16245120,0.000336145,234,35568
16244992,0.000329729,234,35568
16244864,0.000328653,234,35568
16244736,0.00034027,234,35568
16244608,0.000328222,234,35568
16244480,0.00033539,234,35568
16244352,0.000330177,234,35568
16244224,0.000330202,234,35568
16244096,0.000338386,234,35568
16243968,0.000329994,234,35568
16243840,0.000337893,234,35568
16243712,0.000330927,234,35568
16243584,0.000329417,234,35568
16243456,0.000340237,234,35568
16243328,0.000330022,234,35568
16243200,0.000338674,234,35568
16243072,0.000328482,234,35568
16242944,0.000328028,234,35568
16242816,0.000332723,234,35568
16242688,0.000326064,234,35568
16242560,0.000337713,234,35568
16242432,0.000326165,234,35568
16242304,0.000328327,234,35568
16242176,0.000330382,234,35568
16242048,0.000328328,234,35568
16241920,0.000328975,234,35568
16241792,0.000329161,234,35568
16241664,0.000338189,234,35568
16241536,0.000327364,234,35568
16241408,0.000328275,234,35568
16241280,0.000326986,234,35568
16241152,0.000329138,234,35568
16241024,0.000340403,234,35568
16240896,0.000330483,234,35568
16240768,0.000336777,234,35568
16240640,0.000329183,234,35568
16240512,0.000327935,234,35568
16240384,0.000328578,234,35568
16240256,0.000327404,234,35568
16240128,0.000330436,234,35568
16240000,0.000328454,234,35568
16239872,0.000336549,234,35568
16239744,0.000328442,234,35568
16239616,0.000329061,234,35568
16239488,0.000328501,234,35568
16239360,0.000328587,234,35568
16239232,0.000328667,234,35568
16239104,0.000327202,234,35568
16238976,0.000328241,234,35568
16238848,0.000328061,234,35568
16238720,0.000328325,234,35568
16238592,0.000326404,234,35568
16238464,0.000339494,234,35568
16238336,0.000330057,234,35568
16238208,0.000334774,234,35568
16238080,0.000329052,234,35568
16237952,0.000329873,234,35568
16237824,0.000328379,234,35568
16237696,0.000330185,234,35568
16237568,0.000337766,234,35568
16237440,0.000329114,234,35568
16237312,0.000329773,234,35568
16237184,0.000330866,234,35568
16237056,0.000330625,234,35568
16236928,0.000343492,234,35568
16236800,0.000330473,234,35568
16236672,0.000339406,234,35568
16236544,0.000327878,234,35568
16236416,0.000328702,234,35568
16236288,0.000330357,234,35568
16236160,0.000330098,234,35568
16236032,0.000329106,234,35568
16235904,0.000329181,234,35568
16235776,0.000328007,234,35568
16235648,0.0003289,234,35568
16235520,0.000329374,234,35568
16235392,0.000327777,234,35568
16235264,0.000329198,234,35568
16235136,0.000329442,234,35568
16235008,0.000328279,234,35568
16234880,0.00032974,234,35568
16234752,0.000328192,234,35568
16234624,0.000328908,234,35568
16234496,0.000329164,234,35568
16234368,0.000340374,234,35568
16234240,0.000328578,234,35568
16234112,0.000339035,234,35568
16233984,0.000328734,234,35568
16233856,0.000327504,234,35568
16233728,0.00032898,234,35568
16233600,0.000329539,234,35568
16233472,0.000331361,234,35568
16233344,0.000328697,234,35568
16233216,0.000330937,234,35568
16233088,0.000327552,234,35568
16232960,0.000329842,234,35568
16232832,0.00032979,234,35568
16232704,0.000327162,234,35568
16232576,0.000328069,234,35568
16232448,0.000328509,234,35568
16232320,0.000329012,234,35568
16232192,0.000329948,234,35568
16232064,0.000329436,234,35568
16231936,0.000329646,234,35568
16231808,0.000327947,234,35568
16231680,0.000327593,234,35568
16231552,0.000332143,234,35568
16231424,0.000330087,234,35568
16231296,0.00033012,234,35568
16231168,0.000328982,234,35568
16231040,0.000330245,234,35568
16230912,0.000329971,234,35568
16230784,0.000327737,234,35568
16230656,0.000329693,234,35568
16230528,0.000328538,234,35568
16230400,0.000329102,234,35568
16230272,0.000331852,234,35568
16230144,0.000331472,234,35568
16230016,0.000331871,234,35568
16229888,0.00032888,234,35568
16229760,0.000329337,234,35568
16229632,0.000329557,234,35568
16229504,0.000346547,234,35568
16229376,0.000330173,234,35568
16229248,0.000329571,234,35568
16229120,0.000326742,234,35568
16228992,0.00033088,234,35568
16228864,0.000337579,234,35568
16228736,0.000331053,234,35568
16228608,0.000331571,234,35568
16228480,0.000340595,234,35568
16228352,0.000327613,234,35568
16228224,0.000330407,234,35568
16228096,0.000328555,234,35568
16227968,0.000328794,234,35568
16227840,0.000341063,234,35568
16227712,0.000328965,234,35568
16227584,0.000331103,234,35568
16227456,0.000329438,234,35568
16227328,0.000332501,234,35568
16227200,0.000339649,234,35568
16227072,0.000328387,234,35568
16226944,0.000332095,234,35568
16226816,0.000328807,234,35568
16226688,0.000327672,234,35568
16226560,0.000338409,234,35568
16226432,0.000329458,234,35568
16226304,0.000338254,234,35568
16226176,0.00032853,234,35568
16226048,0.000329788,234,35568
16225920,0.000330574,234,35568
16225792,0.000327779,234,35568
16225664,0.000337809,234,35568
16225536,0.000328535,234,35568
16225408,0.000330711,234,35568
16225280,0.00032808,234,35568
16225152,0.000327048,234,35568
16225024,0.000328406,234,35568
16224896,0.000327008,234,35568
16224768,0.000328365,234,35568
16224640,0.000330081,234,35568
16224512,0.000332553,234,35568
16224384,0.000343884,234,35568
16224256,0.000329174,234,35568
16224128,0.000330985,234,35568
16224000,0.000349064,234,35568
16223872,0.000330087,234,35568
16223744,0.000329536,234,35568
16223616,0.000332621,234,35568
16223488,0.00033225,234,35568
16223360,0.000339741,234,35568
16223232,0.000328996,234,35568
16223104,0.000330617,234,35568
16222976,0.000327984,234,35568
16222848,0.000329409,234,35568
16222720,0.000335991,234,35568
16222592,0.000329505,234,35568
16222464,0.000340093,234,35568
16222336,0.000331474,234,35568
16222208,0.000330017,234,35568
16222080,0.000342469,234,35568
16221952,0.000330182,234,35568
16221824,0.000331138,234,35568
16221696,0.000330071,234,35568
16221568,0.000331073,234,35568
16221440,0.000336214,234,35568
16221312,0.000329028,234,35568
16221184,0.000329786,234,35568
16221056,0.000330571,234,35568
16220928,0.000329903,234,35568
16220800,0.000338076,234,35568
16220672,0.000328971,234,35568
16220544,0.000329904,234,35568
16220416,0.000327414,234,35568
16220288,0.000330215,234,35568
16220160,0.000338595,234,35568
16220032,0.000327439,234,35568
16219904,0.000327874,234,35568
16219776,0.00032759,234,35568
16219648,0.000327578,234,35568
16219520,0.000339017,234,35568
16219392,0.000327723,234,35568
16219264,0.000336435,234,35568
16219136,0.000329513,234,35568
16219008,0.000327573,234,35568
16218880,0.000328212,234,35568
16218752,0.000330864,234,35568
16218624,0.000338956,234,35568
16218496,0.000329286,234,35568
16218368,0.000339372,234,35568
16218240,0.000328049,234,35568
16218112,0.000330511,234,35568
16217984,0.000348753,234,35568
16217856,0.0003288,234,35568
16217728,0.000330502,234,35568
16217600,0.000330073,234,35568
16217472,0.000329173,234,35568
16217344,0.000329951,234,35568
16217216,0.000329586,234,35568
16217088,0.000327713,234,35568
16216960,0.000327737,234,35568
16216832,0.000330055,234,35568
16216704,0.000330627,234,35568
16216576,0.000330684,234,35568
16216448,0.000339188,234,35568
16216320,0.000330687,234,35568
16216192,0.000330979,234,35568
16216064,0.000329271,234,35568
16215936,0.000328089,234,35568
16215808,0.000336553,234,35568
16215680,0.00032816,234,35568
16215552,0.000336459,234,35568
16215424,0.000328977,234,35568
16215296,0.000327788,234,35568
16215168,0.00032728,234,35568
16215040,0.000327458,234,35568
16214912,0.000327922,234,35568
16214784,0.000329581,234,35568
16214656,0.000338815,234,35568
16214528,0.000329324,234,35568
16214400,0.000329052,234,35568
16214272,0.000326676,234,35568
16214144,0.000330049,234,35568
16214016,0.000327962,234,35568
16213888,0.000327611,234,35568
16213760,0.000336659,234,35568
16213632,0.000329089,234,35568
16213504,0.000327822,234,35568
16213376,0.000330065,234,35568
16213248,0.00032884,234,35568
16213120,0.000329087,234,35568
16212992,0.000329456,234,35568
16212864,0.000329951,234,35568
16212736,0.00032932,234,35568
16212608,0.00032907,234,35568
16212480,0.00033833,234,35568
16212352,0.000329964,234,35568
16212224,0.000329963,234,35568
16212096,0.000329667,234,35568
16211968,0.0003308,234,35568
16211840,0.000339826,234,35568
16211712,0.000328722,234,35568
16211584,0.000329583,234,35568
16211456,0.00034197,234,35568
16211328,0.000328678,234,35568
16211200,0.000338873,234,35568
16211072,0.00032703,234,35568
16210944,0.000330616,234,35568
16210816,0.000341131,234,35568
16210688,0.000329354,234,35568
16210560,0.000339302,234,35568
16210432,0.000329554,234,35568
16210304,0.00033024,234,35568
16210176,0.000340955,234,35568
16210048,0.000328343,234,35568
16209920,0.000333915,234,35568
16209792,0.000328799,234,35568
16209664,0.000330042,234,35568
16209536,0.000327758,234,35568
16209408,0.000328971,234,35568
16209280,0.000336672,234,35568
16209152,0.000329222,234,35568
16209024,0.000329581,234,35568
16208896,0.000329697,234,35568
16208768,0.000329332,234,35568
16208640,0.000339583,234,35568
16208512,0.000329461,234,35568
16208384,0.00033043,234,35568
16208256,0.000331073,234,35568
16208128,0.000328536,234,35568
16208000,0.000328509,234,35568
16207872,0.00032924,234,35568
16207744,0.000328638,234,35568
16207616,0.000329107,234,35568
16207488,0.00033039,234,35568
16207360,0.000337248,234,35568
16207232,0.000327454,234,35568
16207104,0.00033767,234,35568
16206976,0.000329556,234,35568
16206848,0.000330178,234,35568
16206720,0.000338987,234,35568
16206592,0.000326994,234,35568
16206464,0.000337974,234,35568
16206336,0.000329112,234,35568
16206208,0.000327348,234,35568
16206080,0.000330159,234,35568
16205952,0.000328626,234,35568
16205824,0.000328799,234,35568
16205696,0.000330319,234,35568
16205568,0.000326963,234,35568
16205440,0.000339491,234,35568
16205312,0.000328867,234,35568
16205184,0.000329853,234,35568
16205056,0.000328438,234,35568
16204928,0.000327658,234,35568
16204800,0.000328331,234,35568
16204672,0.000329739,234,35568
16204544,0.000337563,234,35568
16204416,0.000330639,234,35568
16204288,0.000330086,234,35568
16204160,0.000339851,234,35568
16204032,0.000327796,234,35568
16203904,0.000336713,234,35568
16203776,0.000328551,234,35568
16203648,0.000328547,234,35568
16203520,0.000328193,234,35568
16203392,0.000328479,234,35568
16203264,0.00032646,234,35568
16203136,0.000328598,234,35568
16203008,0.000337838,234,35568
16202880,0.000327535,234,35568
16202752,0.00032868,234,35568
16202624,0.000330482,234,35568
16202496,0.000329307,234,35568
16202368,0.00033055,234,35568
16202240,0.000325812,234,35568
16202112,0.000326705,234,35568
16201984,0.000327955,234,35568
16201856,0.000329669,234,35568
16201728,0.000328365,234,35568
16201600,0.000326186,234,35568
16201472,0.000328596,234,35568
16201344,0.000328051,234,35568
16201216,0.000327834,234,35568
16201088,0.000327452,234,35568
16200960,0.000327862,234,35568
16200832,0.000342264,234,35568
16200704,0.000328608,234,35568
16200576,0.000337077,234,35568
16200448,0.00032562,234,35568
16200320,0.000326233,234,35568
16200192,0.000328322,234,35568
16200064,0.000329863,234,35568
16199936,0.000339277,234,35568
16199808,0.000330842,234,35568
16199680,0.000330404,234,35568
16199552,0.000348344,234,35568
16199424,0.000328748,234,35568
16199296,0.000329251,234,35568
16199168,0.000330194,234,35568
16199040,0.000329518,234,35568
16198912,0.000330103,234,35568
16198784,0.000328105,234,35568
16198656,0.000329609,234,35568
16198528,0.000328942,234,35568
16198400,0.000329473,234,35568
16198272,0.000331028,234,35568
16198144,0.000328771,234,35568
16198016,0.000329591,234,35568
16197888,0.000330113,234,35568
16197760,0.000330023,234,35568
16197632,0.000341677,234,35568
16197504,0.000327921,234,35568
16197376,0.000329001,234,35568
16197248,0.000327426,234,35568
16197120,0.000328057,234,35568
16196992,0.00032874,234,35568
16196864,0.000328534,234,35568
16196736,0.000325616,234,35568
16196608,0.000329132,234,35568
16196480,0.000330904,234,35568
16196352,0.000328922,234,35568
16196224,0.000329361,234,35568
16196096,0.000328176,234,35568
16195968,0.00032743,234,35568
16195840,0.000328481,234,35568
16195712,0.000328393,234,35568
16195584,0.000328608,234,35568
16195456,0.000329033,234,35568
16195328,0.000327622,234,35568
16195200,0.000328481,234,35568
16195072,0.000329231,234,35568
16194944,0.000327387,234,35568
16194816,0.000337871,234,35568
16194688,0.000330049,234,35568
16194560,0.000337205,234,35568
16194432,0.000327821,234,35568
16194304,0.000327104,234,35568
16194176,0.000328972,234,35568
16194048,0.000328159,234,35568
16193920,0.000340608,234,35568
16193792,0.000329906,234,35568
16193664,0.000330717,234,35568
16193536,0.000331468,234,35568
16193408,0.000330952,234,35568
16193280,0.000340862,234,35568
16193152,0.000329617,234,35568
16193024,0.000328472,234,35568
16192896,0.000329598,234,35568
16192768,0.000329529,234,35568
16192640,0.000339668,234,35568
16192512,0.00032997,234,35568
16192384,0.000329087,234,35568
16192256,0.00033961,234,35568
16192128,0.000330441,234,35568
16192000,0.000340767,234,35568
16191872,0.000331239,234,35568
16191744,0.000329423,234,35568
16191616,0.000338874,234,35568
16191488,0.00032815,234,35568
16191360,0.000335513,234,35568
16191232,0.000327547,234,35568
16191104,0.000328406,234,35568
16190976,0.000328407,234,35568
16190848,0.000328248,234,35568
16190720,0.000341398,234,35568
16190592,0.000329178,234,35568
16190464,0.000340038,234,35568
16190336,0.000328974,234,35568
16190208,0.000328721,234,35568
16190080,0.000327831,234,35568
16189952,0.000329178,234,35568
16189824,0.000331585,234,35568
16189696,0.00033106,234,35568
16189568,0.000328516,234,35568
16189440,0.000329642,234,35568
16189312,0.000330196,234,35568
16189184,0.000329966,234,35568
16189056,0.00033036,234,35568
16188928,0.000328864,234,35568
16188800,0.000327041,234,35568
16188672,0.000330373,234,35568
16188544,0.000329463,234,35568
16188416,0.000329093,234,35568
16188288,0.00032808,234,35568
16188160,0.000329463,234,35568
16188032,0.00032712,234,35568
16187904,0.000338561,234,35568
16187776,0.000329473,234,35568
16187648,0.000653541,234,35568
16187520,0.000330806,234,35568
16187392,0.000328647,234,35568
16187264,0.000329514,234,35568
16187136,0.000330518,234,35568
16187008,0.000329628,234,35568
16186880,0.00032701,234,35568
16186752,0.000331548,234,35568
16186624,0.000330737,234,35568
16186496,0.000330173,234,35568
16186368,0.0003311,234,35568
16186240,0.000336253,234,35568
16186112,0.000329942,234,35568
16185984,0.000328638,234,35568
16185856,0.00032911,234,35568
16185728,0.000329652,234,35568
16185600,0.000338504,234,35568
16185472,0.000328022,234,35568
16185344,0.000337667,234,35568
16185216,0.000328398,234,35568
16185088,0.000330677,234,35568
16184960,0.000329837,234,35568
16184832,0.000326359,234,35568
16184704,0.000329612,234,35568
16184576,0.000328251,234,35568
16184448,0.000329732,234,35568
16184320,0.000329653,234,35568
16184192,0.000328676,234,35568
16184064,0.000340915,234,35568
16183936,0.000331863,234,35568
16183808,0.000331456,234,35568
16183680,0.000328221,234,35568
16183552,0.000328973,234,35568
16183424,0.000328836,234,35568
16183296,0.000328493,234,35568
16183168,0.000330681,234,35568
16183040,0.000328002,234,35568
16182912,0.000327487,234,35568
16182784,0.000327935,234,35568
16182656,0.000328246,234,35568
16182528,0.0003258,234,35568
16182400,0.000330185,234,35568
16182272,0.000329306,234,35568
16182144,0.000328688,234,35568
16182016,0.00032906,234,35568
16181888,0.000329391,234,35568
16181760,0.000330134,234,35568
16181632,0.000340586,234,35568
16181504,0.000329827,234,35568
16181376,0.000330918,234,35568
16181248,0.000343172,234,35568
16181120,0.000330023,234,35568
16180992,0.000339387,234,35568
16180864,0.000328944,234,35568
16180736,0.000329601,234,35568
16180608,0.00032963,234,35568
16180480,0.000327081,234,35568
16180352,0.000327018,234,35568
16180224,0.000328544,234,35568
16180096,0.000329298,234,35568
16179968,0.000328542,234,35568
16179840,0.000326691,234,35568
16179712,0.000328749,234,35568
16179584,0.000331319,234,35568
16179456,0.000339016,234,35568
16179328,0.000328652,234,35568
16179200,0.000330419,234,35568
16179072,0.000329093,234,35568
16178944,0.000329001,234,35568
16178816,0.000337655,234,35568
16178688,0.000329629,234,35568
16178560,0.000335963,234,35568
16178432,0.000329239,234,35568
16178304,0.00032898,234,35568
16178176,0.000328808,234,35568
16178048,0.000329445,234,35568
16177920,0.000342978,234,35568
16177792,0.000329659,234,35568
16177664,0.000336167,234,35568
16177536,0.00032894,234,35568
16177408,0.00032754,234,35568
16177280,0.000327563,234,35568
16177152,0.000328931,234,35568
16177024,0.000339305,234,35568
16176896,0.00032827,234,35568
16176768,0.000337037,234,35568
16176640,0.000328367,234,35568
16176512,0.000328005,234,35568
16176384,0.000329635,234,35568
16176256,0.000330469,234,35568
16176128,0.000339249,234,35568
16176000,0.000328776,234,35568
16175872,0.000338867,234,35568
16175744,0.000328244,234,35568
16175616,0.000329017,234,35568
16175488,0.000347318,234,35568
16175360,0.000331204,234,35568
16175232,0.000330263,234,35568
16175104,0.000329042,234,35568
16174976,0.000325024,234,35568
16174848,0.000327835,234,35568
16174720,0.000327372,234,35568
16174592,0.000326706,234,35568
16174464,0.000326685,234,35568
16174336,0.000329815,234,35568
16174208,0.000327583,234,35568
16174080,0.000327065,234,35568
16173952,0.000327911,234,35568
16173824,0.000328562,234,35568
16173696,0.000337666,234,35568
16173568,0.000327435,234,35568
16173440,0.000329232,234,35568
16173312,0.000328675,234,35568
16173184,0.000329468,234,35568
16173056,0.00033769,234,35568
16172928,0.000327256,234,35568
16172800,0.000329466,234,35568
16172672,0.000326716,234,35568
16172544,0.000337694,234,35568
16172416,0.000327009,234,35568
16172288,0.000329661,234,35568
16172160,0.000330224,234,35568
16172032,0.000328455,234,35568
16171904,0.000337575,234,35568
16171776,0.000328111,234,35568
16171648,0.000338626,234,35568
16171520,0.000326524,234,35568
16171392,0.000329173,234,35568
16171264,0.000329765,234,35568
16171136,0.000329149,234,35568
16171008,0.000338235,234,35568
16170880,0.00032871,234,35568
16170752,0.000335,234,35568
16170624,0.000327114,234,35568
16170496,0.000327151,234,35568
16170368,0.000327263,234,35568
16170240,0.0003279,234,35568
16170112,0.000329432,234,35568
16169984,0.000328352,234,35568
16169856,0.000335312,234,35568
16169728,0.000326827,234,35568
16169600,0.000336173,234,35568
16169472,0.000329868,234,35568
16169344,0.000330244,234,35568
16169216,0.000327784,234,35568
16169088,0.000328042,234,35568
16168960,0.000336606,234,35568
16168832,0.00032834,234,35568
16168704,0.000327276,234,35568
16168576,0.000328113,234,35568
16168448,0.000326675,234,35568
16168320,0.000327074,234,35568
16168192,0.000328494,234,35568
16168064,0.000336694,234,35568
16167936,0.000328015,234,35568
16167808,0.000335561,234,35568
16167680,0.000328794,234,35568
16167552,0.000329863,234,35568
16167424,0.000329447,234,35568
16167296,0.000328409,234,35568
16167168,0.00033981,234,35568
16167040,0.000326209,234,35568
16166912,0.000338348,234,35568
16166784,0.000326945,234,35568
16166656,0.000328188,234,35568
16166528,0.000326488,234,35568
16166400,0.000328754,234,35568
16166272,0.000328311,234,35568
16166144,0.000329433,234,35568
16166016,0.000339334,234,35568
16165888,0.000328807,234,35568
16165760,0.000335742,234,35568
16165632,0.000327513,234,35568
16165504,0.000327606,234,35568
16165376,0.000329739,234,35568
16165248,0.000330779,234,35568
16165120,0.00032965,234,35568
16164992,0.000328952,234,35568
16164864,0.000327779,234,35568
16164736,0.00033074,234,35568
16164608,0.000328935,234,35568
16164480,0.000327773,234,35568
16164352,0.000326752,234,35568
16164224,0.000338804,234,35568
16164096,0.000326787,234,35568
16163968,0.000336418,234,35568
16163840,0.000326759,234,35568
16163712,0.000328624,234,35568
16163584,0.000328102,234,35568
16163456,0.000327341,234,35568
16163328,0.000329416,234,35568
16163200,0.000329431,234,35568
16163072,0.00032872,234,35568
16162944,0.000329114,234,35568
16162816,0.000328664,234,35568
16162688,0.000330763,234,35568
16162560,0.000328404,234,35568
16162432,0.000327482,234,35568
16162304,0.000327149,234,35568
16162176,0.00032799,234,35568
16162048,0.000328667,234,35568
16161920,0.000335974,234,35568
16161792,0.000329229,234,35568
16161664,0.000329037,234,35568
16161536,0.000326726,234,35568
16161408,0.000326647,234,35568
16161280,0.00032766,234,35568
16161152,0.000326887,234,35568
16161024,0.000339506,234,35568
16160896,0.000325907,234,35568
16160768,0.000326345,234,35568
16160640,0.000328328,234,35568
16160512,0.000327855,234,35568
16160384,0.000327815,234,35568
16160256,0.000330609,234,35568
16160128,0.000326644,234,35568
16160000,0.000326341,234,35568
16159872,0.000326192,234,35568
16159744,0.000330589,234,35568
16159616,0.000335382,234,35568
16159488,0.000326811,234,35568
16159360,0.000329918,234,35568
16159232,0.000327737,234,35568
16159104,0.00033025,234,35568
16158976,0.000329893,234,35568
16158848,0.000327596,234,35568
16158720,0.000336413,234,35568
16158592,0.000327115,234,35568
16158464,0.000339875,234,35568
16158336,0.00032648,234,35568
16158208,0.000327794,234,35568
16158080,0.000326624,234,35568
16157952,0.000336346,234,35568
16157824,0.000328706,234,35568
16157696,0.000327341,234,35568
16157568,0.000327107,234,35568
16157440,0.000327577,234,35568
16157312,0.000327783,234,35568
16157184,0.00032833,234,35568
16157056,0.000327715,234,35568
16156928,0.000325942,234,35568
16156800,0.000336922,234,35568
16156672,0.000327449,234,35568
16156544,0.000336035,234,35568
16156416,0.000326275,234,35568
16156288,0.000328046,234,35568
16156160,0.000327513,234,35568
16156032,0.000326659,234,35568
16155904,0.000326929,234,35568
16155776,0.00032904,234,35568
16155648,0.000337198,234,35568
16155520,0.000327564,234,35568
16155392,0.000326077,234,35568
16155264,0.000327635,234,35568
16155136,0.00033939,234,35568
16155008,0.000327204,234,35568
16154880,0.000325791,234,35568
16154752,0.000328995,234,35568
16154624,0.000328416,234,35568
16154496,0.000328234,234,35568
16154368,0.00032912,234,35568
16154240,0.000326909,234,35568
16154112,0.000329905,234,35568
16153984,0.000328367,234,35568
16153856,0.000326838,234,35568
16153728,0.000327196,234,35568
16153600,0.000327769,234,35568
16153472,0.000328049,234,35568
16153344,0.000328766,234,35568
16153216,0.000325891,234,35568
16153088,0.000327446,234,35568
16152960,0.000329546,234,35568
16152832,0.000338419,234,35568
16152704,0.00032876,234,35568
16152576,0.000327719,234,35568
16152448,0.000326695,234,35568
16152320,0.000327217,234,35568
16152192,0.000326906,234,35568
16152064,0.000328257,234,35568
16151936,0.000330598,234,35568
16151808,0.000328869,234,35568
16151680,0.000334864,234,35568
16151552,0.000327709,234,35568
16151424,0.000326765,234,35568
16151296,0.000329125,234,35568
16151168,0.000328746,234,35568
16151040,0.000330176,234,35568
16150912,0.000327933,234,35568
16150784,0.000331023,234,35568
16150656,0.000327297,234,35568
16150528,0.000328671,234,35568
16150400,0.000339456,234,35568
16150272,0.000328841,234,35568
16150144,0.000339498,234,35568
16150016,0.000328176,234,35568
16149888,0.000329788,234,35568
16149760,0.000328762,234,35568
16149632,0.000327566,234,35568
16149504,0.000342382,234,35568
16149376,0.000332114,234,35568
16149248,0.000337899,234,35568
16149120,0.000332024,234,35568
16148992,0.000328748,234,35568
