n,fill,fill_accesses,fill_bytes,rar,rar_accesses,rar_bytes
3793664,1730.53,618955794,74274695280,0.0002403,86,10320
3793792,1730.59,618977810,74277337200,0.000240966,86,10320
3793920,1730.65,618999826,74279979120,0.000240518,86,10320
3794048,1730.71,619021842,74282621040,0.000239532,86,10320
3794176,1730.77,619043858,74285262960,0.000240927,86,10320
3794304,1730.84,619065874,74287904880,0.000240814,86,10320
3794432,1730.9,619087890,74290546800,0.000239486,86,10320
3794560,1730.96,619109906,74293188720,0.000240524,86,10320
3794688,1731.02,619131922,74295830640,0.000241062,86,10320
3794816,1731.08,619153938,74298472560,0.000241485,86,10320
3794944,1731.15,619175954,74301114480,0.000242209,86,10320
3795072,1731.21,619197970,74303756400,0.000240613,86,10320
3795200,1731.27,619219986,74306398320,0.000240543,86,10320
3795328,1731.33,619242002,74309040240,0.000242671,86,10320
3795456,1731.39,619264018,74311682160,0.00024011,86,10320
3795584,1731.45,619286034,74314324080,0.000241336,86,10320
3795712,1731.52,619308050,74316966000,0.000242212,86,10320
3795840,1731.58,619330066,74319607920,0.000240273,86,10320
3795968,1731.64,619352082,74322249840,0.00024171,86,10320
3796096,1731.7,619374098,74324891760,0.000239929,86,10320
3796224,1731.76,619396114,74327533680,0.000240098,86,10320
3796352,1731.83,619418130,74330175600,0.000242923,86,10320
3796480,1731.89,619440146,74332817520,0.000239846,86,10320
3796608,1731.95,619462162,74335459440,0.000241001,86,10320
3796736,1732.01,619484178,74338101360,0.000240513,86,10320
3796864,1732.07,619506194,74340743280,0.000242379,86,10320
3796992,1732.14,619528210,74343385200,0.000241845,86,10320
3797120,1732.2,619550226,74346027120,0.00024019,86,10320
3797248,1732.26,619572242,74348669040,0.000242491,86,10320
3797376,1732.32,619594258,74351310960,0.000241747,86,10320
3797504,1732.38,619616274,74353952880,0.000240981,86,10320
3797632,1732.45,619638290,74356594800,0.000242275,86,10320
3797760,1732.51,619660306,74359236720,0.000241606,86,10320
3797888,1732.57,619682322,74361878640,0.000239547,86,10320
3798016,1732.63,619704338,74364520560,0.00024075,86,10320
3798144,1732.69,619726354,74367162480,0.000241576,86,10320
3798272,1732.76,619748370,74369804400,0.000239732,86,10320
3798400,1732.82,619770386,74372446320,0.000239783,86,10320
3798528,1732.88,619792402,74375088240,0.000241777,86,10320
3798656,1732.94,619814418,74377730160,0.000240986,86,10320
3798784,1733,619836434,74380372080,0.000244196,86,10320
3798912,1733.07,619858450,74383014000,0.000241807,86,10320
3799040,1733.13,619880466,74385655920,0.000239142,86,10320
3799168,1733.19,619902482,74388297840,0.000243269,86,10320
3799296,1733.25,619924498,74390939760,0.000240454,86,10320
3799424,1733.31,619946514,74393581680,0.000242554,86,10320
3799552,1733.38,619968530,74396223600,0.000239961,86,10320
3799680,1733.44,619990546,74398865520,0.000240217,86,10320
3799808,1733.5,620012562,74401507440,0.000240453,86,10320
3799936,1733.56,620034578,74404149360,0.000239409,86,10320
3800064,1733.62,620056594,74406791280,0.000241473,86,10320
3800192,1733.69,620078610,74409433200,0.000240379,86,10320
3800320,1733.75,620100626,74412075120,0.000239919,86,10320
3800448,1733.81,620122642,74414717040,0.000240101,86,10320
3800576,1733.87,620144658,74417358960,0.000241095,86,10320
3800704,1733.93,620166674,74420000880,0.000240863,86,10320
3800832,1733.99,620188690,74422642800,0.000240154,86,10320
3800960,1734.06,620210706,74425284720,0.000241266,86,10320
3801088,1734.12,620232722,74427926640,0.000240554,86,10320
3801216,1734.18,620254738,74430568560,0.000241122,86,10320
3801344,1734.24,620276754,74433210480,0.000241205,86,10320
3801472,1734.3,620298770,74435852400,0.000242379,86,10320
3801600,1734.37,620320786,74438494320,0.000241842,86,10320
3801728,1734.43,620342802,74441136240,0.000241744,86,10320
3801856,1734.49,620364818,74443778160,0.000242926,86,10320
3801984,1734.55,620386834,74446420080,0.000242301,86,10320
3802112,1734.61,620408850,74449062000,0.000242679,86,10320
3802240,1734.68,620430866,74451703920,0.000239557,86,10320
3802368,1734.74,620452882,74454345840,0.00024061,86,10320
3802496,1734.8,620474898,74456987760,0.000240545,86,10320
3802624,1734.86,620496914,74459629680,0.000241758,86,10320
3802752,1734.92,620518930,74462271600,0.00024049,86,10320
3802880,1734.99,620540946,74464913520,0.000240755,86,10320
3803008,1735.05,620562962,74467555440,0.000241687,86,10320
3803136,1735.11,620584978,74470197360,0.000241156,86,10320
3803264,1735.17,620606994,74472839280,0.000240442,86,10320
3803392,1735.23,620629010,74475481200,0.00024139,86,10320
3803520,1735.3,620651026,74478123120,0.000240074,86,10320
3803648,1735.36,620673042,74480765040,0.000240056,86,10320
3803776,1735.42,620695058,74483406960,0.000239244,86,10320
3803904,1735.48,620717074,74486048880,0.000239738,86,10320
3804032,1735.54,620739090,74488690800,0.00024029,86,10320
3804160,1735.6,620761106,74491332720,0.000239908,86,10320
3804288,1735.67,620783122,74493974640,0.000241963,86,10320
3804416,1735.73,620805138,74496616560,0.000242417,86,10320
3804544,1735.79,620827154,74499258480,0.000241199,86,10320
3804672,1735.85,620849170,74501900400,0.00024219,86,10320
3804800,1735.91,620871186,74504542320,0.000242336,86,10320
3804928,1735.98,620893202,74507184240,0.000240053,86,10320
3805056,1736.04,620915218,74509826160,0.000241624,86,10320
3805184,1736.1,620937234,74512468080,0.000241305,86,10320
3805312,1736.16,620959250,74515110000,0.000242126,86,10320
3805440,1736.22,620981266,74517751920,0.000240147,86,10320
3805568,1736.29,621003282,74520393840,0.000241424,86,10320
3805696,1736.35,621025298,74523035760,0.000242405,86,10320
3805824,1736.41,621047314,74525677680,0.000240729,86,10320
3805952,1736.47,621069330,74528319600,0.000239739,86,10320
3806080,1736.53,621091346,74530961520,0.000242421,86,10320
3806208,1736.6,621113362,74533603440,0.00024286,86,10320
3806336,1736.66,621135378,74536245360,0.000241724,86,10320
3806464,1736.72,621157394,74538887280,0.00024068,86,10320
3806592,1736.78,621179410,74541529200,0.000240681,86,10320
3806720,1736.84,621201426,74544171120,0.000241933,86,10320
3806848,1736.91,621223442,74546813040,0.000241274,86,10320
3806976,1736.97,621245458,74549454960,0.000240793,86,10320
3807104,1737.03,621267474,74552096880,0.000240456,86,10320
3807232,1737.09,621289490,74554738800,0.000241224,86,10320
3807360,1737.15,621311506,74557380720,0.000241746,86,10320
3807488,1737.22,621333522,74560022640,0.000241819,86,10320
3807616,1737.28,621355538,74562664560,0.000241785,86,10320
3807744,1737.34,621377554,74565306480,0.0002414,86,10320
3807872,1737.4,621399570,74567948400,0.000242008,86,10320
3808000,1737.46,621421586,74570590320,0.000240358,86,10320
3808128,1737.53,621443602,74573232240,0.000239932,86,10320
3808256,1737.59,621465618,74575874160,0.000241226,86,10320
3808384,1737.65,621487634,74578516080,0.000241031,86,10320
3808512,1737.71,621509650,74581158000,0.000239957,86,10320
3808640,1737.77,621531666,74583799920,0.000240339,86,10320
3808768,1737.83,621553682,74586441840,0.000240879,86,10320
3808896,1737.9,621575698,74589083760,0.00024037,86,10320
3809024,1737.96,621597714,74591725680,0.00024088,86,10320
3809152,1738.02,621619730,74594367600,0.000241492,86,10320
3809280,1738.08,621641746,74597009520,0.000240147,86,10320
3809408,1738.14,621663762,74599651440,0.000240066,86,10320
3809536,1738.2,621685778,74602293360,0.000241051,86,10320
3809664,1738.27,621707794,74604935280,0.00023975,86,10320
3809792,1738.33,621729810,74607577200,0.00023965,86,10320
3809920,1738.39,621751826,74610219120,0.000239233,86,10320
3810048,1738.45,621773842,74612861040,0.00023927,86,10320
3810176,1738.51,621795858,74615502960,0.000240572,86,10320
3810304,1738.58,621817874,74618144880,0.000239844,86,10320
3810432,1738.64,621839890,74620786800,0.000241015,86,10320
3810560,1738.7,621861906,74623428720,0.000240842,86,10320
3810688,1738.76,621883922,74626070640,0.000240712,86,10320
3810816,1738.82,621905938,74628712560,0.000241449,86,10320
3810944,1738.88,621927954,74631354480,0.000240821,86,10320
3811072,1738.95,621949970,74633996400,0.00023958,86,10320
3811200,1739.01,621971986,74636638320,0.0002411,86,10320
3811328,1739.07,621994002,74639280240,0.000240981,86,10320
3811456,1739.13,622016018,74641922160,0.000239903,86,10320
3811584,1739.19,622038034,74644564080,0.00024064,86,10320
3811712,1739.25,622060050,74647206000,0.000240462,86,10320
3811840,1739.32,622082066,74649847920,0.000239803,86,10320
3811968,1739.38,622104082,74652489840,0.000242334,86,10320
3812096,1739.44,622126098,74655131760,0.000240475,86,10320
3812224,1739.5,622148114,74657773680,0.000239982,86,10320
3812352,1739.56,622170130,74660415600,0.000240729,86,10320
3812480,1739.63,622192146,74663057520,0.000240711,86,10320
3812608,1739.69,622214162,74665699440,0.000240408,86,10320
3812736,1739.75,622236178,74668341360,0.000241059,86,10320
3812864,1739.81,622258194,74670983280,0.000240724,86,10320
3812992,1739.87,622280210,74673625200,0.000239631,86,10320
3813120,1739.93,622302226,74676267120,0.0002409,86,10320
3813248,1740,622324242,74678909040,0.000240998,86,10320
3813376,1740.06,622346258,74681550960,0.000240577,86,10320
3813504,1740.12,622368274,74684192880,0.000240353,86,10320
3813632,1740.18,622390290,74686834800,0.000240801,86,10320
3813760,1740.24,622412306,74689476720,0.000240064,86,10320
3813888,1740.31,622434322,74692118640,0.0002406,86,10320
3814016,1740.37,622456338,74694760560,0.000240929,86,10320
3814144,1740.43,622478354,74697402480,0.000239998,86,10320
3814272,1740.49,622500370,74700044400,0.000240548,86,10320
3814400,1740.55,622522386,74702686320,0.000239653,86,10320
3814528,1740.61,622544402,74705328240,0.000239803,86,10320
3814656,1740.68,622566418,74707970160,0.000241048,86,10320
3814784,1740.74,622588434,74710612080,0.00023991,86,10320
3814912,1740.8,622610450,74713254000,0.000241198,86,10320
3815040,1740.86,622632466,74715895920,0.000240432,86,10320
3815168,1740.92,622654482,74718537840,0.000239909,86,10320
3815296,1740.98,622676498,74721179760,0.000241307,86,10320
3815424,1741.05,622698514,74723821680,0.000240724,86,10320
3815552,1741.11,622720530,74726463600,0.000238697,86,10320
3815680,1741.17,622742546,74729105520,0.000240439,86,10320
3815808,1741.23,622764562,74731747440,0.000241011,86,10320
3815936,1741.29,622786578,74734389360,0.00023971,86,10320
3816064,1741.35,622808594,74737031280,0.000240487,86,10320
3816192,1741.42,622830610,74739673200,0.000240315,86,10320
3816320,1741.48,622852626,74742315120,0.000239685,86,10320
3816448,1741.54,622874642,74744957040,0.000240124,86,10320
3816576,1741.6,622896658,74747598960,0.000239415,86,10320
3816704,1741.66,622918674,74750240880,0.000240941,86,10320
3816832,1741.72,622940690,74752882800,0.000240916,86,10320
3816960,1741.79,622962706,74755524720,0.000239695,86,10320
3817088,1741.85,622984722,74758166640,0.000240947,86,10320
3817216,1741.91,623006738,74760808560,0.000240408,86,10320
3817344,1741.97,623028754,74763450480,0.000239989,86,10320
3817472,1742.03,623050770,74766092400,0.000240884,86,10320
3817600,1742.1,623072786,74768734320,0.000242412,86,10320
3817728,1742.16,623094802,74771376240,0.00023997,86,10320
3817856,1742.22,623116818,74774018160,0.000240709,86,10320
3817984,1742.28,623138834,74776660080,0.000241752,86,10320
3818112,1742.34,623160850,74779302000,0.000239762,86,10320
3818240,1742.4,623182866,74781943920,0.00024132,86,10320
3818368,1742.47,623204882,74784585840,0.000239984,86,10320
3818496,1742.53,623226898,74787227760,0.000240336,86,10320
3818624,1742.59,623248914,74789869680,0.000239975,86,10320
3818752,1742.65,623270930,74792511600,0.000242124,86,10320
3818880,1742.71,623292946,74795153520,0.000240791,86,10320
3819008,1742.78,623314962,74797795440,0.000239458,86,10320
3819136,1742.84,623336978,74800437360,0.000241052,86,10320
3819264,1742.9,623358994,74803079280,0.000240422,86,10320
3819392,1742.96,623381010,74805721200,0.000240432,86,10320
3819520,1743.02,623403026,74808363120,0.000240976,86,10320
3819648,1743.09,623425042,74811005040,0.000240684,86,10320
3819776,1743.15,623447058,74813646960,0.000240276,86,10320
3819904,1743.21,623469074,74816288880,0.000241409,86,10320
3820032,1743.27,623491090,74818930800,0.000240707,86,10320
3820160,1743.33,623513106,74821572720,0.000239769,86,10320
3820288,1743.39,623535122,74824214640,0.000240737,86,10320
3820416,1743.46,623557138,74826856560,0.000239852,86,10320
3820544,1743.52,623579154,74829498480,0.000239385,86,10320
3820672,1743.58,623601170,74832140400,0.00023987,86,10320
3820800,1743.64,623623186,74834782320,0.000241228,86,10320
3820928,1743.7,623645202,74837424240,0.000240063,86,10320
3821056,1743.77,623667218,74840066160,0.000240281,86,10320
3821184,1743.83,623689234,74842708080,0.000239881,86,10320
3821312,1743.89,623711250,74845350000,0.000240684,86,10320
3821440,1743.95,623733266,74847991920,0.000240536,86,10320
3821568,1744.01,623755282,74850633840,0.000239858,86,10320
3821696,1744.07,623777298,74853275760,0.000240461,86,10320
3821824,1744.14,623799314,74855917680,0.00024108,86,10320
3821952,1744.2,623821330,74858559600,0.000239611,86,10320
3822080,1744.26,623843346,74861201520,0.000240478,86,10320
3822208,1744.32,623865362,74863843440,0.00024083,86,10320
3822336,1744.38,623887378,74866485360,0.000240265,86,10320
3822464,1744.44,623909394,74869127280,0.000240587,86,10320
3822592,1744.51,623931410,74871769200,0.000241763,86,10320
3822720,1744.57,623953426,74874411120,0.000239865,86,10320
3822848,1744.63,623975442,74877053040,0.000240643,86,10320
3822976,1744.69,623997458,74879694960,0.000241111,86,10320
3823104,1744.75,624019474,74882336880,0.000239973,86,10320
3823232,1744.81,624041490,74884978800,0.00024019,86,10320
3823360,1744.88,624063506,74887620720,0.00023935,86,10320
3823488,1744.94,624085522,74890262640,0.000240784,86,10320
3823616,1745,624107538,74892904560,0.000240745,86,10320
3823744,1745.06,624129554,74895546480,0.000240441,86,10320
3823872,1745.12,624151570,74898188400,0.000241427,86,10320
3824000,1745.19,624173586,74900830320,0.000240346,86,10320
3824128,1745.25,624195602,74903472240,0.000239434,86,10320
3824256,1745.31,624217618,74906114160,0.000241223,86,10320
3824384,1745.37,624239634,74908756080,0.000240579,86,10320
3824512,1745.43,624261650,74911398000,0.000240509,86,10320
3824640,1745.49,624283666,74914039920,0.000241506,86,10320
3824768,1745.56,624305682,74916681840,0.000240781,86,10320
3824896,1745.62,624327698,74919323760,0.000240191,86,10320
3825024,1745.68,624349714,74921965680,0.000240211,86,10320
3825152,1745.74,624371730,74924607600,0.000241375,86,10320
3825280,1745.8,624393746,74927249520,0.000239944,86,10320
3825408,1745.86,624415762,74929891440,0.000240421,86,10320
3825536,1745.93,624437778,74932533360,0.000239661,86,10320
3825664,1745.99,624459794,74935175280,0.000239814,86,10320
3825792,1746.05,624481810,74937817200,0.000240392,86,10320
3825920,1746.11,624503826,74940459120,0.000239558,86,10320
3826048,1746.17,624525842,74943101040,0.00024035,86,10320
3826176,1746.24,624547858,74945742960,0.000240837,86,10320
3826304,1746.3,624569874,74948384880,0.000239882,86,10320
3826432,1746.36,624591890,74951026800,0.000239468,86,10320
3826560,1746.42,624613906,74953668720,0.000240397,86,10320
3826688,1746.48,624635922,74956310640,0.000240949,86,10320
3826816,1746.54,624657938,74958952560,0.000241201,86,10320
3826944,1746.61,624679954,74961594480,0.000243629,86,10320
3827072,1746.67,624701970,74964236400,0.00024028,86,10320
3827200,1746.73,624723986,74966878320,0.000241409,86,10320
3827328,1746.79,624746002,74969520240,0.00024022,86,10320
3827456,1746.85,624768018,74972162160,0.000242165,86,10320
3827584,1746.92,624790034,74974804080,0.000241861,86,10320
3827712,1746.98,624812050,74977446000,0.000241142,86,10320
3827840,1747.04,624834066,74980087920,0.000240572,86,10320
3827968,1747.1,624856082,74982729840,0.000239568,86,10320
3828096,1747.16,624878098,74985371760,0.000241172,86,10320
3828224,1747.22,624900114,74988013680,0.00024081,86,10320
3828352,1747.29,624922130,74990655600,0.000239839,86,10320
3828480,1747.35,624944146,74993297520,0.00024053,86,10320
3828608,1747.41,624966162,74995939440,0.000240378,86,10320
3828736,1747.47,624988178,74998581360,0.000240349,86,10320
3828864,1747.53,625010194,75001223280,0.000242559,86,10320
3828992,1747.6,625032210,75003865200,0.000242771,86,10320
3829120,1747.66,625054226,75006507120,0.000240638,86,10320
3829248,1747.72,625076242,75009149040,0.000239803,86,10320
3829376,1747.78,625098258,75011790960,0.000241106,86,10320
3829504,1747.84,625120274,75014432880,0.000240812,86,10320
3829632,1747.91,625142290,75017074800,0.00024143,86,10320
3829760,1747.97,625164306,75019716720,0.00024225,86,10320
3829888,1748.03,625186322,75022358640,0.000242145,86,10320
3830016,1748.09,625208338,75025000560,0.00024047,86,10320
3830144,1748.15,625230354,75027642480,0.000241826,86,10320
3830272,1748.22,625252370,75030284400,0.000242322,86,10320
3830400,1748.28,625274386,75032926320,0.000240317,86,10320
3830528,1748.34,625296402,75035568240,0.000241752,86,10320
3830656,1748.4,625318418,75038210160,0.000239705,86,10320
3830784,1748.46,625340434,75040852080,0.000240345,86,10320
3830912,1748.53,625362450,75043494000,0.000242521,86,10320
3831040,1748.59,625384466,75046135920,0.000239707,86,10320
3831168,1748.65,625406482,75048777840,0.000242541,86,10320
3831296,1748.71,625428498,75051419760,0.000240613,86,10320
3831424,1748.77,625450514,75054061680,0.000239559,86,10320
3831552,1748.84,625472530,75056703600,0.000241155,86,10320
3831680,1748.9,625494546,75059345520,0.000240501,86,10320
3831808,1748.96,625516562,75061987440,0.000239782,86,10320
3831936,1749.02,625538578,75064629360,0.000241071,86,10320
3832064,1749.08,625560594,75067271280,0.000240885,86,10320
3832192,1749.15,625582610,75069913200,0.000239834,86,10320
3832320,1749.21,625604626,75072555120,0.000241851,86,10320
3832448,1749.27,625626642,75075197040,0.000242245,86,10320
3832576,1749.33,625648658,75077838960,0.000242001,86,10320
3832704,1749.39,625670674,75080480880,0.000239423,86,10320
3832832,1749.45,625692690,75083122800,0.000240976,86,10320
3832960,1749.52,625714706,75085764720,0.000241145,86,10320
3833088,1749.58,625736722,75088406640,0.000240138,86,10320
3833216,1749.64,625758738,75091048560,0.000240534,86,10320
3833344,1749.7,625780754,75093690480,0.000241319,86,10320
3833472,1749.76,625802770,75096332400,0.000240108,86,10320
3833600,1749.83,625824786,75098974320,0.000240735,86,10320
3833728,1749.89,625846802,75101616240,0.000240681,86,10320
3833856,1749.95,625868818,75104258160,0.000239808,86,10320
3833984,1750.01,625890834,75106900080,0.000240836,86,10320
3834112,1750.07,625912850,75109542000,0.000242371,86,10320
3834240,1750.14,625934866,75112183920,0.000240252,86,10320
3834368,1750.2,625956882,75114825840,0.000239887,86,10320
3834496,1750.26,625978898,75117467760,0.000240141,86,10320
3834624,1750.32,626000914,75120109680,0.00024147,86,10320
3834752,1750.38,626022930,75122751600,0.00023949,86,10320
3834880,1750.44,626044946,75125393520,0.000240066,86,10320
3835008,1750.51,626066962,75128035440,0.000240354,86,10320
3835136,1750.57,626088978,75130677360,0.000241819,86,10320
3835264,1750.63,626110994,75133319280,0.00024005,86,10320
3835392,1750.69,626133010,75135961200,0.000240995,86,10320
3835520,1750.75,626155026,75138603120,0.000239282,86,10320
3835648,1750.82,626177042,75141245040,0.000242933,86,10320
3835776,1750.88,626199058,75143886960,0.000242657,86,10320
3835904,1750.94,626221074,75146528880,0.000241749,86,10320
3836032,1751,626243090,75149170800,0.000240073,86,10320
3836160,1751.06,626265106,75151812720,0.000240845,86,10320
3836288,1751.13,626287122,75154454640,0.00024266,86,10320
3836416,1751.19,626309138,75157096560,0.000239283,86,10320
3836544,1751.25,626331154,75159738480,0.000243135,86,10320
3836672,1751.31,626353170,75162380400,0.000242179,86,10320
3836800,1751.37,626375186,75165022320,0.00024141,86,10320
3836928,1751.44,626397202,75167664240,0.000240998,86,10320
3837056,1751.5,626419218,75170306160,0.000241426,86,10320
3837184,1751.56,626441234,75172948080,0.000241063,86,10320
3837312,1751.62,626463250,75175590000,0.000242173,86,10320
3837440,1751.68,626485266,75178231920,0.000240222,86,10320
3837568,1751.75,626507282,75180873840,0.000240457,86,10320
3837696,1751.81,626529298,75183515760,0.000241926,86,10320
3837824,1751.87,626551314,75186157680,0.000239506,86,10320
3837952,1751.93,626573330,75188799600,0.000242479,86,10320
3838080,1751.99,626595346,75191441520,0.000240647,86,10320
3838208,1752.06,626617362,75194083440,0.00023961,86,10320
3838336,1752.12,626639378,75196725360,0.00024307,86,10320
3838464,1752.18,626661394,75199367280,0.000240391,86,10320
3838592,1752.24,626683410,75202009200,0.000241378,86,10320
3838720,1752.3,626705426,75204651120,0.000241719,86,10320
3838848,1752.37,626727442,75207293040,0.000240219,86,10320
3838976,1752.43,626749458,75209934960,0.000240344,86,10320
3839104,1752.49,626771474,75212576880,0.000240055,86,10320
3839232,1752.55,626793490,75215218800,0.000240229,86,10320
3839360,1752.61,626815506,75217860720,0.000240966,86,10320
3839488,1752.68,626837522,75220502640,0.000239356,86,10320
3839616,1752.74,626859538,75223144560,0.00024026,86,10320
3839744,1752.8,626881554,75225786480,0.000243157,86,10320
3839872,1752.86,626903570,75228428400,0.000239733,86,10320
3840000,1752.92,626925586,75231070320,0.000240326,86,10320
3840128,1752.98,626947602,75233712240,0.00024091,86,10320
3840256,1753.05,626969618,75236354160,0.000239751,86,10320
3840384,1753.11,626991634,75238996080,0.000240651,86,10320
3840512,1753.17,627013650,75241638000,0.000243051,86,10320
3840640,1753.23,627035666,75244279920,0.000239597,86,10320
3840768,1753.29,627057682,75246921840,0.000242151,86,10320
3840896,1753.36,627079698,75249563760,0.000242632,86,10320
3841024,1753.42,627101714,75252205680,0.000240374,86,10320
3841152,1753.48,627123730,75254847600,0.000240909,86,10320
3841280,1753.54,627145746,75257489520,0.000240946,86,10320
3841408,1753.6,627167762,75260131440,0.000240156,86,10320
3841536,1753.66,627189778,75262773360,0.000241528,86,10320
3841664,1753.73,627211794,75265415280,0.000240497,86,10320
3841792,1753.79,627233810,75268057200,0.00024193,86,10320
3841920,1753.85,627255826,75270699120,0.000241535,86,10320
3842048,1753.91,627277842,75273341040,0.000240565,86,10320
3842176,1753.97,627299858,75275982960,0.000240505,86,10320
3842304,1754.04,627321874,75278624880,0.000241962,86,10320
3842432,1754.1,627343890,75281266800,0.000242935,86,10320
3842560,1754.16,627365906,75283908720,0.000241877,86,10320
3842688,1754.22,627387922,75286550640,0.000242381,86,10320
3842816,1754.28,627409938,75289192560,0.000241075,86,10320
3842944,1754.35,627431954,75291834480,0.00024248,86,10320
3843072,1754.41,627453970,75294476400,0.000240392,86,10320
3843200,1754.47,627475986,75297118320,0.000242066,86,10320
3843328,1754.53,627498002,75299760240,0.000240967,86,10320
3843456,1754.59,627520018,75302402160,0.000240167,86,10320
3843584,1754.66,627542034,75305044080,0.000243062,86,10320
3843712,1754.72,627564050,75307686000,0.000240107,86,10320
3843840,1754.78,627586066,75310327920,0.0002407,86,10320
3843968,1754.84,627608082,75312969840,0.000240062,86,10320
3844096,1754.9,627630098,75315611760,0.000239343,86,10320
3844224,1754.97,627652114,75318253680,0.000241146,86,10320
3844352,1755.03,627674130,75320895600,0.000241907,86,10320
3844480,1755.09,627696146,75323537520,0.000241294,86,10320
3844608,1755.15,627718162,75326179440,0.000240408,86,10320
3844736,1755.21,627740178,75328821360,0.000240285,86,10320
3844864,1755.28,627762194,75331463280,0.000241219,86,10320
3844992,1755.34,627784210,75334105200,0.000242181,86,10320
3845120,1755.4,627806226,75336747120,0.000243146,86,10320
3845248,1755.46,627828242,75339389040,0.000242035,86,10320
3845376,1755.52,627850258,75342030960,0.000241808,86,10320
3845504,1755.59,627872274,75344672880,0.000241419,86,10320
3845632,1755.65,627894290,75347314800,0.000243071,86,10320
3845760,1755.71,627916306,75349956720,0.000240279,86,10320
3845888,1755.77,627938322,75352598640,0.000239835,86,10320
3846016,1755.83,627960338,75355240560,0.000240521,86,10320
3846144,1755.9,627982354,75357882480,0.000240644,86,10320
3846272,1755.96,628004370,75360524400,0.000242958,86,10320
3846400,1756.02,628026386,75363166320,0.000241672,86,10320
3846528,1756.08,628048402,75365808240,0.000241006,86,10320
3846656,1756.14,628070418,75368450160,0.000240575,86,10320
3846784,1756.21,628092434,75371092080,0.000242058,86,10320
3846912,1756.27,628114450,75373734000,0.000241599,86,10320
3847040,1756.33,628136466,75376375920,0.000240006,86,10320
3847168,1756.39,628158482,75379017840,0.000241217,86,10320
3847296,1756.45,628180498,75381659760,0.000239501,86,10320
3847424,1756.52,628202514,75384301680,0.000242797,86,10320
3847552,1756.58,628224530,75386943600,0.000242531,86,10320
3847680,1756.64,628246546,75389585520,0.000239141,86,10320
3847808,1756.7,628268562,75392227440,0.000241305,86,10320
3847936,1756.76,628290578,75394869360,0.000240692,86,10320
3848064,1756.83,628312594,75397511280,0.000241324,86,10320
3848192,1756.89,628334610,75400153200,0.000239701,86,10320
3848320,1756.95,628356626,75402795120,0.000242839,86,10320
3848448,1757.01,628378642,75405437040,0.000239926,86,10320
3848576,1757.07,628400658,75408078960,0.000240341,86,10320
3848704,1757.14,628422674,75410720880,0.000239933,86,10320
3848832,1757.2,628444690,75413362800,0.000241136,86,10320
3848960,1757.26,628466706,75416004720,0.000242075,86,10320
3849088,1757.32,628488722,75418646640,0.000239741,86,10320
3849216,1757.38,628510738,75421288560,0.000242463,86,10320
3849344,1757.45,628532754,75423930480,0.000241869,86,10320
3849472,1757.51,628554770,75426572400,0.000239706,86,10320
3849600,1757.57,628576786,75429214320,0.000241984,86,10320
3849728,1757.63,628598802,75431856240,0.000241087,86,10320
3849856,1757.69,628620818,75434498160,0.000239759,86,10320
3849984,1757.76,628642834,75437140080,0.000243174,86,10320
3850112,1757.82,628664850,75439782000,0.000240466,86,10320
3850240,1757.88,628686866,75442423920,0.00024267,86,10320
3850368,1757.94,628708882,75445065840,0.000240463,86,10320
3850496,1758,628730898,75447707760,0.000242324,86,10320
3850624,1758.07,628752914,75450349680,0.000243414,86,10320
3850752,1758.13,628774930,75452991600,0.000241454,86,10320
3850880,1758.19,628796946,75455633520,0.000243237,86,10320
3851008,1758.25,628818962,75458275440,0.000240853,86,10320
3851136,1758.31,628840978,75460917360,0.000239662,86,10320
3851264,1758.37,628862994,75463559280,0.000241651,86,10320
3851392,1758.44,628885010,75466201200,0.000240784,86,10320
3851520,1758.5,628907026,75468843120,0.000239973,86,10320
3851648,1758.56,628929042,75471485040,0.000241528,86,10320
3851776,1758.62,628951058,75474126960,0.000242252,86,10320
3851904,1758.68,628973074,75476768880,0.00024235,86,10320
3852032,1758.75,628995090,75479410800,0.000238603,86,10320
3852160,1758.81,629017106,75482052720,0.000240526,86,10320
3852288,1758.87,629039122,75484694640,0.000243087,86,10320
3852416,1758.93,629061138,75487336560,0.000240698,86,10320
3852544,1758.99,629083154,75489978480,0.000243066,86,10320
3852672,1759.06,629105170,75492620400,0.000242524,86,10320
3852800,1759.12,629127186,75495262320,0.000241687,86,10320
3852928,1759.18,629149202,75497904240,0.000240192,86,10320
3853056,1759.24,629171218,75500546160,0.000241681,86,10320
3853184,1759.3,629193234,75503188080,0.000242327,86,10320
3853312,1759.37,629215250,75505830000,0.000241646,86,10320
3853440,1759.43,629237266,75508471920,0.00024323,86,10320
3853568,1759.49,629259282,75511113840,0.000240625,86,10320
3853696,1759.55,629281298,75513755760,0.000242893,86,10320
3853824,1759.61,629303314,75516397680,0.000240394,86,10320
3853952,1759.68,629325330,75519039600,0.000242071,86,10320
3854080,1759.74,629347346,75521681520,0.000240172,86,10320
3854208,1759.8,629369362,75524323440,0.0002396,86,10320
3854336,1759.86,629391378,75526965360,0.000242889,86,10320
3854464,1759.92,629413394,75529607280,0.000240561,86,10320
3854592,1759.99,629435410,75532249200,0.000239596,86,10320
3854720,1760.05,629457426,75534891120,0.000242933,86,10320
3854848,1760.11,629479442,75537533040,0.000242143,86,10320
3854976,1760.17,629501458,75540174960,0.00024121,86,10320
3855104,1760.23,629523474,75542816880,0.00024004,86,10320
