n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
14456,432.023,156794044,33867513504,0.0186489,6380,1378080,0.0186377,6380,1378080
14464,432.321,156896124,33889562784,0.0186687,6380,1378080,0.0186575,6380,1378080
14472,432.62,156998204,33911612064,0.0186794,6380,1378080,0.018641,6380,1378080
14480,432.918,157100284,33933661344,0.0186824,6380,1378080,0.0186656,6380,1378080
14488,433.217,157202364,33955710624,0.0186691,6380,1378080,0.0186521,6380,1378080
14496,433.515,157304444,33977759904,0.0186666,6380,1378080,0.0185988,6380,1378080
14504,433.814,157406524,33999809184,0.0186695,6380,1378080,0.0186804,6380,1378080
14512,434.113,157508604,34021858464,0.0187065,6380,1378080,0.0186594,6380,1378080
14520,434.411,157610684,34043907744,0.0186706,6380,1378080,0.0186259,6380,1378080
14528,434.709,157712764,34065957024,0.0186602,6380,1378080,0.0186499,6380,1378080
14536,435.007,157814844,34088006304,0.0186778,6380,1378080,0.018673,6380,1378080
14544,435.306,157916924,34110055584,0.0186497,6380,1378080,0.018618,6380,1378080
14552,435.604,158019004,34132104864,0.0187018,6380,1378080,0.0186833,6380,1378080
14560,435.903,158121084,34154154144,0.0187028,6380,1378080,0.0186618,6380,1378080
14568,436.202,158223164,34176203424,0.0187019,6380,1378080,0.0186597,6380,1378080
14576,436.501,158325244,34198252704,0.018712,6380,1378080,0.0186613,6380,1378080
14584,436.8,158427324,34220301984,0.0186893,6380,1378080,0.0186786,6380,1378080
14592,437.1,158529404,34242351264,0.0186989,6380,1378080,0.018696,6380,1378080
14600,437.399,158631484,34264400544,0.0187187,6380,1378080,0.0186916,6380,1378080
14608,437.698,158733564,34286449824,0.0187114,6380,1378080,0.018678,6380,1378080
14616,437.997,158835644,34308499104,0.0187164,6380,1378080,0.0187096,6380,1378080
14624,438.296,158937724,34330548384,0.018712,6380,1378080,0.0186666,6380,1378080
14632,438.595,159039804,34352597664,0.0187122,6380,1378080,0.018685,6380,1378080
14640,438.894,159141884,34374646944,0.0186636,6380,1378080,0.0186355,6380,1378080
14648,439.192,159243964,34396696224,0.018662,6380,1378080,0.0186472,6380,1378080
14656,439.491,159346044,34418745504,0.0186585,6380,1378080,0.0186752,6380,1378080
14664,439.79,159448124,34440794784,0.0186666,6380,1378080,0.0186278,6380,1378080
14672,440.088,159550204,34462844064,0.0186636,6380,1378080,0.0186745,6380,1378080
14680,440.387,159652284,34484893344,0.0187135,6380,1378080,0.0186455,6380,1378080
14688,440.686,159754364,34506942624,0.0186918,6380,1378080,0.01866,6380,1378080
14696,440.985,159856444,34528991904,0.0186841,6380,1378080,0.0186606,6380,1378080
14704,441.284,159958524,34551041184,0.0187113,6380,1378080,0.018659,6380,1378080
14712,441.583,160060604,34573090464,0.0187481,6380,1378080,0.0186846,6380,1378080
14720,441.883,160162684,34595139744,0.0187224,6380,1378080,0.018694,6380,1378080
14728,442.181,160264764,34617189024,0.0186811,6380,1378080,0.0186338,6380,1378080
14736,442.48,160366844,34639238304,0.0186994,6380,1378080,0.0186491,6380,1378080
14744,442.778,160468924,34661287584,0.0186799,6380,1378080,0.0186998,6380,1378080
14752,443.077,160571004,34683336864,0.0186624,6380,1378080,0.0186422,6380,1378080
14760,443.376,160673084,34705386144,0.0186974,6380,1378080,0.0186376,6380,1378080
14768,443.674,160775164,34727435424,0.0186598,6380,1378080,0.0186864,6380,1378080
14776,443.972,160877244,34749484704,0.0186658,6380,1378080,0.0186988,6380,1378080
14784,444.271,160979324,34771533984,0.0186969,6380,1378080,0.0186578,6380,1378080
14792,444.57,161081404,34793583264,0.0186842,6380,1378080,0.0186705,6380,1378080
14800,444.868,161183484,34815632544,0.0186732,6380,1378080,0.0186448,6380,1378080
14808,445.166,161285564,34837681824,0.0186921,6380,1378080,0.0186356,6380,1378080
14816,445.465,161387644,34859731104,0.0186624,6380,1378080,0.0186397,6380,1378080
14824,445.763,161489724,34881780384,0.018677,6380,1378080,0.018646,6380,1378080
14832,446.062,161591804,34903829664,0.0186969,6380,1378080,0.0186645,6380,1378080
14840,446.36,161693884,34925878944,0.0186559,6380,1378080,0.0186621,6380,1378080
14848,446.659,161795964,34947928224,0.0187094,6380,1378080,0.0186445,6380,1378080
14856,446.957,161898044,34969977504,0.018685,6380,1378080,0.0186622,6380,1378080
14864,447.255,162000124,34992026784,0.0187015,6380,1378080,0.018667,6380,1378080
14872,447.554,162102204,35014076064,0.0186557,6380,1378080,0.0186205,6380,1378080
14880,447.852,162204284,35036125344,0.0186668,6380,1378080,0.018642,6380,1378080
14888,448.15,162306364,35058174624,0.018659,6380,1378080,0.0186492,6380,1378080
14896,448.45,162408444,35080223904,0.0187241,6380,1378080,0.0187018,6380,1378080
14904,448.749,162510524,35102273184,0.0187287,6380,1378080,0.0186589,6380,1378080
14912,449.047,162612604,35124322464,0.0186874,6380,1378080,0.0186722,6380,1378080
14920,449.346,162714684,35146371744,0.0186618,6380,1378080,0.018667,6380,1378080
14928,449.644,162816764,35168421024,0.0186597,6380,1378080,0.0186626,6380,1378080
14936,449.943,162918844,35190470304,0.0186572,6380,1378080,0.0186352,6380,1378080
14944,450.241,163020924,35212519584,0.0186162,6380,1378080,0.0186185,6380,1378080
14952,450.539,163123004,35234568864,0.0187021,6380,1378080,0.0186303,6380,1378080
14960,450.838,163225084,35256618144,0.0186785,6380,1378080,0.0186438,6380,1378080
14968,451.137,163327164,35278667424,0.0186675,6380,1378080,0.0186666,6380,1378080
14976,451.436,163429244,35300716704,0.018717,6380,1378080,0.018665,6380,1378080
14984,451.734,163531324,35322765984,0.0186949,6380,1378080,0.0186405,6380,1378080
14992,452.033,163633404,35344815264,0.018651,6380,1378080,0.0186141,6380,1378080
15000,452.33,163735484,35366864544,0.0186489,6380,1378080,0.0186287,6380,1378080
15008,452.629,163837564,35388913824,0.0186477,6380,1378080,0.0186545,6380,1378080
15016,452.927,163939644,35410963104,0.0186348,6380,1378080,0.0186355,6380,1378080
15024,453.224,164041724,35433012384,0.01866,6380,1378080,0.0186041,6380,1378080
15032,453.523,164143804,35455061664,0.0186642,6380,1378080,0.0186388,6380,1378080
15040,453.821,164245884,35477110944,0.018651,6380,1378080,0.0186163,6380,1378080
15048,454.119,164347964,35499160224,0.0186482,6380,1378080,0.0186193,6380,1378080
15056,454.417,164450044,35521209504,0.018653,6380,1378080,0.0186374,6380,1378080
15064,454.715,164552124,35543258784,0.0186619,6380,1378080,0.0186263,6380,1378080
15072,455.014,164654204,35565308064,0.0186545,6380,1378080,0.0185979,6380,1378080
15080,455.311,164756284,35587357344,0.0186105,6380,1378080,0.0186105,6380,1378080
15088,455.609,164858364,35609406624,0.0187231,6380,1378080,0.0186524,6380,1378080
15096,455.907,164960444,35631455904,0.0186598,6380,1378080,0.0186185,6380,1378080
15104,456.206,165062524,35653505184,0.0186786,6380,1378080,0.0186257,6380,1378080
15112,456.504,165164604,35675554464,0.0186658,6380,1378080,0.0186703,6380,1378080
15120,456.802,165266684,35697603744,0.0186712,6380,1378080,0.0186304,6380,1378080
15128,457.101,165368764,35719653024,0.0186789,6380,1378080,0.0186674,6380,1378080
15136,457.398,165470844,35741702304,0.0186715,6380,1378080,0.0186242,6380,1378080
15144,457.696,165572924,35763751584,0.018653,6380,1378080,0.0186232,6380,1378080
15152,457.994,165675004,35785800864,0.018639,6380,1378080,0.0185991,6380,1378080
15160,458.292,165777084,35807850144,0.0186183,6380,1378080,0.0186077,6380,1378080
15168,458.591,165879164,35829899424,0.0187227,6380,1378080,0.0186787,6380,1378080
15176,458.889,165981244,35851948704,0.0186778,6380,1378080,0.0186912,6380,1378080
15184,459.188,166083324,35873997984,0.018743,6380,1378080,0.0186686,6380,1378080
15192,459.487,166185404,35896047264,0.0186822,6380,1378080,0.0186999,6380,1378080
15200,459.785,166287484,35918096544,0.0187023,6380,1378080,0.0186598,6380,1378080
15208,460.084,166389564,35940145824,0.0186875,6380,1378080,0.0186748,6380,1378080
15216,460.384,166491644,35962195104,0.0187272,6380,1378080,0.0186807,6380,1378080
15224,460.682,166593724,35984244384,0.01866,6380,1378080,0.0186118,6380,1378080
15232,460.98,166695804,36006293664,0.0186654,6380,1378080,0.018654,6380,1378080
15240,461.279,166797884,36028342944,0.018686,6380,1378080,0.0186767,6380,1378080
15248,461.578,166899964,36050392224,0.018714,6380,1378080,0.0186578,6380,1378080
15256,461.876,167002044,36072441504,0.0187012,6380,1378080,0.0186538,6380,1378080
15264,462.176,167104124,36094490784,0.0187395,6380,1378080,0.0186768,6380,1378080
15272,462.475,167206204,36116540064,0.0186973,6380,1378080,0.0186812,6380,1378080
15280,462.774,167308284,36138589344,0.0187397,6380,1378080,0.0186608,6380,1378080
15288,463.073,167410364,36160638624,0.0186553,6380,1378080,0.0187107,6380,1378080
15296,463.372,167512444,36182687904,0.0186873,6380,1378080,0.0186548,6380,1378080
15304,463.67,167614524,36204737184,0.0186947,6380,1378080,0.0186449,6380,1378080
15312,463.968,167716604,36226786464,0.0186531,6380,1378080,0.0186284,6380,1378080
15320,464.267,167818684,36248835744,0.0186709,6380,1378080,0.0186328,6380,1378080
15328,464.566,167920764,36270885024,0.0186656,6380,1378080,0.01862,6380,1378080
15336,464.864,168022844,36292934304,0.018675,6380,1378080,0.0186618,6380,1378080
15344,465.162,168124924,36314983584,0.0186823,6380,1378080,0.0186749,6380,1378080
15352,465.461,168227004,36337032864,0.0186353,6380,1378080,0.0186326,6380,1378080
15360,465.759,168329084,36359082144,0.0186411,6380,1378080,0.0186169,6380,1378080
15368,466.057,168431164,36381131424,0.0186683,6380,1378080,0.0186046,6380,1378080
15376,466.355,168533244,36403180704,0.0186253,6380,1378080,0.0186096,6380,1378080
15384,466.652,168635324,36425229984,0.018646,6380,1378080,0.0186027,6380,1378080
15392,466.951,168737404,36447279264,0.0186714,6380,1378080,0.0186343,6380,1378080
15400,467.249,168839484,36469328544,0.0186457,6380,1378080,0.018611,6380,1378080
15408,467.547,168941564,36491377824,0.0186616,6380,1378080,0.0186332,6380,1378080
15416,467.846,169043644,36513427104,0.018646,6380,1378080,0.0186131,6380,1378080
15424,468.144,169145724,36535476384,0.0186379,6380,1378080,0.0185927,6380,1378080
15432,468.442,169247804,36557525664,0.0186419,6380,1378080,0.0186115,6380,1378080
15440,468.74,169349884,36579574944,0.0186664,6380,1378080,0.0186299,6380,1378080
15448,469.039,169451964,36601624224,0.0186861,6380,1378080,0.0186468,6380,1378080
15456,469.337,169554044,36623673504,0.0186576,6380,1378080,0.0186286,6380,1378080
15464,469.636,169656124,36645722784,0.0186607,6380,1378080,0.0186435,6380,1378080
15472,469.934,169758204,36667772064,0.0186632,6380,1378080,0.0186586,6380,1378080
15480,470.233,169860284,36689821344,0.0186574,6380,1378080,0.0186304,6380,1378080
15488,470.531,169962364,36711870624,0.0186641,6380,1378080,0.0186506,6380,1378080
15496,470.83,170064444,36733919904,0.0187072,6380,1378080,0.0186511,6380,1378080
15504,471.128,170166524,36755969184,0.0186944,6380,1378080,0.0186803,6380,1378080
15512,471.426,170268604,36778018464,0.0186544,6380,1378080,0.018651,6380,1378080
15520,471.724,170370684,36800067744,0.0186708,6380,1378080,0.0186343,6380,1378080
15528,472.022,170472764,36822117024,0.0186608,6380,1378080,0.0186339,6380,1378080
15536,472.32,170574844,36844166304,0.018663,6380,1378080,0.0186192,6380,1378080
15544,472.619,170676924,36866215584,0.0186933,6380,1378080,0.0186421,6380,1378080
15552,472.917,170779004,36888264864,0.0186401,6380,1378080,0.0186352,6380,1378080
15560,473.215,170881084,36910314144,0.0186399,6380,1378080,0.0186583,6380,1378080
15568,473.514,170983164,36932363424,0.0186481,6380,1378080,0.018576,6380,1378080
15576,473.811,171085244,36954412704,0.0186332,6380,1378080,0.0186052,6380,1378080
15584,474.109,171187324,36976461984,0.018659,6380,1378080,0.0185991,6380,1378080
15592,474.407,171289404,36998511264,0.0186311,6380,1378080,0.0185982,6380,1378080
15600,474.704,171391484,37020560544,0.018645,6380,1378080,0.0185891,6380,1378080
15608,475.002,171493564,37042609824,0.0186213,6380,1378080,0.0185907,6380,1378080
15616,475.3,171595644,37064659104,0.0186315,6380,1378080,0.0186167,6380,1378080
15624,475.599,171697724,37086708384,0.018635,6380,1378080,0.0185999,6380,1378080
15632,475.896,171799804,37108757664,0.0186444,6380,1378080,0.0186114,6380,1378080
15640,476.194,171901884,37130806944,0.0186145,6380,1378080,0.0185944,6380,1378080
15648,476.492,172003964,37152856224,0.0186293,6380,1378080,0.0185903,6380,1378080
15656,476.789,172106044,37174905504,0.0186185,6380,1378080,0.0185997,6380,1378080
15664,477.087,172208124,37196954784,0.0186392,6380,1378080,0.0186142,6380,1378080
15672,477.385,172310204,37219004064,0.0186348,6380,1378080,0.0185961,6380,1378080
15680,477.682,172412284,37241053344,0.0185724,6380,1378080,0.0185779,6380,1378080
15688,477.98,172514364,37263102624,0.0186357,6380,1378080,0.0186113,6380,1378080
15696,478.277,172616444,37285151904,0.0186047,6380,1378080,0.0185753,6380,1378080
15704,478.575,172718524,37307201184,0.0186303,6380,1378080,0.0186053,6380,1378080
15712,478.872,172820604,37329250464,0.0186408,6380,1378080,0.0185628,6380,1378080
15720,479.17,172922684,37351299744,0.0185924,6380,1378080,0.018561,6380,1378080
15728,479.468,173024764,37373349024,0.0186398,6380,1378080,0.0185854,6380,1378080
15736,479.765,173126844,37395398304,0.0186398,6380,1378080,0.0185853,6380,1378080
15744,480.063,173228924,37417447584,0.018627,6380,1378080,0.0185971,6380,1378080
15752,480.361,173331004,37439496864,0.0186383,6380,1378080,0.0185901,6380,1378080
15760,480.515,173433084,37461546144,0.00963617,6380,1378080,0.00959139,6380,1378080
15768,480.668,173535164,37483595424,0.0096161,6380,1378080,0.00959046,6380,1378080
15776,480.822,173637244,37505644704,0.00957878,6380,1378080,0.00959206,6380,1378080
15784,480.975,173739324,37527693984,0.00959254,6380,1378080,0.0095507,6380,1378080
15792,481.128,173841404,37549743264,0.00963939,6380,1378080,0.009613,6380,1378080
15800,481.282,173943484,37571792544,0.00963455,6380,1378080,0.00963566,6380,1378080
15808,481.436,174045564,37593841824,0.00963585,6380,1378080,0.0096093,6380,1378080
15816,481.59,174147644,37615891104,0.00963716,6380,1378080,0.00961355,6380,1378080
15824,481.745,174249724,37637940384,0.0095976,6380,1378080,0.00959224,6380,1378080
15832,481.899,174351804,37659989664,0.00978783,6380,1378080,0.009693,6380,1378080
15840,482.054,174453884,37682038944,0.00967131,6380,1378080,0.00964557,6380,1378080
15848,482.209,174555964,37704088224,0.00965676,6380,1378080,0.0101823,6380,1378080
15856,482.363,174658044,37726137504,0.00966791,6380,1378080,0.00962897,6380,1378080
15864,482.517,174760124,37748186784,0.00964853,6380,1378080,0.00962939,6380,1378080
15872,482.672,174862204,37770236064,0.00967508,6380,1378080,0.00965753,6380,1378080
15880,482.826,174964284,37792285344,0.00967775,6380,1378080,0.00965818,6380,1378080
15888,482.981,175066364,37814334624,0.00964838,6380,1378080,0.00963934,6380,1378080
15896,483.136,175168444,37836383904,0.00968448,6380,1378080,0.00966492,6380,1378080
15904,483.29,175270524,37858433184,0.00971562,6380,1378080,0.00960443,6380,1378080
15912,483.444,175372604,37880482464,0.00963804,6380,1378080,0.00966218,6380,1378080
15920,483.598,175474684,37902531744,0.00964241,6380,1378080,0.00961961,6380,1378080
15928,483.752,175576764,37924581024,0.00966341,6380,1378080,0.00961137,6380,1378080
15936,483.906,175678844,37946630304,0.00962515,6380,1378080,0.00961138,6380,1378080
15944,484.059,175780924,37968679584,0.00961298,6380,1378080,0.00962442,6380,1378080
15952,484.213,175883004,37990728864,0.00961388,6380,1378080,0.00963322,6380,1378080
15960,484.367,175985084,38012778144,0.00966191,6380,1378080,0.00961706,6380,1378080
15968,484.521,176087164,38034827424,0.00963672,6380,1378080,0.00962009,6380,1378080
15976,484.675,176189244,38056876704,0.00966858,6380,1378080,0.00962794,6380,1378080
15984,484.83,176291324,38078925984,0.00961576,6380,1378080,0.00965997,6380,1378080
15992,484.983,176393404,38100975264,0.00960387,6380,1378080,0.00962381,6380,1378080
16000,485.137,176495484,38123024544,0.00963425,6380,1378080,0.00962507,6380,1378080
16008,485.291,176597564,38145073824,0.0096213,6380,1378080,0.00962359,6380,1378080
16016,485.445,176699644,38167123104,0.00962335,6380,1378080,0.00962035,6380,1378080
16024,485.599,176801724,38189172384,0.00963267,6380,1378080,0.00961599,6380,1378080
16032,485.753,176903804,38211221664,0.00958813,6380,1378080,0.00963315,6380,1378080
16040,485.907,177005884,38233270944,0.00967972,6380,1378080,0.00959128,6380,1378080
16048,486.061,177107964,38255320224,0.00964529,6380,1378080,0.00965039,6380,1378080
16056,486.214,177210044,38277369504,0.00964332,6380,1378080,0.00960878,6380,1378080
16064,486.369,177312124,38299418784,0.00970309,6380,1378080,0.00963153,6380,1378080
16072,486.523,177414204,38321468064,0.00964697,6380,1378080,0.0096495,6380,1378080
16080,486.677,177516284,38343517344,0.00957571,6380,1378080,0.00964247,6380,1378080
16088,486.831,177618364,38365566624,0.00963584,6380,1378080,0.00964202,6380,1378080
16096,486.986,177720444,38387615904,0.00961677,6380,1378080,0.00962872,6380,1378080
16104,487.14,177822524,38409665184,0.00965584,6380,1378080,0.00965673,6380,1378080
16112,487.294,177924604,38431714464,0.0096322,6380,1378080,0.00957125,6380,1378080
16120,487.448,178026684,38453763744,0.00962443,6380,1378080,0.00961787,6380,1378080
16128,487.602,178128764,38475813024,0.00960678,6380,1378080,0.00961303,6380,1378080
16136,487.756,178230844,38497862304,0.00966148,6380,1378080,0.00961961,6380,1378080
16144,487.91,178332924,38519911584,0.0096664,6380,1378080,0.00964491,6380,1378080
16152,488.065,178435004,38541960864,0.00962138,6380,1378080,0.00963172,6380,1378080
16160,488.219,178537084,38564010144,0.00964102,6380,1378080,0.00962821,6380,1378080
16168,488.373,178639164,38586059424,0.00961206,6380,1378080,0.00958856,6380,1378080
16176,488.526,178741244,38608108704,0.00965505,6380,1378080,0.00960012,6380,1378080
16184,488.68,178843324,38630157984,0.00963827,6380,1378080,0.00964269,6380,1378080
16192,488.834,178945404,38652207264,0.00966031,6380,1378080,0.0096281,6380,1378080
16200,488.988,179047484,38674256544,0.00965171,6380,1378080,0.00965199,6380,1378080
16208,489.143,179149564,38696305824,0.00964999,6380,1378080,0.00962538,6380,1378080
16216,489.298,179251644,38718355104,0.00964854,6380,1378080,0.00964367,6380,1378080
16224,489.452,179353724,38740404384,0.00968037,6380,1378080,0.00964584,6380,1378080
16232,489.607,179455804,38762453664,0.00962111,6380,1378080,0.00956831,6380,1378080
16240,489.761,179557884,38784502944,0.0096619,6380,1378080,0.00963901,6380,1378080
16248,489.915,179659964,38806552224,0.00963852,6380,1378080,0.00967344,6380,1378080
16256,490.069,179762044,38828601504,0.00962786,6380,1378080,0.00968161,6380,1378080
16264,490.223,179864124,38850650784,0.00965428,6380,1378080,0.00966821,6380,1378080
16272,490.377,179966204,38872700064,0.00963403,6380,1378080,0.0096275,6380,1378080
16280,490.531,180068284,38894749344,0.00964191,6380,1378080,0.00967144,6380,1378080
16288,490.686,180170364,38916798624,0.00960196,6380,1378080,0.00962538,6380,1378080
16296,490.84,180272444,38938847904,0.0096383,6380,1378080,0.00965302,6380,1378080
16304,490.995,180374524,38960897184,0.00963861,6380,1378080,0.00965753,6380,1378080
16312,491.149,180476604,38982946464,0.00999431,6380,1378080,0.00962732,6380,1378080
16320,491.302,180578684,39004995744,0.00960431,6380,1378080,0.00962385,6380,1378080
16328,491.456,180680764,39027045024,0.0096325,6380,1378080,0.00961171,6380,1378080
16336,491.611,180782844,39049094304,0.0096644,6380,1378080,0.0096523,6380,1378080
16344,491.766,180884924,39071143584,0.00967521,6380,1378080,0.00964032,6380,1378080
16352,491.92,180987004,39093192864,0.0096671,6380,1378080,0.00964792,6380,1378080
16360,492.074,181089084,39115242144,0.00965599,6380,1378080,0.00963806,6380,1378080
16368,492.228,181191164,39137291424,0.00963964,6380,1378080,0.00959298,6380,1378080
16376,492.382,181293244,39159340704,0.00966244,6380,1378080,0.00961225,6380,1378080
16384,492.536,181395324,39181389984,0.00515026,3416,737856,0.00511229,3416,737856
16512,495.349,183268220,39585935520,0.011035,7316,1580256,0.0110267,7316,1580256
16640,498.183,185141116,39990481056,0.0110511,7316,1580256,0.0110052,7316,1580256
16768,501.012,187014012,40395026592,0.0110235,7316,1580256,0.0110094,7316,1580256
16896,503.84,188886908,40799572128,0.0110309,7316,1580256,0.011101,7316,1580256
17024,506.677,190759804,41204117664,0.0110763,7316,1580256,0.0110552,7316,1580256
17152,509.51,192632700,41608663200,0.0110314,7316,1580256,0.0110424,7316,1580256
17280,512.339,194505596,42013208736,0.0110593,7316,1580256,0.0110612,7316,1580256
17408,515.17,196378492,42417754272,0.0110786,7316,1580256,0.0110916,7316,1580256
17536,518.001,198251388,42822299808,0.0110802,7316,1580256,0.0110254,7316,1580256
17664,520.841,200124284,43226845344,0.0115665,7316,1580256,0.011079,7316,1580256
17792,523.677,201997180,43631390880,0.0110526,7316,1580256,0.0110592,7316,1580256
17920,526.515,203870076,44035936416,0.0111217,7316,1580256,0.011097,7316,1580256
18048,529.35,205742972,44440481952,0.0109555,7316,1580256,0.0109938,7316,1580256
18176,532.179,207615868,44845027488,0.01107,7316,1580256,0.011088,7316,1580256
18304,535.014,209488764,45249573024,0.0114164,7316,1580256,0.0110913,7316,1580256
18432,537.847,211361660,45654118560,0.0110199,7316,1580256,0.0110398,7316,1580256
18560,540.68,213234556,46058664096,0.0110288,7316,1580256,0.0110461,7316,1580256
18688,543.516,215107452,46463209632,0.0110807,7316,1580256,0.0110349,7316,1580256
18816,546.349,216980348,46867755168,0.0110156,7316,1580256,0.0110644,7316,1580256
18944,549.174,218853244,47272300704,0.0110788,7316,1580256,0.0110802,7316,1580256
19072,552.005,220726140,47676846240,0.0110566,7316,1580256,0.0110471,7316,1580256
19200,554.837,222599036,48081391776,0.0110842,7316,1580256,0.0110395,7316,1580256
19328,557.672,224471932,48485937312,0.011063,7316,1580256,0.0110677,7316,1580256
19456,560.499,226344828,48890482848,0.0110385,7316,1580256,0.0111459,7316,1580256
19584,563.34,228217724,49295028384,0.0114219,7316,1580256,0.0110618,7316,1580256
19712,566.174,230090620,49699573920,0.0110526,7316,1580256,0.010997,7316,1580256
19840,569.006,231963516,50104119456,0.0110608,7316,1580256,0.0110474,7316,1580256
19968,571.837,233836412,50508664992,0.0110823,7316,1580256,0.0110447,7316,1580256
20096,574.68,235709308,50913210528,0.0111284,7316,1580256,0.0110534,7316,1580256
20224,577.52,237582204,51317756064,0.0110606,7316,1580256,0.011025,7316,1580256
20352,580.345,239455100,51722301600,0.0110035,7316,1580256,0.0110812,7316,1580256
20480,583.18,241327996,52126847136,0.0110584,7316,1580256,0.0110438,7316,1580256
20608,586.022,243200892,52531392672,0.0110656,7316,1580256,0.0110358,7316,1580256
20736,588.857,245073788,52935938208,0.0110745,7316,1580256,0.0113601,7316,1580256
20864,591.685,246946684,53340483744,0.0114142,7316,1580256,0.0110742,7316,1580256
20992,594.519,248819580,53745029280,0.0110363,7316,1580256,0.011032,7316,1580256
21120,597.353,250692476,54149574816,0.0110673,7316,1580256,0.0109552,7316,1580256
21248,600.181,252565372,54554120352,0.01109,7316,1580256,0.0109907,7316,1580256
21376,603.002,254438268,54958665888,0.0110971,7316,1580256,0.0110885,7316,1580256
21504,605.827,256311164,55363211424,0.0110254,7316,1580256,0.0110287,7316,1580256
21632,608.651,258184060,55767756960,0.0110578,7316,1580256,0.0110574,7316,1580256
21760,611.474,260056956,56172302496,0.0110346,7316,1580256,0.0110243,7316,1580256
21888,614.298,261929852,56576848032,0.0110051,7316,1580256,0.0110207,7316,1580256
22016,617.126,263802748,56981393568,0.0110438,7316,1580256,0.011026,7316,1580256
22144,619.953,265675644,57385939104,0.0110385,7316,1580256,0.0114359,7316,1580256
22272,622.789,267548540,57790484640,0.0110831,7316,1580256,0.0110355,7316,1580256
22400,625.622,269421436,58195030176,0.0110635,7316,1580256,0.0109979,7316,1580256
22528,628.464,271294332,58599575712,0.0111062,7316,1580256,0.0110626,7316,1580256
22656,632.915,273167228,59004121248,0.0216949,7316,1580256,0.0216489,7316,1580256
22784,638.487,275040124,59408666784,0.0217926,7316,1580256,0.0217851,7316,1580256
22912,644.059,276913020,59813212320,0.0217702,7316,1580256,0.0217437,7316,1580256
23040,649.629,278785916,60217757856,0.0217778,7316,1580256,0.0217171,7316,1580256
23168,655.193,280658812,60622303392,0.0217467,7316,1580256,0.0216869,7316,1580256
23296,660.755,282531708,61026848928,0.0217747,7316,1580256,0.0217298,7316,1580256
23424,666.312,284404604,61431394464,0.0218191,7316,1580256,0.0217323,7316,1580256
23552,671.875,286277500,61835940000,0.0217169,7316,1580256,0.0216939,7316,1580256
23680,677.432,288150396,62240485536,0.021781,7316,1580256,0.0216927,7316,1580256
23808,683,290023292,62645031072,0.0217877,7316,1580256,0.021777,7316,1580256
23936,688.561,291896188,63049576608,0.0217503,7316,1580256,0.0216805,7316,1580256
24064,694.127,293769084,63454122144,0.0217575,7316,1580256,0.0217105,7316,1580256
24192,699.695,295641980,63858667680,0.0216979,7316,1580256,0.0217242,7316,1580256
24320,705.266,297514876,64263213216,0.0217689,7316,1580256,0.0217132,7316,1580256
24448,710.823,299387772,64667758752,0.0217514,7316,1580256,0.0217026,7316,1580256
24576,716.378,301260668,65072304288,0.0217006,7316,1580256,0.0217159,7316,1580256
24704,721.922,303133564,65476849824,0.0217126,7316,1580256,0.0217039,7316,1580256
24832,727.469,305006460,65881395360,0.0217278,7316,1580256,0.0216759,7316,1580256
24960,733.013,306879356,66285940896,0.021674,7316,1580256,0.0216754,7316,1580256
25088,738.57,308752252,66690486432,0.0216841,7316,1580256,0.0216673,7316,1580256
25216,744.118,310625148,67095031968,0.0217164,7316,1580256,0.0216432,7316,1580256
25344,749.658,312498044,67499577504,0.0216459,7316,1580256,0.0216395,7316,1580256
25472,755.204,314370940,67904123040,0.0217054,7316,1580256,0.0216233,7316,1580256
25600,760.751,316243836,68308668576,0.0217422,7316,1580256,0.0216828,7316,1580256
25728,766.305,318116732,68713214112,0.0217032,7316,1580256,0.021718,7316,1580256
25856,771.85,319989628,69117759648,0.0216697,7316,1580256,0.0216272,7316,1580256
25984,777.396,321862524,69522305184,0.0217038,7316,1580256,0.0216381,7316,1580256
26112,782.944,323735420,69926850720,0.0216967,7316,1580256,0.0216671,7316,1580256
26240,788.497,325608316,70331396256,0.0217521,7316,1580256,0.0217209,7316,1580256
26368,794.05,327481212,70735941792,0.0217205,7316,1580256,0.0217015,7316,1580256
26496,799.596,329354108,71140487328,0.0216559,7316,1580256,0.0216448,7316,1580256
26624,805.145,331227004,71545032864,0.0217037,7316,1580256,0.0216752,7316,1580256
26752,810.694,333099900,71949578400,0.0216959,7316,1580256,0.0217019,7316,1580256
26880,816.24,334972796,72354123936,0.021693,7316,1580256,0.0216369,7316,1580256
27008,821.794,336845692,72758669472,0.0217557,7316,1580256,0.0217015,7316,1580256
27136,827.34,338718588,73163215008,0.0217116,7316,1580256,0.021673,7316,1580256
27264,832.887,340591484,73567760544,0.0216789,7316,1580256,0.0216398,7316,1580256
27392,838.427,342464380,73972306080,0.0217199,7316,1580256,0.0216759,7316,1580256
27520,843.985,344337276,74376851616,0.0217451,7316,1580256,0.0216971,7316,1580256
27648,849.527,346210172,74781397152,0.0216618,7316,1580256,0.0216063,7316,1580256
27776,855.076,348083068,75185942688,0.0217551,7316,1580256,0.0217013,7316,1580256
27904,860.623,349955964,75590488224,0.0217601,7316,1580256,0.0216746,7316,1580256
28032,866.174,351828860,75995033760,0.0216584,7316,1580256,0.0216515,7316,1580256
