test,bs,n,alloc,init,init_accesses,init_bytes,insert,insert_accesses,insert_bytes,search,search_accesses,search_bytes,delete,delete_accesses,delete_bytes,disk,max_mem_level
soheap,248,10,3.24e-07,0,0,0,5.43072e-05,5,48576,6.11963e-05,5,51744,5.9941e-05,5,52272,0,255
soheap,248,11,6.195e-07,0,0,0,6.36095e-05,5,52800,6.59215e-05,5,55968,6.83128e-05,5,57288,0,255
soheap,248,12,7.005e-07,0,0,0,6.84087e-05,5,57024,6.9589e-05,5,60192,7.85068e-05,5,61776,0,255
soheap,248,13,7.6575e-07,0,0,0,7.7122e-05,5,61248,8.31885e-05,5,64416,7.74012e-05,5,64680,0,255
soheap,248,14,2.7415e-06,0,0,0,0.000101252,5,65472,9.72915e-05,5,68640,9.73525e-05,5,69960,0,255
soheap,248,15,2.078e-06,0,0,0,0.000103871,5,69696,0.000102289,5,72864,0.000104953,5,74448,0,255
soheap,248,16,2.18875e-06,0,0,0,0.000111242,5,73920,0.000117467,5,77088,0.000110676,5,78144,0,255
soheap,248,17,2.317e-06,0,0,0,0.000118317,5,78144,0.000117452,5,81312,0.000117816,5,82896,0,255
soheap,248,18,2.41425e-06,0,0,0,0.000125261,5,82368,0.000122412,5,85536,0.00012592,5,86856,0,255
soheap,248,19,2.3875e-06,0,0,0,0.000131478,5,86592,0.00013032,5,89760,0.000129336,5,91344,0,255
soheap,248,20,6.05275e-06,0,0,0,0.000139576,5,90816,0.00013919,5,93984,0.000144591,5,95040,0,255
soheap,4088,1,1.0715e-06,0,0,0,6.88505e-05,5,164160,8.40165e-05,5,180576,7.96215e-05,5,180576,0,255
soheap,4088,2,1.06125e-06,0,0,0,9.71305e-05,5,229824,0.00011673,5,254448,0.000116004,5,266760,0,255
soheap,4088,3,1.27675e-06,0,0,0,0.000128313,5,295488,0.000150667,5,328320,0.000154609,5,348840,0,255
soheap,4088,4,1.08225e-06,0,0,0,0.000158135,5,361152,0.00017953,5,410400,0.000188067,5,426816,0,255
soheap,4088,5,1.05775e-06,0,0,0,0.000190154,5,426816,0.000215975,5,471960,0.000224679,5,496584,0,255
soheap,4088,6,1.78125e-06,0,0,0,0.000221889,5,492480,0.000248054,5,541728,0.000253884,5,554040,0,255
soheap,4088,7,3.01075e-06,0,0,0,0.000260729,5,558144,0.000286728,5,607392,0.000292845,5,627912,0,255
soheap,4088,8,3.5705e-06,0,0,0,0.000302309,5,623808,0.000322269,5,673056,0.000334087,5,697680,0,255
soheap,4088,9,3.84825e-06,0,0,0,0.000344527,5,689472,0.000369347,5,738720,0.00036375,5,755136,0,255
soheap,4088,10,3.90375e-06,0,0,0,0.000445247,5,755136,0.000452679,5,804384,0.000453755,5,833112,0,255
soheap,4088,11,2.6935e-06,0,0,0,0.000479667,5,820800,0.000481793,5,870048,0.000479748,5,898776,0,255
soheap,4088,12,2.5615e-06,0,0,0,0.000519558,5,886464,0.000521298,5,935712,0.000527604,5,960336,0,255
soheap,4088,13,2.965e-06,0,0,0,0.00055373,5,952128,0.000558308,5,1001376,0.000569632,5,1030104,0,255
soheap,4088,14,3.0205e-06,0,0,0,0.000600571,5,1017792,0.000602886,5,1067040,0.000604404,5,1083456,0,255
soheap,4088,15,2.89775e-06,0,0,0,0.000641804,5,1083456,0.000643675,5,1132704,0.000639539,5,1153224,0,255
soheap,4088,16,3.05875e-06,0,0,0,0.00068872,5,1149120,0.000687937,5,1198368,0.000681099,5,1227096,0,255
soheap,4088,17,2.9985e-06,0,0,0,0.000720748,5,1214784,0.000725167,5,1264032,0.000734031,5,1288656,0,255
soheap,4088,18,3.0175e-06,0,0,0,0.000764408,5,1280448,0.000757319,5,1329696,0.000766918,5,1342008,0,255
soheap,4088,19,2.95e-06,0,0,0,0.000804377,5,1346112,0.000809017,5,1395360,0.00081746,5,1424088,0,255
doheap,32,1,2.24325e-06,0,0,0,7.49045e-05,25,15024,1.2385e-06,2,384,6.49297e-05,20,13056,0,255
doheap,32,2,9.56e-07,0,0,0,9.54503e-05,25,18912,1.216e-06,2,384,8.50165e-05,20,17040,0,255
doheap,32,3,4.8325e-07,0,0,0,0.000104393,25,22896,1.22225e-06,2,384,9.59592e-05,20,20352,0,255
doheap,32,4,3.58e-07,0,0,0,0.000119671,25,26832,1.18975e-06,2,384,0.000112081,20,24096,0,255
doheap,32,5,7.455e-07,0,0,0,0.000136121,25,30816,1.19375e-06,2,384,0.0001229,20,26736,0,255
doheap,32,6,7.095e-07,0,0,0,0.00015289,25,34560,1.2315e-06,2,384,0.000141533,20,30048,0,255
doheap,32,7,1.927e-06,0,0,0,0.000180584,25,38496,1.225e-06,2,384,0.000150979,20,33264,0,255
doheap,32,8,2.23725e-06,0,0,0,0.000207416,25,42192,1.2395e-06,2,384,0.000169106,20,35808,0,255
doheap,32,9,2.607e-06,0,0,0,0.000238561,25,46080,1.2275e-06,2,384,0.000189684,20,39600,0,255
doheap,32,10,2.6335e-06,0,0,0,0.00025355,25,49968,1.2295e-06,2,384,0.000207744,20,42432,0,255
doheap,32,11,3.0405e-06,0,0,0,0.000279715,25,53856,1.23775e-06,2,384,0.00023053,20,45456,0,255
doheap,32,12,2.866e-06,0,0,0,0.000301593,25,57696,1.238e-06,2,384,0.000240744,20,48528,0,255
doheap,32,13,2.9865e-06,0,0,0,0.00032918,25,61488,1.2225e-06,2,384,0.000268435,20,51456,0,255
doheap,32,14,3.01325e-06,0,0,0,0.000352445,25,65472,1.1885e-06,2,384,0.000284683,20,54960,0,255
doheap,32,15,3.0185e-06,0,0,0,0.000373048,25,69216,1.2325e-06,2,384,0.000299565,20,57696,0,255
doheap,32,16,2.841e-06,0,0,0,0.000402622,25,73056,1.22825e-06,2,384,0.000325181,20,60720,0,255
doheap,32,17,3.98425e-06,0,0,0,0.000432236,25,76896,1.2355e-06,2,384,0.000349406,20,63840,0,255
doheap,32,18,4.0625e-06,0,0,0,0.000459649,25,80784,1.2145e-06,2,384,0.000367609,20,66768,0,255
doheap,32,19,4.231e-06,0,0,0,0.000485113,25,84624,1.2395e-06,2,384,0.000396048,20,69984,0,255
doheap,32,20,4.58625e-06,0,0,0,0.00050991,25,88416,1.25325e-06,2,384,0.000414845,20,73008,0,255
doheap,32,21,4.5875e-06,0,0,0,0.000543801,25,92256,1.3225e-06,2,384,0.000437592,20,76032,0,255
doheap,32,22,4.85175e-06,0,0,0,0.000581376,25,96096,1.27975e-06,2,384,0.000459929,20,79344,0,255
doheap,32,23,5.081e-06,0,0,0,0.000601791,25,99888,1.3335e-06,2,384,0.000480589,20,82272,0,255
doheap,32,24,5.1675e-06,0,0,0,0.000632956,25,103680,1.31475e-06,2,384,0.00051415,20,85200,0,255
doheap,32,25,5.3455e-06,0,0,0,0.000661876,25,107616,1.275e-06,2,384,0.000531306,20,88320,0,255
doheap,152,1,9.7675e-07,0,0,0,8.53657e-05,25,50568,7.56685e-05,20,44856,7.65345e-05,20,45696,0,255
doheap,152,2,3.8525e-07,0,0,0,0.000105918,25,66360,9.69253e-05,20,59304,9.95018e-05,20,60984,0,255
doheap,152,3,3.57e-07,0,0,0,0.000125364,25,80640,0.000116089,20,71568,0.000125046,20,74088,0,255
doheap,152,4,3.7375e-07,0,0,0,0.000144958,25,93912,0.000131503,20,83160,0.000137043,20,86352,0,255
doheap,152,5,8.7425e-07,0,0,0,0.000173245,25,108024,0.000154577,20,93912,0.000158952,20,96432,0,255
doheap,152,6,5.485e-07,0,0,0,0.000191082,25,121128,0.000173812,20,106344,0.00017655,20,110040,0,255
doheap,152,7,5.8275e-07,0,0,0,0.00021996,25,134232,0.0001887,20,116424,0.000191312,20,119280,0,255
doheap,152,8,5.945e-07,0,0,0,0.000238392,25,147672,0.000207501,20,127848,0.000208773,20,129360,0,255
doheap,152,9,8.1875e-07,0,0,0,0.000271138,25,161784,0.000247739,20,137424,0.000233545,20,141120,0,255
doheap,152,10,1.02175e-06,0,0,0,0.000308492,25,175056,0.000259481,20,148680,0.000263738,20,153216,0,255
doheap,152,11,1.04175e-06,0,0,0,0.0003474,25,188664,0.000288209,20,158928,0.000282722,20,163128,0,255
doheap,152,12,1.13725e-06,0,0,0,0.000387548,25,201600,0.000317242,20,170352,0.000309988,20,174384,0,255
doheap,152,13,4.08225e-06,0,0,0,0.0004426,25,215376,0.000345439,20,181272,0.000350953,20,183624,0,255
doheap,152,14,3.6165e-06,0,0,0,0.000451228,25,228480,0.00036106,20,192024,0.000364133,20,194712,0,255
doheap,152,15,4.09075e-06,0,0,0,0.000489755,25,242256,0.000398438,20,203448,0.000393045,20,205968,0,255
doheap,152,16,4.23575e-06,0,0,0,0.000521459,25,255696,0.00041519,20,211680,0.000413118,20,216048,0,255
doheap,152,17,4.42775e-06,0,0,0,0.000555965,25,269136,0.000445659,20,223776,0.000449116,20,226968,0,255
doheap,152,18,4.7645e-06,0,0,0,0.000582225,25,282576,0.000464405,20,234528,0.00047201,20,238056,0,255
doheap,152,19,5.0095e-06,0,0,0,0.00062188,25,296184,0.000501535,20,244608,0.000501278,20,248472,0,255
doheap,152,20,5.098e-06,0,0,0,0.000657601,25,309288,0.000515164,20,256704,0.000520978,20,258720,0,255
doheap,248,1,1.13725e-06,0,0,0,9.68005e-05,25,80520,8.5147e-05,20,69168,8.47715e-05,20,69960,0,255
doheap,248,2,4.135e-07,0,0,0,0.000120872,25,102960,0.000108994,20,91608,0.000114547,20,94512,0,255
doheap,248,3,3.88e-07,0,0,0,0.000146597,25,126720,0.000131165,20,111672,0.000135193,20,116424,0,255
doheap,248,4,4.5025e-07,0,0,0,0.000169476,25,148104,0.000151125,20,129888,0.000153843,20,133848,0,255
doheap,248,5,6.15e-07,0,0,0,0.000198202,25,169224,0.000170472,20,148632,0.000180036,20,154176,0,255
doheap,248,6,6.225e-07,0,0,0,0.000223035,25,190608,0.000192415,20,166320,0.000197598,20,170280,0,255
doheap,248,7,6.1e-07,0,0,0,0.000249113,25,211464,0.000218164,20,183216,0.00021924,20,186912,0,255
doheap,248,8,6.78e-07,0,0,0,0.000285133,25,232584,0.000236439,20,199320,0.000246099,20,206976,0,255
doheap,248,9,6.11e-07,0,0,0,0.000328736,25,253704,0.000265763,20,214896,0.000278697,20,223608,0,255
doheap,248,10,8.2175e-07,0,0,0,0.000362138,25,274824,0.000296955,20,233904,0.000300148,20,239712,0,255
doheap,248,11,8.605e-07,0,0,0,0.000399812,25,295680,0.000329532,20,251064,0.000331356,20,255552,0,255
doheap,248,12,2.457e-06,0,0,0,0.000441215,25,317328,0.000365063,20,266904,0.000369367,20,273504,0,255
doheap,248,13,3.69925e-06,0,0,0,0.000452872,25,338712,0.000365818,20,283800,0.000385914,20,290400,0,255
doheap,248,14,2.89875e-06,0,0,0,0.000531715,25,359832,0.00042858,20,300696,0.000438168,20,304392,0,255
doheap,248,15,4.403e-06,0,0,0,0.000558469,25,380160,0.000446305,20,318384,0.000449116,20,321024,0,255
doheap,248,16,4.5175e-06,0,0,0,0.000599133,25,401808,0.000482429,20,336072,0.000487679,20,339768,0,255
doheap,248,17,4.74175e-06,0,0,0,0.000639338,25,422928,0.00050609,20,350856,0.000511396,20,357984,0,255
doheap,248,18,4.958e-06,0,0,0,0.000670153,25,444048,0.000541769,20,368280,0.0005383,20,375672,0,255
doheap,248,19,5.15725e-06,0,0,0,0.000704757,25,464904,0.000573944,20,384912,0.000568392,20,392568,0,255
doheap,248,20,5.19375e-06,0,0,0,0.00074455,25,486552,0.000599964,20,402072,0.000596916,20,407880,0,255
doheap,4088,1,3.09525e-06,0,0,0,0.000553658,25,1280448,0.000483622,20,1116288,0.000487069,20,1116288,0,255
doheap,4088,2,1.8855e-06,0,0,0,0.000714925,25,1612872,0.000627659,20,1448712,0.000636789,20,1485648,0,255
doheap,4088,3,3.40025e-06,0,0,0,0.000881105,25,1965816,0.000764226,20,1735992,0.000784652,20,1805760,0,255
doheap,4088,4,3.50125e-06,0,0,0,0.00104063,25,2294136,0.000908394,20,2039688,0.000922171,20,2076624,0,255
doheap,4088,5,4.097e-06,0,0,0,0.00122222,25,2638872,0.00104399,20,2314656,0.00107246,20,2396736,0,255
doheap,4088,6,4.965e-06,0,0,0,0.00140221,25,2963088,0.00122173,20,2597832,0.00120662,20,2626560,0,255
doheap,4088,7,5.519e-06,0,0,0,0.00162798,25,3279096,0.00138364,20,2819448,0.001395,20,2954880,0,255
doheap,4088,8,8.563e-06,0,0,0,0.00185991,25,3619728,0.00154207,20,3069792,0.00156669,20,3176496,0,255
doheap,4088,9,1.07695e-05,0,0,0,0.00230568,25,3943944,0.00182678,20,3344760,0.00183443,20,3435048,0,255
doheap,4088,10,7.289e-06,0,0,0,0.00244066,25,4280472,0.00195596,20,3644352,0.00197896,20,3705912,0,255
doheap,4088,11,6.44425e-06,0,0,0,0.00266077,25,4612896,0.00213072,20,3894696,0.00214391,20,3972672,0,255
doheap,4088,12,6.24225e-06,0,0,0,0.00287608,25,4924800,0.00229868,20,4165560,0.00232559,20,4247640,0,255
doheap,4088,13,6.1295e-06,0,0,0,0.00306455,25,5265432,0.00245777,20,4407696,0.00250232,20,4481568,0,255
doheap,4088,14,8.09225e-06,0,0,0,0.0033688,25,5593752,0.00268867,20,4682664,0.00270516,20,4785264,0,255
doheap,4088,15,7.872e-06,0,0,0,0.00359871,25,5926176,0.00286792,20,4949424,0.00290061,20,5035608,0,255
doheap,4088,16,8.6025e-06,0,0,0,0.00379292,25,6238080,0.00302766,20,5199768,0.00304581,20,5294160,0,255
doheap,4088,17,8.526e-06,0,0,0,0.00401667,25,6558192,0.00323364,20,5437800,0.00323517,20,5560920,0,255
doheap,4088,18,9.494e-06,0,0,0,0.00427526,25,6894720,0.00342561,20,5712768,0.00342379,20,5827680,0,255
sostack,32,21,4.624e-06,0,0,0,5.6068e-05,2,4200,5.19468e-05,2,4200,4.60712e-05,2,4200,0,255
sostack,32,22,2.17675e-06,0,0,0,5.19063e-05,2,4400,5.00715e-05,2,4400,4.76448e-05,2,4400,0,255
sostack,32,23,2.4695e-06,0,0,0,5.39773e-05,2,4600,5.31585e-05,2,4600,4.9861e-05,2,4600,0,255
sostack,152,21,2.45975e-06,0,0,0,6.0996e-05,2,14280,5.83527e-05,2,14280,6.02567e-05,2,14280,0,255
sostack,152,22,2.30175e-06,0,0,0,6.3136e-05,2,14960,6.41335e-05,2,14960,5.69003e-05,2,14960,0,255
sostack,152,23,2.32425e-06,0,0,0,6.63365e-05,2,15640,6.49533e-05,2,15640,5.9833e-05,2,15640,0,255
sostack,248,21,2.4765e-06,0,0,0,6.84537e-05,2,22344,7.01645e-05,2,22344,6.20395e-05,2,22344,0,255
sostack,248,22,2.3785e-06,0,0,0,7.35297e-05,2,23408,7.14445e-05,2,23408,6.48682e-05,2,23408,0,255
sostack,248,23,2.65425e-06,0,0,0,8.1682e-05,2,24472,7.8291e-05,2,24472,7.33397e-05,2,24472,0,255
pstack,32,21,0.00310145,0,0,0,0.00588984,1,64,2.6e-08,1,64,7.399e-06,1,64,0,255
pstack,32,22,0.0110748,0,0,0,0.0128838,1,64,2.625e-08,1,64,9.1855e-06,1,64,0,255
pstack,32,23,0.0228965,0,0,0,0.0263177,1,64,2.625e-08,1,64,9.551e-06,1,64,0,255
pstack,152,21,0.00111149,0,0,0,0.00555541,1,176,2.575e-08,1,176,6.933e-06,1,176,0,255
pstack,152,22,0.0111604,0,0,0,0.0132237,1,176,2.575e-08,1,176,9.9715e-06,1,176,0,255
pstack,152,23,0.0226552,0,0,0,0.0262787,1,176,2.6e-08,1,176,9.78425e-06,1,176,0,255
pstack,248,21,0.00210329,0,0,0,0.00561912,1,272,2.6e-08,1,272,6.653e-06,1,272,0,255
pstack,248,22,0.0109374,0,0,0,0.0127877,1,272,2.575e-08,1,272,8.7255e-06,1,272,0,255
pstack,248,23,0.0227333,0,0,0,0.0261235,1,272,2.55e-08,1,272,1.0491e-05,1,272,0,255
pstack,4088,21,0.00104126,0,0,0,0.00572005,1,4112,2.525e-08,1,4112,8.0795e-06,1,4112,0,255
pstack,4088,22,0.0111793,0,0,0,0.0130656,1,4112,2.575e-08,1,4112,1.09378e-05,1,4112,0,255
pstack,4088,23,0.0228657,0,0,0,0.0263786,1,4112,2.575e-08,1,4112,1.20458e-05,1,4112,0,255
soheap,152,21,2.56175e-06,0,0,0,0.000127343,5,60480,0.00012681,5,62496,0.000129297,5,63336,0,255
soheap,152,22,2.6845e-06,0,0,0,0.000134558,5,63168,0.000133308,5,65184,0.000134529,5,66192,0,255
soheap,152,23,2.71825e-06,0,0,0,0.000140359,5,65856,0.000140058,5,67872,0.000137866,5,69048,0,255
soheap,248,21,3.053e-06,0,0,0,0.000151111,5,95040,0.000147316,5,98208,0.000144469,5,99792,0,255
soheap,248,22,2.729e-06,0,0,0,0.000150895,5,99264,0.000150541,5,102432,0.000152445,5,103488,0,255
soheap,248,23,2.944e-06,0,0,0,0.000164359,5,103488,0.000160472,5,106656,0.000162241,5,108504,0,255
doheap,152,21,5.50475e-06,0,0,0,0.000691368,25,322896,0.000545058,20,266448,0.000559141,20,271152,0,255
doheap,152,22,5.444e-06,0,0,0,0.000722113,25,336336,0.000582793,20,277536,0.000583831,20,282408,0,255
doheap,152,23,5.4415e-06,0,0,0,0.000769001,25,349776,0.000596499,20,287952,0.000601008,20,292152,0,255
doheap,248,21,5.86475e-06,0,0,0,0.000787289,25,507672,0.000628138,20,419232,0.000633523,20,424248,0,255
doheap,248,22,5.87275e-06,0,0,0,0.000835165,25,528000,0.000662278,20,437448,0.000662256,20,443784,0,255
sostack,32,24,5.0245e-06,0,0,0,6.12128e-05,2,4800,6.62107e-05,2,4800,5.09967e-05,2,4800,0,255
sostack,32,25,2.52275e-06,0,0,0,6.12435e-05,2,5000,5.7204e-05,2,5000,5.22817e-05,2,5000,0,255
sostack,32,26,2.561e-06,0,0,0,6.07442e-05,2,5200,5.97093e-05,2,5200,5.41008e-05,2,5200,0,255
sostack,152,24,2.42075e-06,0,0,0,6.95598e-05,2,16320,6.86135e-05,2,16320,6.10958e-05,2,16320,0,255
sostack,152,25,2.369e-06,0,0,0,7.40572e-05,2,17000,7.33505e-05,2,17000,6.29912e-05,2,17000,0,255
pstack,32,24,0.0451889,0,0,0,0.0525182,1,64,2.675e-08,1,64,1.14275e-05,1,64,0,255
pstack,32,25,0.0907265,0,0,0,0.104989,1,64,2.7e-08,1,64,1.12972e-05,1,64,0,255
pstack,32,26,0.182136,0,0,0,0.210133,1,64,2.7e-08,1,64,1.32288e-05,1,64,0,255
pstack,152,24,0.0455661,0,0,0,0.052936,1,176,2.7e-08,1,176,1.09127e-05,1,176,0,255
pstack,152,25,0.0913888,0,0,0,0.105364,1,176,2.7e-08,1,176,1.09655e-05,1,176,0,255
pstack,152,26,0.182163,0,0,0,0.209376,1,176,2.675e-08,1,176,1.19845e-05,1,176,0,255
pstack,248,24,0.0452003,0,0,0,0.0522404,1,272,2.7e-08,1,272,1.02302e-05,1,272,0,255
pstack,248,25,0.0906378,0,0,0,0.104742,1,272,2.675e-08,1,272,1.0604e-05,1,272,0,255
pstack,248,26,0.181515,0,0,0,0.209466,1,272,2.725e-08,1,272,1.22547e-05,1,272,0,255
pstack,4088,24,0.0455972,0,0,0,0.0526321,1,4112,2.75e-08,1,4112,1.13403e-05,1,4112,0,255
pstack,4088,25,0.0911508,0,0,0,0.10484,1,4112,3.2e-08,1,4112,1.19597e-05,1,4112,0,255
pstack,4088,26,0.181542,0,0,0,0.209502,1,4112,2.725e-08,1,4112,1.38635e-05,1,4112,0,255
soheap,152,24,2.7335e-06,0,0,0,0.000147938,5,68544,0.00014707,5,70560,0.000144844,5,71736,0,255
somap,11,1,1.9565e-06,0,0,0,3.20293e-05,20,2000,2.9549e-05,20,2000,2.80787e-05,20,2000,0,255
somap,11,2,1.6525e-07,0,0,0,9.45963e-05,36,7200,9.52873e-05,36,7200,9.39872e-05,36,7200,0,255
somap,11,3,8.1275e-07,0,0,0,0.000181066,52,15600,0.000190452,52,15600,0.000182936,52,15600,0,255
somap,11,4,7.585e-07,0,0,0,0.00032559,72,28800,0.000338291,72,28800,0.000328585,72,28800,0,255
somap,11,5,1.07375e-06,0,0,0,0.000479808,88,44000,0.000494791,88,44000,0.000507343,88,44000,0,255
somap,11,6,1.144e-06,0,0,0,0.000671176,104,62400,0.000707729,104,62400,0.000697977,104,62400,0,255
somap,11,7,2.05825e-06,0,0,0,0.000915968,124,86800,0.000960613,124,86800,0.000971568,124,86800,0,255
somap,11,8,1.65425e-06,0,0,0,0.00115028,140,112000,0.00122649,140,112000,0.00123329,140,112000,0,255
somap,11,9,1.69025e-06,0,0,0,0.00141108,156,140400,0.00149679,156,140400,0.00149734,156,140400,0,255
somap,11,10,3.762e-06,0,0,0,0.00179606,176,176000,0.00184228,176,176000,0.00185905,176,176000,0,255
somap,11,11,2.018e-06,0,0,0,0.00208468,192,211200,0.00216964,192,211200,0.00218251,192,211200,0,255
somap,11,12,2.494e-06,0,0,0,0.00250697,208,249600,0.00252841,208,249600,0.00256799,208,249600,0,255
somap,11,13,4.57625e-06,0,0,0,0.00291084,228,296400,0.00298868,228,296400,0.00300091,228,296400,0,255
somap,11,14,4.54075e-06,0,0,0,0.00338117,244,341600,0.00346395,244,341600,0.00347222,244,341600,0,255
somap,11,15,5.64625e-06,0,0,0,0.00397132,260,390000,0.00397023,260,390000,0.00397483,260,390000,0,255
somap,11,16,5.30275e-06,0,0,0,0.00446062,280,448000,0.0045413,280,448000,0.0045528,280,448000,0,255
somap,11,17,5.34375e-06,0,0,0,0.00507492,296,503200,0.00516764,296,503200,0.00517867,296,503200,0,255
somap,11,18,9.326e-06,0,0,0,0.00641765,312,561600,0.00624847,312,561600,0.00617159,312,561600,0,255
somap,11,19,7.805e-06,0,0,0,0.00724552,332,630800,0.0070866,332,630800,0.00705171,332,630800,0,255
somap,11,20,8.99125e-06,0,0,0,0.00817103,348,696000,0.00797557,348,696000,0.00795791,348,696000,0,255
domap,11,1,2.11425e-06,0,0,0,0.000372238,144,28800,0.00018171,72,14400,0.000179895,72,14400,0,255
domap,11,2,5.915e-07,0,0,0,0.00074565,208,62400,0.000371708,104,31200,0.000369964,104,31200,0,255
domap,11,3,7.3975e-07,0,0,0,0.00130902,288,115200,0.000658936,144,57600,0.000662596,144,57600,0,255
domap,11,4,8.04e-07,0,0,0,0.00197588,352,176000,0.00098622,176,88000,0.000980328,176,88000,0,255
domap,11,5,5.595e-07,0,0,0,0.00271858,416,249600,0.00141682,208,124800,0.00139007,208,124800,0,255
domap,11,6,1.41275e-06,0,0,0,0.00370234,496,347200,0.00191666,248,173600,0.00191127,248,173600,0,255
domap,11,7,1.0365e-06,0,0,0,0.00468264,560,448000,0.00244004,280,224000,0.00245461,280,224000,0,255
domap,11,8,3.64175e-06,0,0,0,0.00574244,624,561600,0.00299622,312,280800,0.003025,312,280800,0,255
domap,11,9,3.97825e-06,0,0,0,0.00712267,704,704000,0.00369942,352,352000,0.00373279,352,352000,0,255
domap,11,10,5.30525e-06,0,0,0,0.0085269,768,844800,0.00435317,384,422400,0.00438865,384,422400,0,255
domap,11,11,5.941e-06,0,0,0,0.0101153,832,998400,0.0050898,416,499200,0.00510899,416,499200,0,255
domap,11,12,8.71e-06,0,0,0,0.0121733,912,1185600,0.006044,456,592800,0.00604744,456,592800,0,255
domap,11,13,9.6415e-06,0,0,0,0.0143172,976,1366400,0.00704178,488,683200,0.00702465,488,683200,0,255
domap,11,14,9.2325e-06,0,0,0,0.0166726,1040,1560000,0.00812786,520,780000,0.00808027,520,780000,0,255
domap,11,15,9.51175e-06,0,0,0,0.0195518,1120,1792000,0.0095283,560,896000,0.00950492,560,896000,0,255
domap,11,16,9.73075e-06,0,0,0,0.0223941,1184,2012800,0.0110522,592,1006400,0.0108613,592,1006400,0,255
domap,11,17,1.1362e-05,0,0,0,0.0255189,1248,2246400,0.0125173,624,1123200,0.0123589,624,1123200,0,255
domap,11,18,1.14962e-05,0,0,0,0.029052,1328,2523200,0.0142857,664,1261600,0.0141363,664,1261600,0,255
domap,11,19,1.2851e-05,0,0,0,0.0329214,1392,2784000,0.0160576,696,1392000,0.0159466,696,1392000,0,255
domap,11,20,1.45123e-05,0,0,0,0.0369003,1456,3057600,0.018007,728,1528800,0.0178145,728,1528800,0,255
somap,131,1,2.0075e-06,0,0,0,3.68275e-05,20,6800,3.38348e-05,20,6800,3.25818e-05,20,6800,0,255
somap,131,2,2.115e-07,0,0,0,0.000107102,36,24480,0.000107909,36,24480,0.00010638,36,24480,0,255
somap,131,3,6.4075e-07,0,0,0,0.000216337,52,53040,0.000228665,52,53040,0.00021819,52,53040,0,255
somap,131,4,8.7475e-07,0,0,0,0.000390639,72,97920,0.000401152,72,97920,0.000411827,72,97920,0,255
somap,131,5,1.98725e-06,0,0,0,0.000582768,88,149600,0.000596115,88,149600,0.00059617,88,149600,0,255
somap,131,6,1.2585e-06,0,0,0,0.000802457,104,212160,0.000854674,104,212160,0.000848894,104,212160,0,255
somap,131,7,2.0575e-06,0,0,0,0.00111579,124,295120,0.00115987,124,295120,0.00116459,124,295120,0,255
somap,131,8,3.60225e-06,0,0,0,0.00141341,140,380800,0.00147609,140,380800,0.00147803,140,380800,0,255
somap,131,9,2.006e-06,0,0,0,0.00176669,156,477360,0.00180113,156,477360,0.00182988,156,477360,0,255
somap,131,10,3.557e-06,0,0,0,0.00218308,176,598400,0.00224543,176,598400,0.00225205,176,598400,0,255
somap,131,11,3.896e-06,0,0,0,0.00263885,192,718080,0.00268612,192,718080,0.00268959,192,718080,0,255
somap,131,12,5.07825e-06,0,0,0,0.00311238,208,848640,0.00316303,208,848640,0.00316626,208,848640,0,255
somap,131,13,5.242e-06,0,0,0,0.00367377,228,1007760,0.00378617,228,1007760,0.00376228,228,1007760,0,255
somap,131,14,5.80725e-06,0,0,0,0.00428669,244,1161440,0.00434622,244,1161440,0.00435858,244,1161440,0,255
somap,131,15,5.4425e-06,0,0,0,0.0049257,260,1326000,0.00498864,260,1326000,0.00500975,260,1326000,0,255
somap,131,16,8.757e-06,0,0,0,0.00633644,280,1523200,0.0061694,280,1523200,0.00607628,280,1523200,0,255
somap,131,17,9.608e-06,0,0,0,0.00718089,296,1710880,0.00708771,296,1710880,0.00703225,296,1710880,0,255
somap,131,18,9.80225e-06,0,0,0,0.00832483,312,1909440,0.00799382,312,1909440,0.00795781,312,1909440,0,255
somap,131,19,1.00572e-05,0,0,0,0.00926281,332,2144720,0.00904509,332,2144720,0.00906041,332,2144720,0,255
somap,131,20,9.79825e-06,0,0,0,0.0104123,348,2366400,0.0102229,348,2366400,0.0101188,348,2366400,0,255
domap,131,1,2.62925e-06,0,0,0,0.000424119,144,97920,0.000215759,72,48960,0.000209764,72,48960,0,255
domap,131,2,1.01875e-06,0,0,0,0.000876087,208,212160,0.000435583,104,106080,0.000433535,104,106080,0,255
domap,131,3,2.05375e-06,0,0,0,0.00157784,288,391680,0.00079174,144,195840,0.000785172,144,195840,0,255
domap,131,4,1.81025e-06,0,0,0,0.00233993,352,598400,0.00119253,176,299200,0.0012021,176,299200,0,255
domap,131,5,1.5885e-06,0,0,0,0.00328684,416,848640,0.00167559,208,424320,0.00167278,208,424320,0,255
domap,131,6,1.39275e-06,0,0,0,0.00451119,496,1180480,0.00230473,248,590240,0.00230985,248,590240,0,255
domap,131,7,3.77175e-06,0,0,0,0.00575626,560,1523200,0.00296088,280,761600,0.00296704,280,761600,0,255
domap,131,8,4.856e-06,0,0,0,0.00718285,624,1909440,0.00361388,312,954720,0.00364031,312,954720,0,255
domap,131,9,6.41375e-06,0,0,0,0.008985,704,2393600,0.00450918,352,1196800,0.00453273,352,1196800,0,255
domap,131,10,8.23e-06,0,0,0,0.0108466,768,2872320,0.00540316,384,1436160,0.00542801,384,1436160,0,255
