n,fill,fill_accesses,fill_bytes,read,read_accesses,read_bytes,rar,rar_accesses,rar_bytes
936,9.43719,4775996,1031615136,0.00464802,3164,683424,0.00462791,3164,683424
944,9.51134,4826620,1042549920,0.00464958,3164,683424,0.00463226,3164,683424
952,9.58558,4877244,1053484704,0.00464856,3164,683424,0.00463141,3164,683424
960,9.6601,4927868,1064419488,0.0046627,3164,683424,0.00462994,3164,683424
968,9.73426,4978492,1075354272,0.00464618,3164,683424,0.00463333,3164,683424
976,9.80846,5029116,1086289056,0.00467173,3164,683424,0.00463931,3164,683424
984,9.88258,5079740,1097223840,0.00465159,3164,683424,0.00463326,3164,683424
992,9.95678,5130364,1108158624,0.00464445,3164,683424,0.00463151,3164,683424
1000,10.0311,5180988,1119093408,0.00466279,3164,683424,0.00466417,3164,683424
1008,10.1057,5231612,1130028192,0.00465536,3164,683424,0.00463785,3164,683424
1016,10.18,5282236,1140962976,0.00466226,3164,683424,0.00463691,3164,683424
1024,10.2542,5332860,1151897760,0.00259066,1760,380160,0.00257906,1760,380160
1032,10.3442,5394812,1165279392,0.00567806,3872,836352,0.00569779,3872,836352
1040,10.4351,5456764,1178661024,0.005685,3872,836352,0.00567171,3872,836352
1048,10.5257,5518716,1192042656,0.00568601,3872,836352,0.00566263,3872,836352
1056,10.6164,5580668,1205424288,0.0056836,3872,836352,0.00566088,3872,836352
1064,10.707,5642620,1218805920,0.00568619,3872,836352,0.00565801,3872,836352
1072,10.7976,5704572,1232187552,0.00568061,3872,836352,0.00566046,3872,836352
1080,10.8885,5766524,1245569184,0.00570349,3872,836352,0.00567533,3872,836352
1088,10.9793,5828476,1258950816,0.00568642,3872,836352,0.00567129,3872,836352
1096,11.07,5890428,1272332448,0.00568576,3872,836352,0.00566591,3872,836352
1104,11.1615,5952380,1285714080,0.00569278,3872,836352,0.00566562,3872,836352
1112,11.2522,6014332,1299095712,0.00570753,3872,836352,0.00568137,3872,836352
1120,11.3432,6076284,1312477344,0.00568145,3872,836352,0.00565502,3872,836352
1128,11.4341,6138236,1325858976,0.00568404,3872,836352,0.00566737,3872,836352
1136,11.525,6200188,1339240608,0.00569428,3872,836352,0.0056713,3872,836352
1144,11.6157,6262140,1352622240,0.00568395,3872,836352,0.00568519,3872,836352
1152,11.7064,6324092,1366003872,0.0056811,3872,836352,0.00566325,3872,836352
1160,11.797,6386044,1379385504,0.00569737,3872,836352,0.00567293,3872,836352
1168,11.8879,6447996,1392767136,0.00571837,3872,836352,0.00567523,3872,836352
1176,11.9785,6509948,1406148768,0.005688,3872,836352,0.00567697,3872,836352
1184,12.0694,6571900,1419530400,0.00568746,3872,836352,0.00566072,3872,836352
1192,12.1601,6633852,1432912032,0.00569205,3872,836352,0.00567297,3872,836352
1200,12.2508,6695804,1446293664,0.00568836,3872,836352,0.0056624,3872,836352
1208,12.3415,6757756,1459675296,0.00568088,3872,836352,0.0056668,3872,836352
1216,12.432,6819708,1473056928,0.00568107,3872,836352,0.00566967,3872,836352
1224,12.5226,6881660,1486438560,0.00570252,3872,836352,0.00566877,3872,836352
1232,12.6133,6943612,1499820192,0.00568005,3872,836352,0.0056594,3872,836352
1240,12.7039,7005564,1513201824,0.00568229,3872,836352,0.00566058,3872,836352
1248,12.7945,7067516,1526583456,0.00568152,3872,836352,0.00565888,3872,836352
1256,12.8852,7129468,1539965088,0.00567156,3872,836352,0.00565938,3872,836352
1264,12.9757,7191420,1553346720,0.00569163,3872,836352,0.00565852,3872,836352
1272,13.0663,7253372,1566728352,0.00567995,3872,836352,0.00566125,3872,836352
1280,13.1571,7315324,1580109984,0.00568025,3872,836352,0.00566118,3872,836352
1288,13.2477,7377276,1593491616,0.00569492,3872,836352,0.00569044,3872,836352
1296,13.3384,7439228,1606873248,0.00568169,3872,836352,0.0056669,3872,836352
1304,13.429,7501180,1620254880,0.00568631,3872,836352,0.00566846,3872,836352
1312,13.5197,7563132,1633636512,0.00568275,3872,836352,0.00572038,3872,836352
1320,13.6106,7625084,1647018144,0.00569396,3872,836352,0.0056631,3872,836352
1328,13.7013,7687036,1660399776,0.00568706,3872,836352,0.00566453,3872,836352
1336,13.7919,7748988,1673781408,0.00568444,3872,836352,0.00568567,3872,836352
1344,13.8825,7810940,1687163040,0.00568619,3872,836352,0.0056733,3872,836352
1352,13.9737,7872892,1700544672,0.00568158,3872,836352,0.0056608,3872,836352
1360,14.0649,7934844,1713926304,0.00568407,3872,836352,0.00566415,3872,836352
1368,14.1555,7996796,1727307936,0.00569128,3872,836352,0.00566312,3872,836352
1376,14.2465,8058748,1740689568,0.00568234,3872,836352,0.00566793,3872,836352
1384,14.3371,8120700,1754071200,0.0056819,3872,836352,0.00565796,3872,836352
1392,14.4281,8182652,1767452832,0.00568585,3872,836352,0.00567988,3872,836352
1400,14.5189,8244604,1780834464,0.00568448,3872,836352,0.00567093,3872,836352
1408,14.6095,8306556,1794216096,0.00568812,3872,836352,0.00566407,3872,836352
1416,14.7003,8368508,1807597728,0.00569142,3872,836352,0.00566682,3872,836352
1424,14.7911,8430460,1820979360,0.00569121,3872,836352,0.0056709,3872,836352
1432,14.8818,8492412,1834360992,0.00568802,3872,836352,0.00566383,3872,836352
1440,14.9724,8554364,1847742624,0.00568938,3872,836352,0.00566639,3872,836352
1448,15.0632,8616316,1861124256,0.0057138,3872,836352,0.0056794,3872,836352
1456,15.1537,8678268,1874505888,0.00567879,3872,836352,0.00566291,3872,836352
1464,15.2443,8740220,1887887520,0.0056833,3872,836352,0.00567339,3872,836352
1472,15.335,8802172,1901269152,0.00568983,3872,836352,0.00566409,3872,836352
1480,15.4255,8864124,1914650784,0.00568916,3872,836352,0.00565869,3872,836352
1488,15.5161,8926076,1928032416,0.0056767,3872,836352,0.00565958,3872,836352
1496,15.6067,8988028,1941414048,0.00568687,3872,836352,0.00567698,3872,836352
1504,15.6973,9049980,1954795680,0.00568417,3872,836352,0.00567516,3872,836352
1512,15.7879,9111932,1968177312,0.00571208,3872,836352,0.0056652,3872,836352
1520,15.8784,9173884,1981558944,0.00568076,3872,836352,0.00565566,3872,836352
1528,15.9692,9235836,1994940576,0.00568124,3872,836352,0.00565118,3872,836352
1536,16.0598,9297788,2008322208,0.00567873,3872,836352,0.00566032,3872,836352
1544,16.1507,9359740,2021703840,0.00569395,3872,836352,0.00565772,3872,836352
1552,16.2417,9421692,2035085472,0.0056805,3872,836352,0.00566498,3872,836352
1560,16.3324,9483644,2048467104,0.00568895,3872,836352,0.00565006,3872,836352
1568,16.4231,9545596,2061848736,0.00568064,3872,836352,0.0056668,3872,836352
1576,16.5137,9607548,2075230368,0.00567497,3872,836352,0.00566261,3872,836352
1584,16.6042,9669500,2088612000,0.00567471,3872,836352,0.00565436,3872,836352
1592,16.695,9731452,2101993632,0.00568181,3872,836352,0.00565249,3872,836352
1600,16.7859,9793404,2115375264,0.00567942,3872,836352,0.00566566,3872,836352
1608,16.8766,9855356,2128756896,0.00569406,3872,836352,0.00566916,3872,836352
1616,16.9671,9917308,2142138528,0.00568178,3872,836352,0.00566261,3872,836352
1624,17.0577,9979260,2155520160,0.00568636,3872,836352,0.00566494,3872,836352
1632,17.1482,10041212,2168901792,0.00567428,3872,836352,0.0056563,3872,836352
1640,17.2387,10103164,2182283424,0.00568451,3872,836352,0.00565826,3872,836352
1648,17.3294,10165116,2195665056,0.00568497,3872,836352,0.00566322,3872,836352
1656,17.42,10227068,2209046688,0.00568809,3872,836352,0.00568147,3872,836352
1664,17.5106,10289020,2222428320,0.00568243,3872,836352,0.00566205,3872,836352
1672,17.6012,10350972,2235809952,0.00568232,3872,836352,0.00566155,3872,836352
1680,17.6918,10412924,2249191584,0.00601818,3872,836352,0.00568745,3872,836352
1688,17.7824,10474876,2262573216,0.00568034,3872,836352,0.0056584,3872,836352
1696,17.8731,10536828,2275954848,0.00568559,3872,836352,0.00566041,3872,836352
1704,17.9639,10598780,2289336480,0.00568039,3872,836352,0.00566035,3872,836352
1712,18.0548,10660732,2302718112,0.00568422,3872,836352,0.00566442,3872,836352
1720,18.1454,10722684,2316099744,0.00568985,3872,836352,0.00565741,3872,836352
1728,18.2361,10784636,2329481376,0.00569034,3872,836352,0.00566427,3872,836352
1736,18.3268,10846588,2342863008,0.00568362,3872,836352,0.00567518,3872,836352
1744,18.4174,10908540,2356244640,0.00568033,3872,836352,0.00566433,3872,836352
1752,18.5083,10970492,2369626272,0.00569075,3872,836352,0.00566846,3872,836352
1760,18.599,11032444,2383007904,0.00568761,3872,836352,0.00566708,3872,836352
1768,18.6897,11094396,2396389536,0.00569497,3872,836352,0.00566516,3872,836352
1776,18.7806,11156348,2409771168,0.00569126,3872,836352,0.00567748,3872,836352
1784,18.8711,11218300,2423152800,0.00568045,3872,836352,0.00565655,3872,836352
1792,18.9619,11280252,2436534432,0.00568148,3872,836352,0.00566202,3872,836352
1800,19.0529,11342204,2449916064,0.00568484,3872,836352,0.00566478,3872,836352
1808,19.1436,11404156,2463297696,0.0056755,3872,836352,0.00567107,3872,836352
1816,19.2342,11466108,2476679328,0.00568321,3872,836352,0.00566782,3872,836352
1824,19.3247,11528060,2490060960,0.0056761,3872,836352,0.00565489,3872,836352
1832,19.4152,11590012,2503442592,0.0056769,3872,836352,0.00565599,3872,836352
1840,19.5058,11651964,2516824224,0.00568424,3872,836352,0.00565407,3872,836352
1848,19.5965,11713916,2530205856,0.00571433,3872,836352,0.00566649,3872,836352
1856,19.6872,11775868,2543587488,0.00569662,3872,836352,0.00566756,3872,836352
1864,19.7781,11837820,2556969120,0.00570628,3872,836352,0.00569752,3872,836352
1872,19.8687,11899772,2570350752,0.00568497,3872,836352,0.00566796,3872,836352
1880,19.9593,11961724,2583732384,0.00568012,3872,836352,0.00566194,3872,836352
1888,20.05,12023676,2597114016,0.00568486,3872,836352,0.00566301,3872,836352
1896,20.1407,12085628,2610495648,0.00567792,3872,836352,0.00566156,3872,836352
1904,20.2316,12147580,2623877280,0.00568726,3872,836352,0.00565604,3872,836352
1912,20.3224,12209532,2637258912,0.00570593,3872,836352,0.00567555,3872,836352
1920,20.413,12271484,2650640544,0.00569943,3872,836352,0.00566443,3872,836352
1928,20.504,12333436,2664022176,0.0056945,3872,836352,0.00565981,3872,836352
1936,20.5947,12395388,2677403808,0.00571497,3872,836352,0.00568025,3872,836352
1944,20.6854,12457340,2690785440,0.0056862,3872,836352,0.00565822,3872,836352
1952,20.7762,12519292,2704167072,0.0056912,3872,836352,0.00567307,3872,836352
1960,20.8676,12581244,2717548704,0.00570701,3872,836352,0.00567634,3872,836352
1968,20.9584,12643196,2730930336,0.00570978,3872,836352,0.00568438,3872,836352
1976,21.0492,12705148,2744311968,0.0056892,3872,836352,0.00566677,3872,836352
1984,21.1401,12767100,2757693600,0.00569907,3872,836352,0.00567318,3872,836352
1992,21.231,12829052,2771075232,0.0056908,3872,836352,0.00566363,3872,836352
2000,21.3218,12891004,2784456864,0.0057165,3872,836352,0.00566238,3872,836352
2008,21.4126,12952956,2797838496,0.0056893,3872,836352,0.00566412,3872,836352
2016,21.5033,13014908,2811220128,0.00569349,3872,836352,0.00566712,3872,836352
2024,21.5943,13076860,2824601760,0.00569176,3872,836352,0.00566671,3872,836352
2032,21.6852,13138812,2837983392,0.0057058,3872,836352,0.00567249,3872,836352
2040,21.776,13200764,2851365024,0.00568301,3872,836352,0.00569088,3872,836352
2048,21.8667,13262716,2864746656,0.00309698,2112,456192,0.00308649,2112,456192
2056,21.9732,13336444,2880671904,0.00672702,4608,995328,0.00675068,4608,995328
2064,22.081,13410172,2896597152,0.00676756,4608,995328,0.00674244,4608,995328
2072,22.1887,13483900,2912522400,0.0067504,4608,995328,0.00673091,4608,995328
2080,22.2964,13557628,2928447648,0.00675667,4608,995328,0.00673374,4608,995328
2088,22.4041,13631356,2944372896,0.0067476,4608,995328,0.006731,4608,995328
2096,22.512,13705084,2960298144,0.00675682,4608,995328,0.00674134,4608,995328
2104,22.6198,13778812,2976223392,0.00676095,4608,995328,0.0067304,4608,995328
2112,22.7285,13852540,2992148640,0.00677656,4608,995328,0.00673746,4608,995328
2120,22.8363,13926268,3008073888,0.00677456,4608,995328,0.00674772,4608,995328
2128,22.9442,13999996,3023999136,0.00676879,4608,995328,0.00676025,4608,995328
2136,23.0524,14073724,3039924384,0.00677869,4608,995328,0.00673634,4608,995328
2144,23.1604,14147452,3055849632,0.00676527,4608,995328,0.00674115,4608,995328
2152,23.2685,14221180,3071774880,0.00675527,4608,995328,0.00676011,4608,995328
2160,23.3766,14294908,3087700128,0.00676997,4608,995328,0.00673711,4608,995328
2168,23.4845,14368636,3103625376,0.00678826,4608,995328,0.00676211,4608,995328
2176,23.5926,14442364,3119550624,0.00676577,4608,995328,0.00677287,4608,995328
2184,23.7008,14516092,3135475872,0.00677817,4608,995328,0.00675954,4608,995328
2192,23.8084,14589820,3151401120,0.00674927,4608,995328,0.00672113,4608,995328
2200,23.9162,14663548,3167326368,0.00675581,4608,995328,0.00672846,4608,995328
2208,24.0242,14737276,3183251616,0.00677871,4608,995328,0.00672671,4608,995328
2216,24.1318,14811004,3199176864,0.0067444,4608,995328,0.00672315,4608,995328
2224,24.2394,14884732,3215102112,0.006742,4608,995328,0.0067201,4608,995328
2232,24.347,14958460,3231027360,0.00675201,4608,995328,0.00673226,4608,995328
2240,24.4552,15032188,3246952608,0.00675685,4608,995328,0.00672993,4608,995328
2248,24.5632,15105916,3262877856,0.00675938,4608,995328,0.00673276,4608,995328
2256,24.6712,15179644,3278803104,0.00675867,4608,995328,0.00673165,4608,995328
2264,24.7791,15253372,3294728352,0.00674727,4608,995328,0.00673231,4608,995328
2272,24.8868,15327100,3310653600,0.00677235,4608,995328,0.00676586,4608,995328
2280,24.9945,15400828,3326578848,0.00675932,4608,995328,0.00672539,4608,995328
2288,25.1025,15474556,3342504096,0.00675547,4608,995328,0.00675458,4608,995328
2296,25.2108,15548284,3358429344,0.00675191,4608,995328,0.00672622,4608,995328
2304,25.3185,15622012,3374354592,0.00675097,4608,995328,0.0067236,4608,995328
2312,25.4261,15695740,3390279840,0.00674381,4608,995328,0.00672686,4608,995328
2320,25.5337,15769468,3406205088,0.00674544,4608,995328,0.00672231,4608,995328
2328,25.6414,15843196,3422130336,0.00674655,4608,995328,0.00672517,4608,995328
2336,25.7661,15916924,3438055584,0.0067582,4608,995328,0.00674907,4608,995328
2344,25.8742,15990652,3453980832,0.00676167,4608,995328,0.00673281,4608,995328
2352,25.9822,16064380,3469906080,0.00677272,4608,995328,0.0067368,4608,995328
2360,26.0904,16138108,3485831328,0.00676522,4608,995328,0.00708226,4608,995328
2368,26.1991,16211836,3501756576,0.00676254,4608,995328,0.00674224,4608,995328
2376,26.3073,16285564,3517681824,0.00675367,4608,995328,0.00673292,4608,995328
2384,26.4151,16359292,3533607072,0.00675211,4608,995328,0.00673507,4608,995328
2392,26.5229,16433020,3549532320,0.00675303,4608,995328,0.00673008,4608,995328
2400,26.6309,16506748,3565457568,0.0067574,4608,995328,0.00707813,4608,995328
2408,26.7388,16580476,3581382816,0.00676249,4608,995328,0.00674924,4608,995328
2416,26.8468,16654204,3597308064,0.00675936,4608,995328,0.0067369,4608,995328
2424,26.9547,16727932,3613233312,0.00675292,4608,995328,0.00673229,4608,995328
2432,27.0624,16801660,3629158560,0.00675179,4608,995328,0.00672783,4608,995328
2440,27.1702,16875388,3645083808,0.00708149,4608,995328,0.00674156,4608,995328
2448,27.278,16949116,3661009056,0.00675581,4608,995328,0.00674513,4608,995328
2456,27.3859,17022844,3676934304,0.00675696,4608,995328,0.00674065,4608,995328
2464,27.4938,17096572,3692859552,0.00675254,4608,995328,0.00672829,4608,995328
2472,27.602,17170300,3708784800,0.00676419,4608,995328,0.00673975,4608,995328
2480,27.7131,17244028,3724710048,0.00676674,4608,995328,0.00671964,4608,995328
2488,27.8208,17317756,3740635296,0.00674784,4608,995328,0.00672194,4608,995328
2496,27.9285,17391484,3756560544,0.00674914,4608,995328,0.00672999,4608,995328
2504,28.0361,17465212,3772485792,0.00674086,4608,995328,0.006719,4608,995328
2512,28.1437,17538940,3788411040,0.00674794,4608,995328,0.00672635,4608,995328
2520,28.2551,17612668,3804336288,0.00677742,4608,995328,0.00675325,4608,995328
2528,28.3634,17686396,3820261536,0.00677283,4608,995328,0.00675483,4608,995328
2536,28.4714,17760124,3836186784,0.00678024,4608,995328,0.00674868,4608,995328
2544,28.5796,17833852,3852112032,0.00678421,4608,995328,0.00676113,4608,995328
2552,28.6881,17907580,3868037280,0.00681521,4608,995328,0.00678126,4608,995328
2560,28.7994,17981308,3883962528,0.00675194,4608,995328,0.00673653,4608,995328
2568,28.907,18055036,3899887776,0.00674998,4608,995328,0.00675302,4608,995328
2576,29.0146,18128764,3915813024,0.00675239,4608,995328,0.00672116,4608,995328
2584,29.1223,18202492,3931738272,0.00674941,4608,995328,0.00672513,4608,995328
2592,29.23,18276220,3947663520,0.00675519,4608,995328,0.00672255,4608,995328
2600,29.3379,18349948,3963588768,0.00680575,4608,995328,0.00674872,4608,995328
2608,29.4456,18423676,3979514016,0.00674564,4608,995328,0.00672733,4608,995328
2616,29.5535,18497404,3995439264,0.00676375,4608,995328,0.00674754,4608,995328
2624,29.6615,18571132,4011364512,0.00675162,4608,995328,0.00672252,4608,995328
2632,29.7692,18644860,4027289760,0.00676625,4608,995328,0.00706901,4608,995328
2640,29.8769,18718588,4043215008,0.00675081,4608,995328,0.00673033,4608,995328
2648,29.9848,18792316,4059140256,0.00676965,4608,995328,0.00674361,4608,995328
2656,30.0937,18866044,4075065504,0.00677598,4608,995328,0.00673679,4608,995328
2664,30.2019,18939772,4090990752,0.00677006,4608,995328,0.00677599,4608,995328
2672,30.3107,19013500,4106916000,0.00710334,4608,995328,0.00675749,4608,995328
2680,30.4189,19087228,4122841248,0.00676569,4608,995328,0.00675254,4608,995328
2688,30.5268,19160956,4138766496,0.00676492,4608,995328,0.00674674,4608,995328
2696,30.6349,19234684,4154691744,0.00676934,4608,995328,0.00676078,4608,995328
2704,30.743,19308412,4170616992,0.0067646,4608,995328,0.00675128,4608,995328
2712,30.851,19382140,4186542240,0.00711707,4608,995328,0.00674256,4608,995328
2720,30.9591,19455868,4202467488,0.00676448,4608,995328,0.00674008,4608,995328
2728,31.0671,19529596,4218392736,0.00676578,4608,995328,0.00674752,4608,995328
2736,31.1751,19603324,4234317984,0.00676331,4608,995328,0.00674656,4608,995328
2744,31.2829,19677052,4250243232,0.00676526,4608,995328,0.00674518,4608,995328
2752,31.3942,19750780,4266168480,0.00679052,4608,995328,0.00674436,4608,995328
2760,31.5024,19824508,4282093728,0.00679427,4608,995328,0.00691376,4608,995328
2768,31.6104,19898236,4298018976,0.00678538,4608,995328,0.006753,4608,995328
